,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"We study distributed load balancing in bipartite queueing systems where frontends route jobs to heterogeneous backends with workload-dependent service rates. The system's connectivity -- governed by compatibility constraints such as data residency or resource requirements -- is represented by an arbitrary bipartite graph. Each frontend operates independently without communication with other frontends, and the goal is to minimize the expected average latency of all jobs. We propose a closed-loop policy called the Greatest Marginal Service Rate (GMSR) policy that achieves effective coordination without requiring knowledge of arrival rates.   In a discrete-time stochastic model, we show that the behavior of our routing policy converges (almost surely) to the behavior of a fluid model, in the limit as job sizes tend to zero and job arrival rates are scaled so that the expected total volume of jobs arriving per unit time remains fixed. Then, in the fluid regime, we demonstrate that the policy attains an $\epsilon$-suboptimal solution in $O(\delta + \log{1/\epsilon})$ time from $\delta$-suboptimal initial workloads, which implies global convergence to the centrally coordinated optimal routing. Finally, we analyze the fluid model when the system is overloaded. We show that GMSR lexicographically maximizes throughput, maximizes the number of stable backends, and minimizes their collective workload.","我们研究的是双面排队系统中的平衡分配负荷。 在双面列队系统中, 前端将工作转向不同的后端,且服务费率取决于工作量。 该系统的连通性 -- -- 受数据居住或资源需求等兼容性制约的制约 -- -- 由任意的双面图代表。 每个前端独立运作,不与其他前端沟通,目标是最大限度地减少所有工作的预期平均长度。 我们提出一个封闭式环流政策,称为最大边际服务率(GMSR)政策,在不需要了解抵达率的情况下实现有效协调。 在离散时间的随机模型中,我们显示我们行进政策的行为会(几乎肯定)与流体模式的行为趋同(随着工作规模趋向为零,而工作到达率则被缩小,因此每个单位时间的预期工作量总量将保持不变。 然后,在流动制度中,我们表明,政策在不需要了解抵达率的情况下,在不要求知道抵达率的情况下,就能实现有效的协调。 我们的分流式政策的行为将(delta+ welog@1/\epsocial) 与流动模式的动作相交汇, 时间将(从美元开始) 显示, 最优化的系统显示, 最优化的顺流- 最优化的GMILAxxxI 显示, 显示, 最优化的系统意味着, 最优化的周期的递化的周期的递合的系统意味着它们的最大递合。","Wenxin Zhang, Santiago R. Balseiro, Robert Kleinberg, Vahab Mirrokni, Balasubramanian Sivan, Bartek Wydrowski",2025-07-24T15:36:32Z,Distributed Load Balancing with Workload-Dependent Service Rates,Distributed Load Balancing mit Workload-Dependent-Service-Raten,与工作量-依赖性服务费率平衡,http://arxiv.org/abs/2411.17103v2
1,"The efficient design and management of public green spaces is a key factor in promoting the health and well-being of urban population, as emphasized by the WHO, UNEP, and EEA. These areas serve as the ""green lungs"" of the urban ecosystem, playing a vital role in enhancing quality of life thanks to the provision of ecosystem services. In this context, the Smart Green City use case in Campobasso municipality, funded by the Italian Ministry of Enterprises (MIMIT), emerges as an innovative model for the sustainable management of green urban areas through the adoption of an advanced system of emerging technologies integrated and interoperable. The project integrates IoT systems and data-driven governance platforms, enabling real-time monitoring of the health status of trees and green areas via a Decision Support System (DSS). It also facilitates the collection and analysis of data from diverse sources, including weather conditions, air quality, soil moisture, pollution levels. The resulting cloud-based platform supports a holistic real time decision making for green urban managers, technical experts and operational staff. It enables intelligent control and management of urban green spaces using Tree Talker sensors, integrated with soil moisture and water potential monitoring systems. Thanks to predictive models based on machine learning algorithms and real time data provided by IoT sensors, irrigation of public parks can be optimized by providing suggestions on when and how much water to apply. Customized alerts layers are also activated warning users when monitored parameters, such as soil temperature, humidity, or water potential, exceed predefined thresholds. This Use Case demonstrates how digitalization, IoT sensors fusion and technological innovation can support sustainable urban governance, fostering environmental resilience and improving citizens quality of life.","如世卫组织、环境署和欧洲环境署所强调,高效设计和管理公共绿色空间是促进城市人口健康和福祉的一个关键因素。这些领域是城市生态系统的“绿色肺”,由于生态系统服务的提供,在提高生活质量方面发挥着至关重要的作用。在这方面,由意大利企业部(MIMIT)资助的Smart Green City在Campobasso市的“智能绿色城市使用案例”成为了通过采用先进的新式温度参数系统综合和可相互操作的技术对绿色城市地区进行可持续管理的创新模式。该项目整合了IOT系统和数据驱动的治理平台,通过决策支持系统(DSS)对树木和绿色地区的健康状况进行实时监测。它还有助于收集和分析来自不同来源的数据,包括天气条件、空气质量、土壤湿度和污染水平。由此产生的云基平台支持绿色城市管理者、技术专家和业务工作人员的全面实时决策。该项目使城市绿色空间的智能控制和管理能够利用树木谈话器传感器、与土壤湿度和水潜力监测系统进行整合,从而能够实时监测树木和绿色地区的健康状况。这还有助于通过预测性数据采集模型,同时提供以机器系统进行最优化的土壤温度监测。","Antonio Salis, Gabriele Troina, Gianluca Boanelli, Marco Ottaviano, Paola Fortini, Soraya Versace",2025-07-24T14:45:04Z,Urban Green Governance: IoT-Driven Management and Enhancement of Urban   Green Spaces in Campobasso,Urban Green Governance: IoT-getriebenes Management und Verbesserung städtischer Grünflächen in Campobasso,城市绿色治理:在坎波巴索管理和加强城市绿色空间,http://arxiv.org/abs/2507.12106v3
2,"The rapid growth of global data volumes has created a demand for scalable distributed systems that can maintain a high quality of service. Data replication is a widely used technique that provides fault tolerance, improved performance and higher availability. Traditional implementations often rely on threshold-based activation mechanisms, which can vary depending on workload changes and system architecture. System administrators typically bear the responsibility of adjusting these thresholds. To address this challenge, reinforcement learning can be used to dynamically adapt to workload changes and different architectures. In this paper, we propose a novel data replication strategy for cloud systems that employs reinforcement learning to automatically learn system characteristics and adapt to workload changes. The strategy's aim is to provide satisfactory Quality of Service while optimizing a trade-off between provider profit and environmental impact. We present the architecture behind our solution and describe the reinforcement learning model by defining the states, actions and rewards.","全球数据量的迅速增长产生了对可扩展分布系统的需求,这种系统能够保持高质量的服务。数据复制是一种广泛使用的技术,可以提供错误容忍度、改进性能和更高的可用性。传统的实施往往依靠基于门槛的启动机制,这种机制可能因工作量的变化和系统结构而不同。系统管理员通常有责任调整这些阈值。为了应对这一挑战,可以利用强化学习来动态地适应工作量的变化和不同的结构。在本文件中,我们提出了云层系统的新数据复制战略,利用强化学习来自动学习系统特点和适应工作量变化。该战略的目的是提供令人满意的服务质量,同时优化供应商利润和环境影响之间的平衡。我们提出解决方案背后的结构,并通过界定州、行动和奖励来描述强化学习模式。","Amir Najjar, Riad Mokadem, Jean-Marc Pierson",2025-07-24T14:37:15Z,Towards Designing an Energy Aware Data Replication Strategy for Cloud   Systems Using Reinforcement Learning,Auf dem Weg zu einer Strategie für eine energiebewusste Datenreplikation für Cloud-Systeme mittels Verstärkungslernen,为利用强化学习的云层系统设计一个有能源意识的数据复制战略,http://arxiv.org/abs/2507.18459v1
3,"Transformers are gaining increasing attention across Natural Language Processing (NLP) application domains due to their outstanding accuracy. However, these data-intensive models add significant performance demands to the existing computing architectures. Systolic array architectures, adopted by commercial AI computing platforms like Google TPUs, offer energy-efficient data reuse but face throughput and energy penalties due to input-output synchronization via First-In-First-Out (FIFO) buffers. This paper proposes a novel scalable systolic array architecture featuring Diagonal-Input and Permutated weight stationary (DiP) dataflow for matrix multiplication acceleration. The proposed architecture eliminates the synchronization FIFOs required by state-of-the-art weight stationary systolic arrays. Beyond the area, power, and energy savings achieved by eliminating these FIFOs, DiP architecture maximizes the computational resource utilization, achieving up to 50\% throughput improvement over conventional weight stationary architectures. Analytical models are developed for both weight stationary and DiP architectures, including latency, throughput, time to full PEs utilization (TFPU), and FIFOs overhead. A comprehensive hardware design space exploration using 22nm commercial technology demonstrates DiP's scalability advantages, achieving up to a 2.02x improvement in energy efficiency per area. Furthermore, DiP outperforms TPU-like architectures on transformer workloads from widely-used models, delivering energy improvement up to 1.81x and latency improvement up to 1.49x. At a 64x64 size with 4096 PEs, DiP achieves a peak throughput of 8.192 TOPS with energy efficiency 9.548 TOPS/W.","64 自然语言处理(NLP)应用领域中变压者由于它们的精确性而越来越受到越来越多的关注。然而,这些数据密集型模型增加了现有计算结构的显著性能需求。谷歌 TPUs 等商业AI 计算平台采用的Systolic 阵列结构提供了节能数据再利用,但由于通过FIFFOs(FIPO)缓冲实现输入-输出同步,而面临过量和能量惩罚。本文件提议了一个新的可缩放的系统阵列结构,其特点是对数-投入和变换重量固定(DiP)40数据流动,以加速矩阵的倍增倍增速度。拟议的结构消除了州级的重力固定阵列阵列阵列所需的同步FIFFFFFFFOs。在消除这些FIFFOs后实现了节能性数据再利用, DiPPFP结构最大限度地实现了计算资源的利用率,在常规重定额结构上实现了50 吞吐量改进。分析模型针对重量固定/变压结构, 包括平流、时间到完整PElix Slievilent distryal distrex distreal divex distrealus laus lavel lax divation lax divational","Ahmed J. Abdelmaksoud, Shady Agwa, Themis Prodromakis",2025-07-24T14:16:42Z,"DiP: A Scalable, Energy-Efficient Systolic Array for Matrix   Multiplication Acceleration","DiP: Ein skalierbarer, energieeffizienter Systolischer Array für Matrix-Multiplikationsbeschleunigung",DiP:一个可缩放的、节能的、用于加速矩阵乘法加速的节能收缩阵列阵列,http://arxiv.org/abs/2412.09709v3
4,"As systems become more complex, the demand for thorough testing and virtual prototyping grows. To simulate whole systems, multiple tools are usually needed to cover different parts. These parts include the hardware of a system and the environment with which the system interacts. The Functional Mock-up Interface (FMI) standard for co-simulation can be used to connect these tools.   The control part of modern systems is usually a computing unit, such as a System-on-a-Chip (SoC) or Microcontroller Unit (MCU), which executes software from a connected memory and interacts with peripherals. To develop software without requiring access to physical hardware, full-system simulators, the so-called Virtual Platforms (VPs), are commonly used. The IEEE-standardized framework for VP development is SystemC TLM. SystemC provides interfaces and concepts that enable modular design and model exchange. However, SystemC lacks native FMI support, which limits the integration into broader co-simulation environments.   This paper presents a novel framework to control and interact with SystemC-based VPs using the FMI. We present a case study showing how a simulated temperature sensor in a SystemC simulation can obtain temperature values from an external tool via FMI. This approach allows the unmodified target software to run on the VP and receive realistic environmental input data such as temperature, velocity, or acceleration values from other tools. Thus, extensive software testing and verification is enabled. By having tests ready and the software pre-tested using a VP once the physical hardware is available, certifications like ISO 26262 can be done earlier.","随着系统变得更为复杂,对彻底测试和虚拟原型的需求日益增长。要模拟整个系统,通常需要多种工具来覆盖不同部分。这些部分包括系统硬件和系统互动环境。可以使用功能模拟界面(FMI)标准,用于共同模拟这些工具。现代系统的控制部分通常是一个计算单位,例如系统对立系统(SoC)或微控制器(MCU),它从连接的记忆中执行软件,并与外围环境互动。开发软件不需要使用物理硬件,系统对软件进行全面系统模拟,并使用所谓的虚拟平台(VPs),这些部分通常使用功能模拟界面接口(FMI)标准化框架,用于共同模拟这些工具。系统C提供界面和概念,便于模块设计和模型交换。然而,系统C缺乏本地的FMI支持,它提供了一个与基于系统(VP)的同步存储和互动的新框架,使用FMI的系统(OFP)的全系统快速化软件模拟系统(VP),我们用这种系统对系统进行快速的测试,我们用系统(FMI)的系统进行测试,可以让外部的系统对服务器进行测试系统进行测试。我们用一个测试,可以让外部的系统进行这样的服务器进行这样的测试。","Nils Bosbach, Meik Schmidt, Lukas Jünger, Matthias Berthold, Rainer Leupers",2025-07-24T12:11:47Z,FMI Meets SystemC: A Framework for Cross-Tool Virtual Prototyping,FMI trifft SystemC: Ein Rahmen für das Cross-Tool Virtual Prototyping,FMI 满足系统C:跨工具虚拟原型框架,http://arxiv.org/abs/2507.18339v1
5,"Mixture-of-Experts-based (MoE-based) diffusion models demonstrate remarkable scalability in high-fidelity image generation, yet their reliance on expert parallelism introduces critical communication bottlenecks. State-of-the-art methods alleviate such overhead in parallel diffusion inference through computation-communication overlapping, termed displaced parallelism. However, we identify that these techniques induce severe *staleness*-the usage of outdated activations from previous timesteps that significantly degrades quality, especially in expert-parallel scenarios. We tackle this fundamental tension and propose DICE, a staleness-centric optimization framework with a three-fold approach: (1) Interweaved Parallelism introduces staggered pipelines, effectively halving step-level staleness for free; (2) Selective Synchronization operates at layer-level and protects layers vulnerable from staled activations; and (3) Conditional Communication, a token-level, training-free method that dynamically adjusts communication frequency based on token importance. Together, these strategies effectively reduce staleness, achieving 1.26x speedup with minimal quality degradation. Empirical results establish DICE as an effective and scalable solution. Our code is publicly available at https://github.com/Cobalt-27/DICE","然而,我们发现,这些技术导致严重螺旋*-使用以往时间步骤的过时激活,大大降低质量,特别是在专家-平行情景中。我们解决了这一基本紧张问题,并提出了DICE,这是一个具有三重方法的惯性中心优化框架:(1) 互织平行主义引入了错开的管道,将逐步递升的免费有效减半;(2) 选择性同步化在层层一级运作,保护易受压动的层层;(3) 传统通信,是一种象征性的、无培训的、无风险的方法,根据象征性的重要性对通信频率进行动态调整。这些战略共同有效地减少了粘合性,实现了1.26x速度,在最低质量方面实现了最低质量的降解。","Jiajun Luo, Lizhuo Luo, Jianru Xu, Jiajun Song, Rongwei Lu, Chen Tang, Zhi Wang",2025-07-24T02:59:44Z,Staleness-Centric Optimizations for Parallel Diffusion MoE Inference,Staleness-Centric Optimierungen für parallele Diffusion MoE-Inferenz,平行扩散MOE推推推的堆积-堆积中心优化,http://arxiv.org/abs/2411.16786v3
6,"Rising demand for complex simulations highlights conventional engines'scalability limits, spurring Parallel Discrete Event Simulation (PDES) adoption.Warped2, a PDES engine leveraging Time Warp synchronization with Pending Event Set optimization, delivers strong performance, it struggles with inherent wargaming limitations: inefficient LP resource allocation during synchronization and unaddressed complex entity interaction patterns. To address these challenges, we present an optimized framework featuring four synergistic improvements: (1) Asynchronous listener threads are introduced to address event monitoring latency in large-scale scenarios, instead of synchronous polling mechanisms, (2) METIS-based load rebalancing strategy is incorporated to address the issue of dynamic event allocation during real-world simulation, (3) Entity interaction solver with constraint satisfaction mechanisms is designed to mitigate state conflicts, and (4) Spatial hashing algorithm to overcome O(n^2) complexity bottlenecks in large-scale nearest-neighbor searches. Experimental validation through a GridWorld demo demonstrates significant enhancements in temporal fidelity and computational efficiency. Benchmark results show our framework achieves 16x acceleration over baseline implementations and maintains 8x speedup over 1-thread configuration across MPI and Pthreads implementations.The combined load balancing and LP migration strategy reduces synchronization overhead by 58.18%, with load balancing accounting for 57% of the total improvement as the dominant optimization factor. These improvements provide an enhanced solution for PDES implementation in large-scale simulation scenarios.","对复杂模拟的需求不断上升,突显了常规引擎的伸缩限制,刺激了平行分解事件模拟(PDES)的采用。Warded2,一个利用时间变速同步与待决事件Set优化的PDES引擎,提供了强大的性能,它遇到了固有的扭曲性限制:在同步和未解决的复杂实体互动模式中,LP资源分配效率低下;为了应对这些挑战,我们提出了一个优化框架,其中包括四个协同改进:(1) 采用“同步式倾听器线”,以解决大规模情景中事件监测拉长的问题,而不是同步投票机制;(2) 采用基于MEDIS的负载重新平衡战略,以解决现实世界模拟中动态事件分配的问题;(3) 实体互动求解与约束性满意机制的内在扭曲性限制性限制性限制性限制性限制性限制性限制性限制性限制性限制性限制性制约性限制性限制性限制性限制性限制性限制性限制性限制性限制性限制性:在同步和未解决的复杂因素时,我们采用“同步世界”式听力器的实验性验证,显示时间准确性和计算效率方面的显著提高。基准结果显示我们的框架在基线执行方面加速了16x加速,在现实模拟模拟中保持8x速度上速度分配,在1至18的升级的升级的进度上,使PMLSimalimalimalimalimalimalimalimalimalimalimalimalimalimalimalimalimalimalis AS使整个执行中,在518的升级的升级的升级的升级了5的升级了整个的升级。","Xiaoning Jia, Ruilin Kong, Guangya Si, Bilong Shen, Zhe Ji",2025-07-24T02:55:31Z,A large-scale distributed parallel discrete event simulation engines   based on Warped2 for Wargaming simulation,Eine großflächige verteilte parallele diskrete Event-Simulations-Engines basierend auf Warped2 für Wargaming-Simulation,"以Wordped2为基础的大规模分布式平行离散事件模拟引擎,用于Wargaming模拟",http://arxiv.org/abs/2507.18050v1
7,"The growing complexity of Edge Video Analytics (EVA) facilitates new kind of intelligent applications, but creates challenges in real-time inference serving systems. State-of-the-art (SOTA) scheduling systems optimize global workload distributions for heterogeneous devices but often suffer from extended scheduling cycles, leading to sub-optimal processing in rapidly changing Edge environments. Local Reinforcement Learning (RL) enables quick adjustments between cycles but faces scalability, knowledge integration, and adaptability issues. Thus, we propose FCPO, which combines Continual RL (CRL) with Federated RL (FRL) to address these challenges. This integration dynamically adjusts inference batch sizes, input resolutions, and multi-threading during pre- and post-processing. CRL allows agents to learn from changing Markov Decision Processes, capturing dynamic environmental variations, while FRL improves generalization and convergence speed by integrating experiences across inference models. FCPO combines these via an agent-specific aggregation scheme and a diversity-aware experience buffer. Experiments on a real-world EVA testbed showed over 5 times improvement in effective throughput, 60% reduced latency, and 20% faster convergence with up to 10 times less memory consumption compared to SOTA RL-based approaches.","电磁视频分析(EVA)日益复杂,有利于新型智能应用,但在实时推断服务系统方面造成挑战。 最新技术(SOTA)列表系统优化了不同设备的全球工作量分布,但往往受到延长的排期周期的影响,导致在快速变化的边缘环境中进行亚最佳处理。地方强化学习(RL)使周期之间能够快速调整,但面临可缩放性、知识整合和适应性问题。因此,我们提议FCPO将连续RL(CRL)与Freed RL(FRL)相结合,以应对这些挑战。这种整合动态调整动态地调整了不同设备的全球工作量分布、输入分辨率以及处理前和处理后多读的批次。CRL允许代理商学习改变Markov决定过程,捕捉动态环境变化,同时通过综合各种推论模型改进一般化和趋同速度。FCPOI将这些组合起来,通过一个基于代理人的特定组合计划和一个多样性的缓冲经验。在现实世界的EVA测试台上进行的实验显示在5倍以上的推算方法上取得了更快的一致,在10个时期将20 %的记忆水平与10比水平上作了缩短。","Lucas Liebe, Thanh-Tung Nguyen, Dongman Lee",2025-07-24T02:51:06Z,FCPO: Federated Continual Policy Optimization for Real-Time   High-Throughput Edge Video Analytics,FCPO: Federated Continual Policy Optimization for Real-Time High-Throughput Edge Video Analytics,FCPO:实时高水压高压边缘实时视频分析分析的联邦持续政策优化,http://arxiv.org/abs/2507.18047v1
8,"Privacy-Preserving Federated Learning (PPFL) allows multiple clients to collaboratively train a deep learning model by submitting hidden model updates. Nonetheless, PPFL is vulnerable to data poisoning attacks due to the distributed training nature of clients. Existing solutions have struggled to improve the performance of cross-silo PPFL in poisoned Non-IID data. To address the issues, this paper proposes a privacy-preserving federated prototype learning framework, named PPFPL, which enhances the cross-silo FL performance in poisoned Non-IID data while effectively resisting data poisoning attacks. Specifically, we adopt prototypes as client-submitted model updates to eliminate the impact of tampered data distribution on federated learning. Moreover, we utilize two servers to achieve Byzantine-robust aggregation by secure aggregation protocol, which greatly reduces the impact of malicious clients. Theoretical analyses confirm the convergence of PPFPL, and experimental results on publicly available datasets show that PPFPL is effective for resisting data poisoning attacks with Non-IID conditions.","保护隐私-联邦学习(PPFL)允许多个客户通过提交隐藏的模型更新来合作培训深层次学习模式。然而,由于客户的培训性质分布,PPFL很容易受到数据中毒袭击。现有的解决方案在有毒的非二维数据中努力改进跨硅 PPFL的性能。为了解决问题,本文件提议了一个名为PPPFPL的隐私保护联邦原型学习框架(PPPFPL),这个框架在有效抵制数据中毒袭击的同时,提高了有毒非二维数据数据的跨硅FL性能。具体地说,我们采用原型作为客户提交的模型更新,以消除被篡改的数据传播对联邦化学习的影响。此外,我们利用两个服务器通过安全集成协议实现Byzantine-robust的聚合,这大大降低了恶意客户的影响。理论分析证实了PPFPLPL的趋同,以及公开可得数据集的实验结果显示,PPFPPFPPL对抵制数据中毒袭击与非二维D条件有效。","Hongliang Zhang, Jiguo Yu, Fenghua Xu, Chunqiang Hu, Yongzhao Zhang, Xiaofen Wang, Zhongyuan Yu, Xiaosong Zhang",2025-07-24T01:21:26Z,PPFPL: Cross-silo Privacy-preserving Federated Prototype Learning   Against Data Poisoning Attacks on Non-IID Data,PPFPL: Cross-silo Datenschutz-erhaltendes Federated Prototype Learning gegen Datenvergiftung Angriffe auf nicht-ID-Daten,"PPPPL: 跨硅隐私保护联邦原型学习,反对对非IID数据进行数据中毒攻击",http://arxiv.org/abs/2504.03173v4
9,"Large Language Models (LLMs) are revolutionizing numerous industries, but their substantial computational demands create challenges for efficient deployment, particularly in cloud environments. Traditional approaches to inference serving often struggle with resource inefficiencies, leading to high operational costs, latency issues, and limited scalability. This article explores how Cloud Native technologies, such as containerization, microservices, and dynamic scheduling, can fundamentally improve LLM inference serving. By leveraging these technologies, we demonstrate how a Cloud Native system enables more efficient resource allocation, reduces latency, and enhances throughput in high-demand scenarios. Through real-world evaluations using Kubernetes-based autoscaling, we show that Cloud Native architectures can dynamically adapt to workload fluctuations, mitigating performance bottlenecks while optimizing LLM inference serving performance. This discussion provides a broader perspective on how Cloud Native frameworks could reshape the future of scalable LLM inference serving, offering key insights for researchers, practitioners, and industry leaders in cloud computing and artificial intelligence.","大型语言模型(LLMS)正在使众多产业发生革命,但它们巨大的计算需求为高效部署带来了挑战,特别是在云层环境中。 传统的推论方法往往与资源效率低下抗争,导致高运作成本、延迟问题和有限的伸缩性。 文章探讨了云型本地技术,如集装箱化、微观服务和动态列表,如何从根本上改善LLM推理服务。 通过利用这些技术,我们展示了云型本地系统如何使资源配置更加有效、降低延缓性、提高高需求情景的吞吐量。 通过使用Kubernetes的自动缩放法进行真实世界评估,我们显示云型本地结构能够动态地适应工作量波动,缓解工作瓶颈,同时优化LLM的推理功能。 本次讨论从更广泛的角度探讨了云型本地框架如何重新塑造可扩展LM推理的未来,为研究人员、从业人员和行业领袖提供云计算和人工智能的关键见解。","Minxian Xu, Junhan Liao, Jingfeng Wu, Yiyuan He, Kejiang Ye, Chengzhong Xu",2025-07-24T00:49:56Z,Cloud Native System for LLM Inference Serving,Cloud Native System für LLM Inferenz Serving,LLM 推断服务云原系统,http://arxiv.org/abs/2507.18007v1
