,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"As LLMs grow in complexity, achieving state-of-the-art performance requires tight co-design across algorithms, software, and hardware. Today's reliance on a single dominant platform limits portability, creates vendor lock-in, and raises barriers for new AI hardware. In this work, we make the case for combining just-in-time (JIT) compilation with comprehensive kernel parameter autotuning to enable portable LLM inference with state-of-the-art performance without code changes. Focusing on performance-critical LLM kernels, we demonstrate that this approach explores up to 15x more kernel parameter configurations, produces significantly more diverse code across multiple dimensions, and even outperforms vendor-optimized implementations by up to 230%, all while reducing kernel code size by 70x and eliminating manual code optimizations. Our results highlight autotuning as a promising path to unlocking model portability across GPU vendors.","随着LLMS的复杂程度不断增长,实现最先进的LLM性能要求严格地共同设计各种算法、软件和硬件。今天,对单一主导平台的依赖限制了可移动性,创建了供应商锁定,并为新的AI硬件制造了障碍。在这项工作中,我们有理由将即时(JIT)汇编与全面的内核参数自动调整结合起来,以便允许便携式LLM在不改变代码的情况下对最新性能进行推论。聚焦于性能临界的LLM内核,我们证明这一方法可以探索多达15x更多的内核参数配置,在多个维度上产生更多样化得多的代码,甚至比供应商优化执行率高出230 % , 而同时将内核代码的尺寸减少70x,并消除手动代码优化。我们的结果突出表明,自动化是释放GPU供应商模型可移植性能的一条有希望的道路。","Burkhard Ringlein, Thomas Parnell, Radu Stoica",2025-07-17T17:31:44Z,GPU Performance Portability needs Autotuning,GPU Performance Portability benötigt Autotuning,GPU 性能表现 便捷性需要自动调节,http://arxiv.org/abs/2505.03780v3
1,"In the past few years LLMs have emerged as a tool that can aid programmers by taking natural language descriptions and generating code based on it. However, LLMs often generate incorrect code that users need to fix and the literature suggests users often struggle to detect these errors. In this work we seek to offer formal guarantees of correctness to LLM generated code; such guarantees could improve the experience of using AI Code Assistants and potentially enable natural language programming for users with little or no programming knowledge. To address this challenge we propose to incorporate a formal query language that can represent a user's intent in a formally defined but natural language-like manner that a user can confirm matches their intent. Then, using such a query we propose to verify LLM generated code to ensure it matches the user's intent. We implement these ideas in our system, Astrogator, for the Ansible programming language which includes such a formal query language, a calculus for representing the behavior of Ansible programs, and a symbolic interpreter which is used for the verification. On a benchmark suite of 21 code-generation tasks, our verifier is able to verify correct code in 83% of cases and identify incorrect code in 92%.","过去几年来,LLMS已经成为帮助程序员的工具,通过采用自然语言描述并据此生成代码来帮助程序员。然而,LLMS经常产生用户需要修正的错误代码,文献则表明用户往往会为发现这些错误而挣扎。在这项工作中,我们力求为LLM生成的代码提供正式的正确性保证;这些保障可以改善使用AI Code助理的经验,并有可能为几乎或完全没有编程知识的用户提供自然语言编程。为了应对这一挑战,我们提议纳入一种正式的查询语言,该语言可以以正式确定但自然语言相似的方式代表用户的意图,使用户能够确认其意图。然后,利用这样的询问,我们提议核查LLM生成的代码,以确保与用户的意图相符。我们在我们的系统中实施了这些想法,Astrogator,用于Asisable编程语言,其中包括一种正式的查询语言,一种代表 ANSE 程序的行为的缩略图,以及一种用于核查的象征性翻译。在21个代码生成任务的基准套中,我们的校准者能够核实83%的案例的代码,并查明92 %的代码。","Aaron Councilman, David Fu, Aryan Gupta, Chengxiao Wang, David Grove, Yu-Xiong Wang, Vikram Adve",2025-07-17T16:54:42Z,Towards Formal Verification of LLM-Generated Code from Natural Language   Prompts,Auf dem Weg zu einer formalen Überprüfung des LLM-generierten Codes aus natürlichen Sprachprompts,争取正式核查自然语言提示法LLM产生的守则,http://arxiv.org/abs/2507.13290v1
2,"Incorrect handling of security-critical data formats, particularly in low-level languages, are the root cause of many security vulnerabilities. Provably correct parsing and serialization tools that target languages like C can help. Towards this end, we present PulseParse, a library of verified parser and serializer combinators for non-malleable binary formats. Specifications and proofs in PulseParse are in separation logic, offering a more abstract and compositional interface, with full support for data validation, parsing, and serialization. PulseParse also supports a class of recursive formats -- with a focus on security and handling adversarial inputs, we show how to parse such formats with only a constant amount of stack space.   We use PulseParse at scale by providing the first formalization of CBOR, a recursive, binary data format standard, with growing adoption in various industrial standards. We prove that the deterministic fragment of CBOR is non-malleable and provide EverCBOR, a verified library in both C and Rust to validate, parse, and serialize CBOR objects implemented using PulseParse. Next, we provide the first formalization of CDDL, a schema definition language for CBOR. We identify well-formedness conditions on CDDL definitions that ensure that they yield unambiguous, non-malleable formats, and implement EverCDDL, a tool that checks that a CDDL definition is well-formed, and then produces verified parsers and serializers for it.   To evaluate our work, we use EverCDDL to generate verified parsers and serializers for various security-critical applications. Notably, we build a formally verified implementation of COSE signing, a standard for cryptographically signed objects. We also use our toolchain to generate verified code for other standards specified in CDDL, including DICE Protection Environment, a secure boot protocol standard.","安全关键数据格式的处理不正确, 特别是低级别语言的处理不正确, 是许多安全脆弱性的根源。 PulseParse 也支持一系列循环格式, 重点是安全和处理对抗性投入。 为此, 我们展示了 PulseParse。 我们使用 PulseParse, 是一个由可核实的剖析器和连序器组合组合器组成的库, 用于不可变二进制的二进制格式。 PulmalParse 中的规格和证明符合分离逻辑, 提供了更加抽象和构成的界面, 并全力支持数据验证、 解析和连序化。 PulseParse 也支持了一组循环格式, 重点是安全和处理对抗性投入, 我们展示了如何以固定的堆叠版空间来解析这些格式。 我们使用 PulseParseParse ParsePrass 标准, 运行了一种常规的 CDLL 标准, 用于在各种工业标准中不断更新的 CDL 。 我们证明, 输入了一种标准 Dral Dral 的硬化的硬文件, 。","Tahina Ramananandro, Gabriel Ebner, Guido Martínez, Nikhil Swamy",2025-07-17T15:50:49Z,"Secure Parsing and Serializing with Separation Logic Applied to CBOR,   CDDL, and COSE","Sichere Parsing und Serialisierung mit Separation Logic auf CBOR, CDDL und COSE angewendet","安全分解和序列化,与分离逻辑结合应用到CBOR、CDDL和COSE",http://arxiv.org/abs/2505.17335v2
3,"We present the first mechanized, succinct, practical, complete, and proven-faithful semantics for a modern regular expression language with backtracking semantics. We ensure its faithfulness by proving it equivalent to a preexisting line-by-line embedding of the official ECMAScript specification of JavaScript regular expressions. We demonstrate its practicality by presenting two real-world applications. First, a new notion of contextual equivalence for modern regular expressions, which we use to prove or disprove rewrites drawn from previous work. Second, the first formal proof of the PikeVM algorithm used in many real-world engines. In contrast with the specification and other formalization work, our semantics captures not only the top-priority match, but a full backtracking tree recording all possible matches and their respective priority. All our definitions and results have been mechanized in the Rocq proof assistant.","我们为现代正文表达语言提供了第一个机械化、简洁、实用、完整和经过实践证明真实的语义,并附有回溯性语义。我们通过证明它与先前存在的ECMAScript正式的JavaScript常规表达方式的逐行嵌入相当,确保了它的忠实性。我们展示了两种现实世界应用,显示了它的实用性。首先,现代正文表达方式的上下文等同性的新概念,我们用它来证明或否定以往工作中的重写。第二,许多真实世界引擎使用的PikevM算法的第一个正式证据。与规格和其他正规化工作不同的是,我们的语义学不仅捕捉了最优先的匹配,而且捕捉了记录所有可能的匹配和各自优先事项的全反跟踪树。我们的所有定义和结果在Rocq验证助理中都被机械化了。","Aurèle Barrière, Victor Deng, Clément Pit-Claudel",2025-07-17T13:02:00Z,Formal Verification for JavaScript Regular Expressions: a Proven   Semantics and its Applications,Formale Überprüfung für JavaScript Reguläre Ausdrücke: eine bewährte Semantik und ihre Anwendungen,JavaScript 常规表达式:经验证的语义及其应用的正式验证,http://arxiv.org/abs/2507.13091v1
4,"We introduce a new technique for repairing syntax errors in arbitrary context-free languages. This technique models syntax repair as a language intersection problem by defining a finite language that provably generates every syntactically valid repair within a given edit distance. Leveraging a theoretical connection between the Bar-Hillel construction from formal language theory and CFL reachability from program analysis, we show that repairability in a finite number of typographic edits is polylogarithmic parallel time decidable and provide an enumeration algorithm based on the Brzozowski derivative. Finally, we evaluate this algorithm and its implementation, demonstrating state-of-the-art results on a Python syntax repair benchmark.","我们引入了一种在任意的无背景语言中修复语法错误的新技术。 这个技术模型将语法修复作为一种语言交叉问题, 定义一种有限的语言, 可以在一定的编辑距离内生成每一种在同步上有效的修复。 我们从正式的语言理论中将Bar- Hillel 建筑的理论联系与 CFL 的可达性从程序分析中加以利用, 我们显示, 数量有限的印刷编辑的可修复性是多词性平行时间的分解, 并提供基于 Brzozowski 衍生物的查点算法。 最后, 我们评估了这一算法及其实施, 展示了 Python 语法修复基准的最新结果 。",Breandan Considine,2025-07-17T02:26:31Z,Syntax Repair as Language Intersection,Syntax-Reparatur als Sprach-Intersektion,语法修理作为语言交汇处,http://arxiv.org/abs/2507.11873v2
5,"We implement a compile toolchain from Q# to QASM 3.0 including a full-featured lexer and parser implementation, as well as a compiler that supports a subset of Q# features. The lexer, parser and compiler are shown to work with various input Q# programs and the implementation is compared against existing Q# compile tools. Unlike the Microsoft implementation of the official Q# compile toolchain, our implementation is written in TypeScript in order to port functionality to web environments.","我们实施了从至QASM3.0的汇编工具链,包括全功能词汇和剖析器实施,以及一个支持子集特征的汇编器。词典、剖析器和汇编器被显示与各种输入程序一起工作,并且与现有的汇编工具进行比较。与微软实施官方的汇编工具链不同,我们的实施用TypeScript书写,以便将功能移植到网络环境。",Marcus Edwards,2025-07-16T22:46:09Z,Compiling a Q# Subset to QASM 3.0 in TypeScript via a JSON Based IR,Kompilieren eines Q#-Untersatzes zu QASM 3.0 in TypeScript über eine JSON-basierte IR,在类型Script中通过基于 JSON 的 IR 计算 QASM 3. 0 的 QASM 子集,http://arxiv.org/abs/2506.23407v2
6,"Language-based information flow control (IFC) enables reasoning about and enforcing security policies in decentralized applications. While information flow properties are relatively extensional and compositional, designing expressive systems that enforce such properties remains challenging. In particular, it can be difficult to use IFC labels to model certain security assumptions, such as semi-honest agents.   Motivated by these modeling limitations, we study the algebraic semantics of lattice-based IFC label models, and propose a semantic framework that allows formalizing asymmetric delegation, which is partial delegation of confidentiality or integrity. Our framework supports downgrading of information and ensures their safety through nonmalleable information flow (NMIF).   To demonstrate the practicality of our framework, we design and implement a novel algorithm that statically checks NMIF and a label inference procedure that efficiently supports bounded label polymorphism, allowing users to write code generic with respect to labels.","以语言为基础的信息流通控制(IFC)有助于在分散应用中推理和执行安全政策。信息流通特性相对来说是扩展性的,构成性的,但设计执行这种特性的表达系统仍然具有挑战性。特别是,可能难以使用IFC标签来模拟某些安全假设,例如半诚实剂。受这些模型限制的驱使,我们研究了基于 lattice 的IFC标签模型的代数语义,并提出了一个语义框架,使不对称代表团正规化,这是部分保密性或完整性的下放。我们的框架支持信息降级,并通过不可移动的信息流动(NMIF)确保其安全。为了展示我们框架的实用性,我们设计和实施一种新的算法,静态地检查NMIF和一个有效支持受约束的标签多形态的标签推断程序,允许用户在标签方面编写通用代码。","Silei Ren, Coşku Acay, Andrew C. Myers",2025-07-16T21:38:43Z,An Algebraic Approach to Asymmetric Delegation and Polymorphic Label   Inference (Technical Report),Ein algebraischer Ansatz zur asymmetrischen Delegation und polymorphen Label-Inferenz (Technischer Bericht),对非对称授权和多色标签诱导法采用代数法(技术报告),http://arxiv.org/abs/2504.20432v2
7,"The standard dual-numbers construction works well for forward-mode automatic differentiation (AD) and is attractive due to its simplicity; recently, it also has been adapted to reverse-mode AD, but practical performance, especially on array programs, leaves a lot to be desired. In this paper we introduce first-class support for multidimensional arrays in dual-numbers reverse-mode AD with little to no performance overhead. The algorithm consists of three loosely-coupled components: a semantics-preserving vectorisation code transformation (the bulk-operation transform or BOT), a fairly straightforward lifting of the basic dual-numbers reverse AD algorithm to a mostly first-order array language, and symbolic interpretation to achieve an end-to-end compilation pipeline. Unfortunately, we lose some of the nice generalisable aspects of dual-numbers AD in the process, most importantly support for higher-order code.   We do support some higher-order array combinators, but only a carefully-chosen set: 'build' (elementwise array construction), 'gather' and 'scatter'. In return, the BOT can eliminate the essential (for AD) higher-orderness of the input program, meaning that AD gets essentially presented with a first-order program. This allows the naive trick of lifting dual numbers to ""dual arrays"" to work without much modification.","标准的双数字构造对于前方模式自动区分( AD) 效果良好,并且由于其简单性而具有吸引力; 最近,它也适应了反向模式自动区分( AD) , 但实际性能, 特别是在阵列程序上, 仍有许多有待改进之处。 在本文中, 我们引入了以双数反向模式对多维阵列的一流支持, 反向模式自动区分( AD) , 几乎没有或没有性能管理。 算法由三个松散的组合组成: 语义- 保留矢量代码转换( 批量操作变换 或 BOT) , 将基本双数反向自动算法直截直升为多数一阶阵列语言, 以及象征性的翻译, 以达到端到端到端的编织编织管道。 不幸的是, 我们失去了双数 ADAD( 最重要的是支持高调码) 的一些简单化阵列组合组合组合组合, 但只有精心挑选的组合 : “ 重建 ” ( 快速阵列建设 ) , “ ” 和“ ” 和“ 平坦” , 这样, BODAD- transport (基本地) 可以取消了双轨的双向高级程序。","Tom Smeding, Mikołaj Konarski, Simon Peyton Jones, Andrew Fitzgibbon",2025-07-16T21:21:52Z,Dual-Numbers Reverse AD for Functional Array Languages,Dual-Nummern Reverse AD für funktionale Array-Sprachen,功能阵列语言双倍反向反向,http://arxiv.org/abs/2507.12640v1
8,"When faced with novel situations, people are able to marshal relevant considerations from a wide range of background knowledge and put these to use in inferences and predictions. What permits us to draw in globally relevant information and reason over it coherently? Here, we explore the hypothesis that people use a combination of distributed and symbolic representations to construct bespoke mental models tailored to novel situations. We propose a computational implementation of this idea -- a ``Model Synthesis Architecture'' (MSA) -- using language models to implement global relevance-based retrieval and model synthesis and probabilistic programs to implement bespoke, coherent world models. We evaluate our MSA as a model of human judgments on a novel reasoning dataset. The dataset -- built around a `Model Olympics` domain of sports vignettes -- tests models' capacity for human-like, open-ended reasoning by requiring (i) judgments about novel causal structures described in language; (ii) drawing on large bodies of background knowledge; and (iii) doing both in light of observations that introduce arbitrary novel variables. Our MSA approach captures human judgments better than language model-only baselines, under both direct and chain-of-thought generations from the LM that supports model synthesis. These results suggest that MSAs can be implemented in a way that mirrors people's ability to deliver locally coherent reasoning over globally relevant variables, offering a path to understanding and replicating human reasoning in open-ended domains.","在面临新情况时,人们能够从广泛的背景知识中汇集相关考虑,并将这些因素用于推论和预测。什么能使我们在全球范围内以一致的方式获取相关信息和理性?在这里,我们探讨一种假设,即人们使用分布式和象征式的表达方式相结合来构建符合新情况的精神模型;我们建议对这一概念进行计算实施 -- -- "" 模型综合综合架构 "" (MSA) -- -- 使用语言模型来实施基于全球相关性的检索和模型合成,以及概率化方案,以实施直观、一致的世界模型。我们评估我们的特派任务生活津贴,将其作为人类对新推理数据集的判断模型。数据集 -- -- 围绕“奥林匹克运动”运动“体育名流域 -- -- 测试模型” 来为人性、开放型的推理能力而构建。我们建议(一) 判断语言中描述的新因果结构;(二) 借鉴大量的背景知识;以及(三) 结合引入任意的新变数的观察,既能反映人类的人类的判断,又能更好理解语言模型的基线,在直接和连锁推理学能力下,能够从全球推理推算出人类的推理结果。","Lionel Wong, Katherine M. Collins, Lance Ying, Cedegao E. Zhang, Adrian Weller, Tobias Gersternberg, Timothy O'Donnell, Alexander K. Lew, Jacob D. Andreas, Joshua B. Tenenbaum, Tyler Brooke-Wilson",2025-07-16T18:01:03Z,Modeling Open-World Cognition as On-Demand Synthesis of Probabilistic   Models,Modellierung der Open-World-Kognition als On-Demand-Synthese probabilistischer Modelle,"将开放世界的认知建模作为概率模型的 "" 现场合成 "" 模型",http://arxiv.org/abs/2507.12547v1
9,"Beyond hallucinations, another problem in program synthesis using LLMs is ambiguity in user intent. We illustrate the ambiguity problem in a networking context for LLM-based incremental configuration synthesis of route-maps and ACLs. These structures frequently overlap in header space, making the relative priority of actions impossible for the LLM to infer without user interaction. Measurements in a large cloud identify complex ACLs with 100's of overlaps, showing ambiguity is a real problem. We propose a prototype system, Clarify, which uses an LLM augmented with a new module called a Disambiguator that helps elicit user intent. On a small synthetic workload, Clarify incrementally synthesizes routing policies after disambiguation and then verifies them. Our treatment of ambiguities is useful more generally when the intent of updates can be correctly synthesized by LLMs, but their integration is ambiguous and can lead to different global behaviors.","除了幻觉之外,使用LLMs的程序合成还存在另一个问题,即用户用意模糊不清。我们举例说明了基于LLM的路线图和ACLS的递增配置合成的网络环境中的模糊问题。这些结构在页眉空间中经常重叠,使得LLM无法在没有用户互动的情况下推断行动的相对优先性。在大云中测量出复杂的ACLs和100的重叠情况,显示出模糊不清是一个真正的问题。我们建议了一个原型系统,Clarify,它使用一种LLM, 并配有一个新的模块, 称为“辨别器”, 帮助激发用户的意向。在小型合成工作量中, 澄清递增合成了路线政策, 并在进行校验。 当LMs能够正确合成更新的意图时, 我们对于模糊之处的处理更为普遍有用, 但是它们的整合是模糊不清的, 并可能导致不同的全球行为。","Rajdeep Mondal, Nikolaj Bjorner, Todd Millstein, Alan Tang, George Varghese",2025-07-16T17:29:15Z,LLM-Based Config Synthesis requires Disambiguation,LLM-basierte Konfig-Synthese erfordert Disambiguation,基于 LLM 的配置合成要求差异化,http://arxiv.org/abs/2507.12443v1
