,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"As software systems increase in size and complexity dramatically, ensuring their correctness, security, and reliability becomes an increasingly formidable challenge. Despite significant advancements in verification techniques and tools, there still remain %these tools still continue to encounter substantial difficulties when applying these tools to complex, real-world scenarios. To address these difficulties, this paper introduces a novel verification tool, called \textbf{Qualified C Programming Verifier (QCP)}. QCP incorporates a refined front-end %syntax of assertion language to enhance user interaction. The proposed assertion language aims to %syntax is designed to lower the entry barrier for verification tools, improve proof efficiency by improving automation, and facilitate a deeper understanding of both the program and its verification results.","随着软件系统规模和复杂性的急剧扩大,确保其正确性、安全和可靠性成为日益艰巨的挑战。尽管在核查技术和工具方面有了显著的进步,但是仍然有%这些工具在将这些工具应用于复杂的现实世界情景方面仍然面临着巨大的困难。为了解决这些困难,本文件引入了一种新型的核查工具,称为\ textb-ZQATIC(QCP)}。QCP采用了一种精细的前端 %syngycast 语言,以加强用户的互动。拟议的主张语言旨在使用 %syngyx,目的是降低核查工具的进入屏障,通过改进自动化提高证明效率,并促进对程序及其核查结果的更深入了解。","Xiwei Wu, Yueyang Feng, Xiaoyang Lu, Tianchuan Lin, Kan Liu, Zhiyi Wang, Shushu Wu, Lihan Xie, Chengxi Yang, Hongyi Zhong, Naijun Zhan, Zhenjiang Hu, Qinxiang Cao",2025-07-10T15:39:15Z,QCP: A Practical Separation Logic-based C Program Verification Tool,QCP: Eine praktische Trennung Logisch-basiertes C-Programm Verifikationswerkzeug,QCP:基于实际隔离逻辑的C方案核查工具,http://arxiv.org/abs/2505.12878v2
1,"We present Coneris, the first higher-order concurrent separation logic for reasoning about error probability bounds of higher-order concurrent probabilistic programs with higher-order state. To support modular reasoning about concurrent (non-probabilistic) program modules, state-of-the-art program logics internalize the classic notion of linearizability within the logic through the concept of logical atomicity.   Coneris extends this idea to probabilistic concurrent program modules. Thus Coneris supports modular reasoning about probabilistic concurrent modules by capturing a novel notion of randomized logical atomicity within the logic. To do so, Coneris utilizes presampling tapes and a novel probabilistic update modality to describe how state is changed probabilistically at linearization points. We demonstrate this approach by means of smaller synthetic examples and larger case studies.   All of the presented results, including the meta-theory, have been mechanized in the Rocq proof assistant and the Iris separation logic framework","我们提出了第一个更高顺序的共和分离逻辑Coneris, 这是关于更高顺序同时概率程序与较高顺序状态的较高顺序同时概率程序误差概率界限的推理的首个更高顺序共和分离逻辑。 为了支持关于同时(非概率)程序模块的模块推理, 最先进的程序逻辑通过逻辑原子概念将典型的线性概念内化了逻辑内线性概念。 共和逻辑将这一理念扩展至概率共和程序模块。 因此, 共和逻辑通过在逻辑中捕捉随机化逻辑原子的新概念来支持概率共和模块的模块推理。 为了做到这一点, Coneris使用预取样磁带和新颖的概率更新模式来描述线性点的概率变化。 我们通过较小的合成实例和较大的案例研究来展示这一方法。 所提出的所有结果,包括元理论,已经在罗克证据助理和伊里斯分离逻辑框架中被机械化。","Kwing Hei Li, Alejandro Aguirre, Simon Oddershede Gregersen, Philipp G. Haselwarter, Joseph Tassarotti, Lars Birkedal",2025-07-10T09:31:07Z,Modular Reasoning about Error Bounds for Concurrent Probabilistic   Programs (Extended Version),Modulare Begründung über Fehlergrenzen für gleichzeitige probabilistische Programme (Erweiterte Version),用于同时概率程序(例外版本)的错误误界的模块原因,http://arxiv.org/abs/2503.04512v2
2,"General program equivalence is undecidable. However, if we abstract away the semantics of statements, then this problem becomes not just decidable, but practically feasible. For instance, a program of the form ""if $b$ then $e$ else $f$"" should be equivalent to ""if not $b$ then $f$ else $e$"" - no matter what $b$, $e$ and $f$ are. This kind of equivalence is known as propositional equivalence. In this extended abstract, we discuss recent developments in propositional program equivalence from the perspective of (Guarded) Kleene Algebra with Tests, or (G)KAT.","一般程序等值是不可变的。 但是, 如果我们抽象地删除语句的语义, 这个问题不仅可以分解, 而且实际上可行 。 例如, “ 如果一美元, 那么一美元, 另一美元” 形式的方案应该等同于“ 如果不是一美元, 那么一美元, 那么其他美元” 。 不论美元, 美元, 美元和美元。 这种等值被称为推论等值 。 在这个扩展的抽象中, 我们从( Kleene Algebra with Tests) 或 ( G) KAT 的角度讨论提议方案等值的最新发展 。",Tobias Kappé,2025-07-10T07:06:47Z,On Propositional Program Equivalence (extended abstract),Über Propositionelle Programmäquivalenz (erweiterte Zusammenfassung),提议方案等效(扩展抽象),http://arxiv.org/abs/2507.07480v1
3,"Probabilistic programming has become a standard practice to model stochastic events and learn about the behavior of nature in different scientific contexts, ranging from Genetics and Ecology to Linguistics and Psychology. However, domain practitioners (such as biologists) also need to be experts in statistics in order to select which probabilistic model is suitable for a given particular problem, relying then on probabilistic inference engines such as Stan, Pyro or Edward to fine-tune the parameters of that particular model. Probabilistic Programming would be more useful if the model selection is made automatic, without requiring statistics expertise from the end user. Automatically selecting the model is challenging because of the large search space of probabilistic programs needed to be explored, because the fact that most of that search space contains invalid programs, and because invalid programs may only be detected in some executions, due to its probabilistic nature. We propose a type system to statically reject invalid probabilistic programs, a type-directed synthesis algorithm that guarantees that generated programs are type-safe by construction, and an heuristic search procedure to handle the vast search space. We collect a number of probabilistic programs from the literature, and use them to compare our method with both a type-agnostic random search, and a data-guided method from the literature (DaPPer). Our results show that our technique both outperforms random search and DaPPer, specially on more complex programs. This drastic performance difference in synthesis allows for fast sampling of programs and enables techniques that previously suffered from the complexity of synthesis, such as Genetic Programming, to be applied.","概率性编程已成为一种标准做法,用于模拟随机事件,并了解不同科学背景(从遗传学和生态学到语言学和心理学)中的自然行为,从遗传学和生态学到语言学和心理学等不同科学背景。然而,域内从业者(例如生物学家)也需要成为统计专家,以便选择哪些概率性模型适合特定问题,然后依靠斯坦、皮罗或爱德华等概率性推论引擎来微调该特定模型的参数。如果模型选择是自动的,而不需要终端用户提供统计数据,则概率性编程会更加有用。自动选择模型具有挑战性,因为需要探索概率性程序的大量搜索空间,因为大部分搜索空间都包含无效的程序,而且由于某些执行过程的概率性能性质,因为无效的程序可能只在某些处决中被检测。我们建议一种型式系统,静静地拒绝无效的概率性程序,一种类型直截面合成算法,保证生成程序从构建中安全,而不需要终端搜索程序,而需要大量搜索程序具有挑战性搜索程序,因为大量搜索空间需要加以应用,因为大多数搜索空间,我们专门收集程序,并且用一种快速的编程式程序,我们用来显示数据性程序,我们用来显示数据性程序。我们使用一种手法方法,我们的数据性程序,我们用一种手法方法,我们用一种手法的方法,我们用一种手法式程序,我们用一种手法的方法,我们用一种手法的方法,我们用一种手法的方法,我们用一种手法,我们用一种手法的方法,我们用一种手法的方法,我们用一种手法的方法,我们用一种手法的方法,我们用一种方法,我们用一种手法的方法,我们用一种手法方法,我们用一种方法,我们用一种手法方法,我们用一种方法,我们用一种方法,我们用一种手法的方法,我们用一种手法方法,我们用一种手法方法,我们用一种手法方法,我们用一种手法方法,我们用一种手法方法,我们用一种手法方法,我们用一种手法,我们用一种手法的方法,我们用一种手法的方法,我们用一种手法方法,我们用一种手法的方法,我们用一种手法的方法,我们用一种手法方法,我们用一种手法方法,用一种手法的方法,我们用一种","Guilherme Espada, Alcides Fonseca",2025-07-09T15:21:22Z,Sound Interval-Based Synthesis for Probabilistic Programs,Sound Interval-Based Synthesis für probabilistische Programme,概率方案基于声音的合成合成,http://arxiv.org/abs/2507.06939v1
4,"Verifying graph algorithms has long been considered challenging in separation logic, mainly due to structural sharing between graph subcomponents. We show that these challenges can be effectively addressed by representing graphs as a partial commutative monoid (PCM), and by leveraging structure-preserving functions (PCM morphisms), including higher-order combinators.   PCM morphisms are important because they generalize separation logic's principle of local reasoning. While traditional framing isolates relevant portions of the heap only at the top level of a specification, morphisms enable contextual localization: they distribute over monoid operations to isolate relevant subgraphs, even when nested deeply within a specification.   We demonstrate the morphisms' effectiveness with novel and concise verifications of two canonical graph benchmarks: the Schorr-Waite graph marking algorithm and the union-find data structure.","长期以来,人们一直认为图表算法在分离逻辑中具有挑战性,这主要是因为图形子组件之间的结构共享。我们表明,这些挑战可以通过将图表作为部分移动单体(PCM)来代表,并通过利用结构保护功能(PCM形态学)来有效解决。 PCM 形态学很重要,因为它们概括了分离逻辑的当地推理原则。传统框架将堆积的相关部分仅仅从规格的顶层分离出来,而形态学则使背景化成为可能:它们分布在单项操作上,以孤立相关的子集,即使它们深深嵌入一个规格之内。我们通过对两个孔形图基准(Schorr-Weite图标记算法和统形数据结构)进行新颖和简洁的验证来展示形态学的有效性。","Marcos Grandury, Aleksandar Nanevski, Alexander Gryzlov",2025-07-09T13:04:15Z,Verifying Graph Algorithms in Separation Logic: A Case for an Algebraic   Approach (Extended Version),Überprüfung von Graphenalgorithmen in der Trennungslogik: Ein Fall für einen algebraischen Ansatz (erweiterte Version),校验分离逻辑中的图表数值:代数法实例(扩展版本),http://arxiv.org/abs/2501.13603v2
5,"Compilers play a central role in translating high-level code into executable programs, making their correctness essential for ensuring code safety and reliability. While extensive research has focused on verifying the correctness of compilers for single-language compilation, the correctness of cross-language compilation - which involves the interaction between two languages and their respective compilers - remains largely unexplored. To fill this research gap, we propose CrossLangFuzzer, a novel framework that introduces a universal intermediate representation (IR) for JVM-based languages and automatically generates cross-language test programs with diverse type parameters and complex inheritance structures. After generating the initial IR, CrossLangFuzzer applies three mutation techniques - LangShuffler, FunctionRemoval, and TypeChanger - to enhance program diversity. By evaluating both the original and mutated programs across multiple compiler versions, CrossLangFuzzer successfully uncovered 10 confirmed bugs in the Kotlin compiler, 4 confirmed bugs in the Groovy compiler, 7 confirmed bugs in the Scala 3 compiler, 2 confirmed bugs in the Scala 2 compiler, and 1 confirmed bug in the Java compiler. Among all mutators, TypeChanger is the most effective, detecting 11 of the 24 compiler bugs. Furthermore, we analyze the symptoms and root causes of cross-compilation bugs, examining the respective responsibilities of language compilers when incorrect behavior occurs during cross-language compilation. To the best of our knowledge, this is the firstwork specifically focused on identifying and diagnosing compiler bugs in cross-language compilation scenarios. Our research helps to understand these challenges and contributes to improving compiler correctness in multi-language environments.","编译者在将高级代码转换为可执行程序方面发挥着核心作用, 使其正确性成为确保代码安全和可靠性的关键。 虽然广泛的研究侧重于验证单语编译者的正确性, 但跨语言编译的正确性( 包括两种语言和各自的编译者之间的互动) 仍然基本上没有被探索。 为了填补这一研究空白, 我们提议CrossLangFuzzer, 这是一个新颖的框架, 它为 JVM 语言引入通用中间代号( IR ) , 并自动生成跨语言测试程序, 具有不同类型参数和复杂的继承结构。 在生成初始 IR 后, CrossLangFuzzer 应用了三种突变技术 - LangShuffler、 DyRemoval 和 TyCanger - 来增强程序的多样性。 通过评估多个编译者版本的原始和变异程序, CrossLangFuzzer 成功发现了科特林编译员的10个经确认的错误, 4个经确认的错误在Groovy编译员编译器中, 7个经确认的错误在Scala 3 编译者、 2 经确认的错误和复杂继承结构中, 。 在Scalview codu lical Recodudustruction codududucal ladal liar lidar ladars ladar lads lads 在我们 中, 在Strax lax recocudre dre dre dre disals redududududududing 中, ladals ladre disl ladre ladalsrere disldalsre dislre disl 中, 在我们 ladals recudre dre disldaldalsl ladals 中, ladaldaldaldaldaldaldrerere disldre disldaldre disldals 。","Qiong Feng, Xiaotian Ma, Ziyuan Feng, Marat Akhin, Wei Song, Peng Liang",2025-07-09T06:33:06Z,Finding Compiler Bugs through Cross-Language Code Generator and   Differential Testing,Finden von Compiler-Fehlern durch Cross-Language-Code-Generator und Differential-Tests,通过跨语言代码生成器和差异测试查找编译器错误,http://arxiv.org/abs/2507.06584v1
6,"We present a system of efficient methods for traversing and combining associative collection data structures. A distinguishing feature of the system is that, like traditional sequential iterator libraries, it does not require specialized compiler infrastructure or staged compilation for efficiency and composability. By using a representation based on indexed streams, the library can express complex joins over input collections while using no intermediate allocations. We implement the library for the Lean, Morphic, and Rust programming languages and provide a mechanized proof of functional correctness in Lean.","我们提出了一套有效方法系统,用以查找和合并联合收集数据结构,该系统的一个显著特征是,与传统的相继迭代图书馆一样,它不需要专门的编纂者基础设施或分阶段汇编,以提高效率和可作成性。通过使用基于索引流的表述,图书馆可以表达复杂的结合,而不是使用中间分配。我们为莱昂语、莫尔菲奇语和鲁斯特语编程语言建立了图书馆,并提供一个机械化的证明,证明莱昂语的功能正确性。","Scott Kovach, Praneeth Kolichala, Kyle A. Miller, David Broman, Fredrik Kjolstad",2025-07-08T23:52:45Z,Fast Collection Operations from Indexed Stream Fusion,Schnelle Sammlungsoperationen aus indexierter Stream-Fusion,指数化串流融合的快速收集操作,http://arxiv.org/abs/2507.06456v1
7,"Prompt engineering for LLMs remains complex, with existing frameworks either hiding complexity behind restrictive APIs or providing inflexible canned patterns that resist customization -- making sophisticated agentic programming challenging. We present the Prompt Declaration Language (PDL), a novel approach to prompt representation that tackles this fundamental complexity by bringing prompts to the forefront, enabling manual and automatic prompt tuning while capturing the composition of LLM calls together with rule-based code and external tools. By abstracting away the plumbing for such compositions, PDL aims at improving programmer productivity while providing a declarative representation that is amenable to optimization. This paper demonstrates PDL's utility through a real-world case study of a compliance agent. Tuning the prompting pattern of this agent yielded up to 4x performance improvement compared to using a canned agent and prompt pattern.","LLMs的快速工程仍然很复杂,现有的框架要么隐藏在限制性的API后面,要么提供抵制定制化的不灵活罐头模式 -- -- 使复杂的代理程序编制变得具有挑战性。我们提出了快速代表的新颖方法,即即快速宣言语言(PDL),通过将提示带到最前沿,使手册和自动快速调整能够解决这一根本的复杂性,同时捕捉LLM电话的构成以及基于规则的代码和外部工具。PDL通过抽取用于这些构件的管道,目的是提高程序员的生产率,同时提供一个易于优化的宣示性表述。本文通过对合规代理进行真实世界案例研究,展示PDL的效用。与使用罐头代理和快速模式相比,该代理的快速模式产生了高达4x的绩效改进。","Mandana Vaziri, Louis Mandel, Yuji Watanabe, Hirokuni Kitahara, Martin Hirzel, Anca Sailer",2025-07-08T21:03:22Z,Representing Prompting Patterns with PDL: Compliance Agent Case Study,Präsentieren von Prompting Patterns mit PDL: Compliance Agent Case Study,代表PDL的提示模式:合规代理案例研究,http://arxiv.org/abs/2507.06396v1
8,"We present Pyrosome, a generic framework for modular language metatheory that embodies a novel approach to extensible semantics and compilation, implemented in Coq. Common techniques for semantic reasoning are often tied to the specific structures of the languages and compilers that they support. In Pyrosome, verified compilers are fully extensible, meaning that to extend a language (even with a new kind of effect) simply requires defining and verifying the compilation of the new feature, reusing the old correctness theorem for all other cases. The novel enabling idea is an inductive formulation of equivalence preservation that supports the addition of new rules to the source language, target language, and compiler.   Pyrosome defines a formal, deeply embedded notion of programming languages with semantics given by dependently sorted equational theories, so all compiler-correctness proofs boil down to type-checking and equational reasoning. We support vertical composition of any compilers expressed in our framework in addition to feature extension. As a case study, we present a multipass compiler from System F with simple references, through CPS translation and closure conversion. Specifically, we demonstrate how we can build such a compiler incrementally by starting with a compiler for simply typed lambda-calculus and adding natural numbers, the unit type, recursive functions, and a global heap, then extending judgments with a type environment and adding type abstraction, all while reusing the original theorems. We also present a linear version of the simply typed CPS pass and compile a small imperative language to the simply typed target to show how Pyrosome handles substructural typing and imperative features.","我们提出了一个模块语言元神话的通用框架,它体现了一种新颖的扩展语义和编译方法,在 Coq 中实施。 语义推理的常用技术往往与他们所支持的语言和编译者的具体结构捆绑在一起。 在 Pyros 中, 校验的编译者是完全可扩展的, 意思是扩展一种语言( 即使具有一种新的效果) 只需要定义和核查新功能的编译, 重新使用旧的正本理论, 用于所有其他案例。 新的赋能理念是一种对等保护的演化式, 支持将新规则添加到源语言、 目标语言和编译者中。 Pyros 定义了一种正式的、 深层的编程语言概念, 由独立排序的方程式理论提供, 所以所有的编译者校正校正校正校正校正校正校正校正的校正, 然后我们用一个多通的系统F编译器, 通过 CPS 翻译和编校正的校正格式来编校正。 我们用一个不断的编校正的编程类型, 格式来编校正的编校正式, 然后, 将一个不断的校正的编制, 格式, 然后用一个不断的校正的校正的校正的编校正的编制, 格式,我们我们用的编制的编制, ,我们的编制, 我们的编制一个不断式的编制, ,我们的编制,我们的编程的编程的校正的校正的校正的编制, ,我们用的编制,我们的编制, ,我们用的编程的编制,我们用的编制,我们用的编制的编程的机型式,用的编制,用的编制,用的编制,用的编制,用的机,用的制,用的机,用式,用的制,用式,用式,用式,用式,用式,用的制,用式,用的造式,用式,用式,用的制,用式,用的制,我们式,用的, 和制, 和制式,用的校制,用的","Dustin Jamner, Gabriel Kammer, Ritam Nag, Adam Chlipala",2025-07-08T19:47:55Z,Pyrosome: Verified Compilation for Modular Metatheory,Pyrosom: Verifizierte Zusammenstellung für modulare Metatheorie,热质体: 模块元体校验汇编,http://arxiv.org/abs/2507.06360v1
9,"Large language models (LLMs) are playing an increasingly large role in domains such as code generation, including hardware code generation, where Verilog is the key language. However, the amount of publicly available Verilog code pales in comparison to the amount of code available for software languages like Python. In this work, we present hdl2v (""HDL-to-Verilog""), a dataset which seeks to increase the amount of available human-written Verilog data by translating or compiling three other hardware description languages - VHDL, Chisel, and PyMTL3 - to Verilog. Furthermore, we demonstrate the value of hdl2v in enhancing LLM Verilog generation by improving performance of a 32 billion-parameter open-weight model by up to 23% (pass@10) in VerilogEvalV2, without utilizing any data augmentation or knowledge distillation from larger models. We also show hdl2v's ability to boost the performance of a data augmentation-based fine-tuning approach by 63%. Finally, we characterize and analyze our dataset to better understand which characteristics of HDL-to-Verilog datasets can be expanded upon in future work for even better performance.","大型语言模型(LLMS)在诸如代码生成(包括硬件代码生成)等领域发挥着越来越重要的作用, 包括硬件代码生成( Verilog 是 Verilog 的关键语言 ) 。 然而, 公开提供的 Verilog 代码数量与 Python 等软件语言可用的代码数量相比, 与可用代码数量相比, Vython 等软件语言的代码数量是苍白的。 在这项工作中, 我们提供了 hdl2v (“ HDL- 到 Verilog ” ) , 这个数据集试图通过翻译或汇编其他三种硬件描述语言( VHDL、 Chisel 和 PyMTL3 - 至 Verilog ) 来增加现有的人文版 Verilog 数据数量。 此外, 我们用 HDL- VerivalV 2 改进了320亿 参数开放度模型的性能模型的性能( passel@10) 。 我们还展示了 hdl2 能力, 63% 来提升基于数据增强基于 微调方法的性能的性能。 最后, 我们分析和分析了我们的数据数据集, 以便更好地了解未来数据系统如何改进了HDL- 。","Charles Hong, Brendan Roberts, Huijae An, Alex Um, Advay Ratan, Yakun Sophia Shao",2025-07-08T19:43:08Z,hdl2v: A Code Translation Dataset for Enhanced LLM Verilog Generation,hdl2v: Ein Code-Übersetzungsdatensatz für verbesserte LLM Verilog-Generierung,hdl2v: 用于强化LLM Verilog 生成的代码翻译数据集,http://arxiv.org/abs/2506.04544v2
