,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"<p>Article URL: <a href=""https://arstechnica.com/tech-policy/2025/06/openai-says-court-forcing-it-to-save-all-chatgpt-logs-is-a-privacy-nightmare/"">https://arstechnica.com/tech-policy/2025/06/openai-says-court-forcing-it-to-save-all-chatgpt-logs-is-a-privacy-nightmare/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44185913"">https://news.ycombinator.com/item?id=44185913</a></p> <p>Points: 1088</p> <p># Comments: 893</p>","<p> article URL: <https://arstechnica.com/tech-tech-policy/2025/06/openai-says-court-forcing-it-to-save-save-all-chatgpt-logs-slogs-is-is-is-is-sprivy-privacy-nightmare/><https://arstechnica.com/tech-policy/2025/06/openai-s-say-court-forcing-it-save-all-chatgpt-logs-is-as-a-a-privacy-bre/ <p> Comments URL: < a href=""https://news.ycombinator.com/ / https://news@ycombin13 >?id=44185913 < a/p > < p>pots:10888 </p > 评论:893 <",ColinWright,2025-06-04T21:47:33+00:00,"OpenAI slams court order to save all ChatGPT logs, including deleted chats","OpenAI slams Gericht Befehl, um alle ChatGPT-Protokolle zu speichern, einschließlich gelöschter Chats","OpenAI 发布法院命令以保存所有聊天GPT日志,包括已删除的聊天",https://arstechnica.com/tech-policy/2025/06/openai-says-court-forcing-it-to-save-all-chatgpt-logs-is-a-privacy-nightmare/
1,"<p>Article URL: <a href=""https://www.cursor.com/en/changelog/1-0"">https://www.cursor.com/en/changelog/1-0</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44185256"">https://news.ycombinator.com/item?id=44185256</a></p> <p>Points: 587</p> <p># Comments: 443</p>","<p> article URL: < a href=""https://www.cursor.com/en/changelog/1-0"" >https://www.cursor.com/en/changelog/1-0 </a/p> <p> URL: <a href=""https://news.ycombinator.com/item?id=44185256"" >https://news.ycombinator.com/item?id=44185256 </a/p> <p>points:587 </p> <p oice:443 </p>",ecz,2025-06-04T20:39:53+00:00,Cursor 1.0,Cursor 1.0,光标 1.0,https://www.cursor.com/en/changelog/1-0
2,"<p>Article URL: <a href=""https://github.com/explainers-by-googlers/local-network-access"">https://github.com/explainers-by-googlers/local-network-access</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44183799"">https://news.ycombinator.com/item?id=44183799</a></p> <p>Points: 639</p> <p># Comments: 354</p>",<p> article URL: < a href=<https://github.com/explainers-by-googlers/local-network-access> >https://github.com/explainers-by-goglers/local-network-network-aby-goglers/com/explainers-by-network-access > > > https://github.com/explainers-by-googlers/local-network-network-by-goglers/com/exlander-by-goglers/local-goglers/local-net-net-access < a/p> Comment: < a href=https://news.ycombbinator.com/its=44183799> > > https://news=44/p > 评论:354 </p >,doener,2025-06-04T18:15:54+00:00,A proposal to restrict sites from accessing a users’ local network,"Ein Vorschlag, Websites vom Zugriff auf ein lokales Netzwerk zu beschränken",限制网站进入用户本地网络的建议,https://github.com/explainers-by-googlers/local-network-access
3,"<p><a href=""https://github.com/IRS-Public/direct-file"">https://github.com/IRS-Public/direct-file</a></p> <hr /> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44182356"">https://news.ycombinator.com/item?id=44182356</a></p> <p>Points: 709</p> <p># Comments: 309</p>",<pa href=<https://github.com/IRS-Public/direct-files>>https://github.com/IRS-Public/IRS-pirent-files </a/p> <p>评论 URL: <a href=><https://news.ycombingator.com/item?id=44182356>>https://news.ycombinator.com/item?id=44182356 </a/p> <p>points:709 </p> <p评论:309 </p>,nickthegreek,2025-06-04T16:16:39+00:00,IRS Direct File on GitHub,IRS-Direktdatei auf GitHub,IRS GitHub 的直接文件,https://chrisgiven.com/2025/05/direct-file-on-github/
4,"<p>Article URL: <a href=""https://git.ffmpeg.org/gitweb/ffmpeg.git/commit/167e343bbe75515a80db8ee72ffa0c607c944a00"">https://git.ffmpeg.org/gitweb/ffmpeg.git/commit/167e343bbe75515a80db8ee72ffa0c607c944a00</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44182186"">https://news.ycombinator.com/item?id=44182186</a></p> <p>Points: 846</p> <p># Comments: 193</p>",<p> article URL: <https://git.ffmpeg.org/gitweb/ffmpeg.org/gitweb/commit/167e343bbe515a80db872ffa0c607c944a00><https://git.ffmpeg.org/gitweb/ffmpeg.git/commit1673bbe75515a80db872ffa0c607c944a00 <a/p > <p> URLus: <ahref=<https://news.ycombingator.com/item=44186>> >https://news.ycombinator.com/items?id=44182186 </a/p > <p > points:846 </p评论:193 </p>,Sean-Der,2025-06-04T15:58:50+00:00,FFmpeg merges WebRTC support,FFmpeg fusioniert WebRTC-Unterstützung,FFmpeg 合并 WebRTC 支持,https://git.ffmpeg.org/gitweb/ffmpeg.git/commit/167e343bbe75515a80db8ee72ffa0c607c944a00
5,"<p>Article URL: <a href=""https://happihacking.com/blog/posts/2025/why_I_wrote_theBEAMBook/"">https://happihacking.com/blog/posts/2025/why_I_wrote_theBEAMBook/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44179257"">https://news.ycombinator.com/item?id=44179257</a></p> <p>Points: 593</p> <p># Comments: 150</p>","<p> article URL: < a href=""https://happihacking.com/blog/posts/2025/ why_I_rorote_theBEAMBook/""<https://happihacking.com/blog/ his://hapibacking_I_rote_theBEAMBook/""https://hapibacking_th_I_rotote_theBEAMBook/""https://hapib/ps/2025_I_roppear_th_I_rote_ps/2025_I_rote_pt_theBEAMBook/ <theBEAMBook/<p> URL<p> URL: <a href=""https://news.ycombinator.combingator.com/itm=44179257> > > > > > < https://news < 150 </p >",lawik,2025-06-04T10:36:49+00:00,Why I wrote the BEAM book,Warum ich das BEAM Buch geschrieben habe,为什么我写了BAAM的书,https://happihacking.com/blog/posts/2025/why_I_wrote_theBEAMBook/
6,"<p>Article URL: <a href=""https://merlin.allaboutbirds.org/"">https://merlin.allaboutbirds.org/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44176829"">https://news.ycombinator.com/item?id=44176829</a></p> <p>Points: 607</p> <p># Comments: 212</p>",<p> article URL: < a href=<https://merlin.allabirds.org/>https://merlin.allabirds.org/ <https://merlin.allabirds.org/ <p><p>评论 URL:<a href=>https://news.ycombinator.com/itms=44176829> > https://news.ycombinator.com/item?id=44176829 </a/p > <p > points:607 </p > <p评论:212 </p>,twitchard,2025-06-04T02:58:40+00:00,Merlin Bird ID,Kennnummer des Merlin-Vogels,Merlin 鸟类身份证,https://merlin.allaboutbirds.org/
7,"<p>Article URL: <a href=""https://rachel.fast.ai/posts/2025-06-04-enzyme-ml-fails/index.html"">https://rachel.fast.ai/posts/2025-06-04-enzyme-ml-fails/index.html</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44174965"">https://news.ycombinator.com/item?id=44174965</a></p> <p>Points: 586</p> <p># Comments: 155</p>","<p> 条款 URL: < a href=<https://rachel.fast.ai/posts/2025-06-04-enzyme-ml-fails/index.html>https://rachel.fast.ai/poss/2025-06-04-enzyme-ml-fails/index.html >/a/p > <p>评论意见URL:<a href=""https://news.ycombinator.com/itms=44174965"" > > https://news.ycombinator.com/item=44174965 </a/p > <p>points:586 <p > <p> 评论:155 </p>",chmaynard,2025-06-03T21:31:56+00:00,"Deep learning gets the glory, deep fact checking gets ignored","Deep Learning bekommt den Ruhm, tiefe Faktenprüfung wird ignoriert",深深的学习得到荣耀 深的事实调查被忽略,https://rachel.fast.ai/posts/2025-06-04-enzyme-ml-fails/index.html
8,"<p>Article URL: <a href=""https://localmess.github.io/"">https://localmess.github.io/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44169115"">https://news.ycombinator.com/item?id=44169115</a></p> <p>Points: 518</p> <p># Comments: 333</p>",<p> article URL: <a href=<https://localmess.github.io/><https://localmess.github.io/ </a/p><p>评论 URL:<a href=>https://news.ycombinator.com/items?id=44169115>> >https://news.ycombinator.com/itemid=44169115 </a/p > <p>points:518 </p> <p评论:333 </p>,sebastian_z,2025-06-03T12:12:28+00:00,Covert web-to-app tracking via localhost on Android,Covert Web-to-App-Tracking über localhost auf Android,通过当地主机对 Android 进行网络对应用程序的隐蔽跟踪,https://localmess.github.io/
9,"<p>Article URL: <a href=""https://github.com/iamgio/quarkdown"">https://github.com/iamgio/quarkdown</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44167592"">https://news.ycombinator.com/item?id=44167592</a></p> <p>Points: 655</p> <p># Comments: 271</p>",<p> article URL: <a href=<https://github.com/iamgio/quarkdown>> >https://github.com/iamgio/quarkdown </a/p> <p> URL:<a href=><https://news.ycombinator.com/item/id=44167592> > https://news.ycombingator.com/item?id=44167592 </a/p > <p > points:655 < p > < p评论:271 </p>,asicsp,2025-06-03T08:06:28+00:00,Quarkdown: A modern Markdown-based typesetting system,Quarkdown: Ein modernes Markdown-basiertes Satzsystem,四面分拆:现代的、以分层分拆为基础的排版系统,https://github.com/iamgio/quarkdown
