,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"Quantum computers promise to solve important problems faster than classical computers, potentially unlocking breakthroughs in materials science, chemistry, and beyond. Optimizing compilers are key to realizing this potential, as they minimize expensive resource usage and limit error rates. A critical compilation step is qubit mapping and routing (QMR), which finds mappings from circuit qubits to qubits on a target device and plans instruction execution while satisfying the device's connectivity constraints. The challenge is that the landscape of quantum architectures is incredibly diverse and fast-evolving. Given this diversity, hundreds of papers have addressed the QMR problem for different qubit hardware, connectivity constraints, and quantum error correction schemes.   We present an approach for automatically generating qubit mapping and routing compilers for arbitrary quantum architectures. Though each QMR problem is different, we identify a common core structure-device state machine-that we use to formulate an abstract QMR problem. Our formulation naturally leads to a domain-specific language, Marol, for specifying QMR problems-for example, the well-studied NISQ mapping and routing problem requires only 12 lines of Marol. We demonstrate that QMR problems, defined in Marol, can be solved with a powerful parametric solver that can be instantiated for any Marol program. We evaluate our approach through case studies of important QMR problems from prior and recent work, covering noisy and fault-tolerant quantum architectures on all major hardware platforms. Our thorough evaluation shows that generated compilers are competitive with handwritten, specialized compilers in terms of runtime and solution quality. We envision that our approach will simplify development of future quantum compilers as new quantum architectures continue to emerge.","量子计算机承诺以比古典计算机更快的速度解决重要问题,这有可能释放材料科学、化学等领域的突破。优化编译者是实现这一潜力的关键,因为他们最大限度地减少昂贵的资源使用和限制误差率。一个关键的编译步骤是qubit绘图和路由(QMR ) , 它在目标装置和计划中找到从电路qubit到qubit的映射, 在满足设备连通性限制的同时, 指令执行。 挑战在于量子结构的景观是极其多样化和快速变化的。 鉴于这种多样性, 数百篇论文已经解决了不同qubit硬件、连通性限制和量子错误校正计划等的QMR问题。 我们提出了一个自动生成qubet绘图和路径编程编辑者的方法。 尽管每个QMRMR问题都不同, 我们找到一个共同的核心结构- 代号机器,我们用来设计一个抽象的QMRR问题。 我们的配制自然导致一个特定域的量子语言, Marol , 用于说明QMR的问题, 例如, 正确研究的QQQ 的精准的Q , Marrrral 的地图和直径直径直线路路路路路路的计算方法需要我们定义的任何问题, 。我们只有任何直标的直线路路路路路路路的计算, 我们只能通过任何直路的直路的直路标, 。","Abtin Molavi, Amanda Xu, Ethan Cecchetti, Swamit Tannu, Aws Albarghouthi",2025-08-14T16:07:07Z,Generating Compilers for Qubit Mapping and Routing,Kompiler für Qubit Mapping und Routing generieren,正在生成Qubit 绘图和运行运行的编译器,http://arxiv.org/abs/2508.10781v1
1,"We present a novel characterization of stable mergesort functions using relational parametricity, and show that it implies the functional correctness of mergesort. As a result, one can prove the correctness of several variations of mergesort (e.g., top-down, bottom-up, tail-recursive, non-tail-recursive, smooth, and non-smooth mergesorts) by proving the characteristic property for each variation. Thanks to our characterization and the parametricity translation, we deduced the correctness results, including stability, of various implementations of mergesort for lists, including highly optimized ones, in the Rocq Prover (formerly the Coq Proof Assistant).","我们用相对准度来描述稳定合并的功能,并表明它意味着合并的功能正确性。 因此,我们可以通过证明每种变异的特征属性,来证明合并的几种变异(例如自上而下、自下而上、尾部-后向、尾部-后向、非尾部-后向、非尾部-后向、平稳和非间向合并的)的正确性。 由于我们的定性和对准度的翻译,我们推断出对罗克普罗维尔(前科克验证助理)的合并(包括高度优化的合并)清单的各种执行的正确性,包括稳定性。","Cyril Cohen, Kazuhiko Sakaguchi",2025-08-14T13:16:30Z,"A bargain for mergesorts -- How to prove your mergesort correct and   stable, almost for free","Ein Schnäppchen für Mergesorts -- Wie Sie Ihr Mergesort korrekt und stabil beweisen, fast kostenlos","合并的讨价还价 -- -- 如何证明合并的正确和稳定,几乎是免费的",http://arxiv.org/abs/2403.08173v3
2,"Combinatory Homomorphic Automatic Differentiation (CHAD) was originally formulated as a semantics-driven source-to-source transformation for reverse-mode AD of total (terminating) functional programs. In this work, we extend CHAD to encompass programs featuring constructs such as partial (potentially non-terminating) operations, data-dependent conditionals (e.g., real-valued tests), and iteration constructs (i.e. while-loops), while maintaining CHAD's core principle of structure-preserving semantics.   A central contribution is the introduction of iteration-extensive indexed categories, which provide a principled integration of iteration into dependently typed programming languages. This integration is achieved by requiring that iteration in the base category lifts to parameterized initial algebras in the indexed category, yielding an op-fibred iterative structure that models while-loops and other iteration constructs in the total category, which corresponds to the category of containers of our dependently typed language.   Through the idea of iteration-extensive indexed categories, we extend the CHAD transformation to looping programs as the unique structure-preserving functor in a suitable sense. Specifically, it is the unique iterative Freyd category morphism from the iterative Freyd category corresponding to the source language to the category of containers obtained from the target language, such that each primitive operation is mapped to its (transposed) derivative. We establish the correctness of this extended transformation via the universal property of the syntactic categorical model of the source language, showing that the differentiated programs compute correct reverse-mode derivatives of their originals.","在这项工作中,我们扩展了 CHAD , 以包含包含部分( 潜在非终止) 操作、 数据依赖性条件( 例如, 实际价值测试) 和迭代性结构( 即, 值值测试) 等构造的方案。 同时保持 CHAD 结构保存语义的核心原则。 一个核心贡献是引入代数- 扩展指数化类别, 将迭代原则纳入独立( 终止) 功能程序。 在这项工作中, 我们扩展 CHAD , 以包含部分( 可能非终止) 操作、 数据依赖性条件( 即, 实际值测试) 和迭代性结构( 边值) , 并保持 结构保存语义的核心原则。 一个核心贡献是引入代数- 扩展 扩展 指数化类别, 从而将迭代法的迭代法性能纳入依次的编程, 将基类中的迭代谢性变法性变法( 即: 其自定义性变法性变法性语言的直径直径直径解变法性语言 , 版本变法性变法性变法的分类, 我们将这种代代代代代变法性变法性变法性变法性变法, 变法性变法性变法。","Fernando Lucatelli Nunes, Gordon Plotkin, Matthijs Vákár",2025-08-13T21:59:23Z,Unraveling the iterative CHAD,Entwirren des iterativen CHAD,解开反复的CHAD,http://arxiv.org/abs/2505.15002v2
3,"In the seminal paper Functional unparsing, Olivier Danvy used continuation passing to reanalyse printf-like format strings as combinators. In the intervening decades, the conversation shifted towards a concurrent line of work -- applicative, monadic or arrow-based combinator libraries -- in an effort to find combinators for invertible syntax descriptions that simultaneously determine a parser as well as a printer, and with more expressive power, able to handle inductive structures such as lists and trees. Along the way, continuation passing got lost. This paper argues that Danvy's insight remains as relevant to the general setting as it was to the restricted setting of his original paper. Like him, we present three solutions that exploit continuation-passing style as an alternative to both dependent types and monoidal aggregation via nested pairs, in our case to parse and print structured data with increasing expressive power.","奥利弗·丹维(Olivier Danvy)在创用纸“功能分解”中,用继续转而作为组合器重新分析打印式格式字符串。在这几十年里,对话转向了平行的工作线 -- -- 应用式、monadic或箭型组合库 -- -- 以寻找可翻转的语法描述的组合器,这些描述同时决定一个剖析器和打印机,并具有更清晰的表达力,能够处理诸如列表和树等感应结构。与此同时,继续的传递被丢失了。本文指出,丹维的洞察力仍然与一般设置相关,就像其原始纸张的限定设置一样。和他一样,我们提出了三种解决方案,即利用延续式的通行风格,作为依赖型和通过嵌式组合组合的单项组合的替代方法,就我们的情况而言,是分析和打印结构化数据,其表达力越来越强。","Mathieu Boespflug, Arnaud Spiwack",2025-08-13T14:49:16Z,Invertible Syntax without the Tuples (Functional Pearl),Invertible Syntax ohne Tupel (Funktionale Perle),无图例( 功能珍珠) 的不可逆语法,http://arxiv.org/abs/2508.09856v1
4,"Retrieval-augmented generation (RAG) for repository-level code completion commonly relies on superficial text similarity, leading to results plagued by semantic misguidance, redundancy, and homogeneity, while also failing to resolve external symbol ambiguity. To address these challenges, we introduce Saracoder, a Hierarchical Feature-Optimized retrieval framework. Its core Hierarchical Feature Optimization module systematically refines candidates by distilling deep semantic relationships, pruning exact duplicates, assessing structural similarity with a novel graph-based metric that weighs edits by their topological importance, and reranking results to maximize both relevance and diversity. Furthermore, an External-Aware Identifier Disambiguator module accurately resolves cross-file symbol ambiguity via dependency analysis. Extensive experiments on the challenging CrossCodeEval and RepoEval-Updated benchmarks demonstrate that Saracoder significantly outperforms existing baselines across multiple programming languages and models. Our work proves that systematically refining retrieval results across multiple dimensions provides a new paradigm for building more accurate and robust repository-level code completion systems.","为了应对这些挑战,我们引入了等级地貌特征优化检索框架Saracoder。其核心的等级地貌特征优化模块通过蒸馏深层的语义关系、剪裁精确的复制品、评估结构相似性、以新颖的图表为基础的衡量标准衡量结构相似性、按其表面重要性对编辑进行权衡的图表衡量结果,以及重新排列结果,以尽量扩大相关性和多样性。此外,一个外部软件识别分解器模块通过依赖性分析准确地解决跨档案标志的模糊性。关于具有挑战性的CrossCodeEval和RepoEval更新基准的广泛实验表明,Saracoder显著超越了多种程序语言和模型的现有基线。我们的工作证明,系统地改进多个层面的检索结果,为建立更准确、更可靠的存储库完成系统提供了新的范例。","Xiaohan Chen, Zhongying Pan, Quan Feng, Yu Tian, Shuqun Yang, Mengru Wang, Lina Gong, Yuxia Geng, Piji Li, Xiang Chen",2025-08-13T11:56:05Z,SaraCoder: Orchestrating Semantic and Structural Cues for   Profit-Oriented Repository-Level Code Completion,SaraCoder: Orchestrierung semantischer und struktureller Queues für gewinnorientiertes Repository-Level-Code-Vervollständigung,Sara Coder:为以利润为导向的仓库一级规则完成完成而为利润导向的仓库一级规则提供管弦和结构构件,http://arxiv.org/abs/2508.10068v1
5,"Conflict-free replicated data types (CRDTs) are distributed data structures designed for fault tolerance and high availability. CRDTs have historically been taxonomized into state-based CRDTs, in which replicas apply updates locally and periodically broadcast their state to other replicas over the network, and operation-based (or op-based) CRDTs, in which every state-updating operation is individually broadcast. In the literature, state-based and op-based CRDTs are considered equivalent due to the existence of algorithms that let them emulate each other, and verification techniques and results that apply to one kind of CRDT are said to apply to the other thanks to this equivalence. However, what it means for state-based and op-based CRDTs to emulate each other has never been made fully precise. Emulation is nontrivial since state-based and op-based CRDTs place different requirements on the underlying network with regard to both the causal ordering of message delivery, and the granularity of the messages themselves.   We specify and formalize CRDT emulation in terms of simulation by modeling CRDTs and their interactions with the network as transition systems. We show that emulation can be understood as weak simulations between the transition systems of the original and emulating CRDT systems, thus closing a gap in the CRDT literature. We precisely characterize which properties of CRDT systems are preserved by our weak simulations, and therefore which properties can be said to be preserved by emulation algorithms. Finally, we leverage our emulation results to obtain a general representation independence result for CRDTs: intuitively, clients of a CRDT cannot tell whether they are interacting with a state-based or op-based CRDT in particular.","无冲突复制数据类型(CRDTs)被分发,用于防错容忍度和高可用性。CRDTs历来被归为州级CRDTs,其中复制品在当地进行更新,定期在网络上向其他复制者传播其状态,运行(或基于论坛)CRDTs,其中每个州级更新业务(或基于论坛)都单独广播。在文献中,国家和基于论坛的CRDTs被认为是等效的,因为存在允许它们相互仿效的算法,而由于这种等同性,一种适用于CRDTTs的核查技术和结果据说适用于州级CRDTs。然而,对于基于州级的和基于论坛的CRDTss(或基于论坛的CRDTs),它意味着什么?由于基于州级和基于论坛的运行,每个州级更新的运行(或基于论坛的CRDTTs)对基础网络提出了不同的要求,因此信息本身的发源性要求。我们用CRDTDT的模拟模型来说明和它们之间的虚拟模变的模缩。 我们的CRDDDDDDS的变的系统可以理解, 。","Nathan Liittschwager, Jonathan Castello, Stelios Tsampas, Lindsey Kuper",2025-08-12T21:34:53Z,"CRDT Emulation, Simulation, and Representation Independence","CRDT Emulation, Simulation und Repräsentation Unabhängigkeit",CRDT 模拟、模拟和代表独立性,http://arxiv.org/abs/2504.05398v2
6,"JSON (JavaScript Object Notation) is a data encoding that allows structured data to be used in a standardized and straightforward manner across systems. Schemas for JSON-formatted data can be constructed using the JSON Schema standard, which describes the data types, structure, and meaning of JSON-formatted data. JSON is commonly used for storing and transmitting information such as program configurations, web API requests and responses, or remote procedure calls; or data records, such as healthcare information or other structured documents. Since JSON is a plaintext format with potentially highly complex definitions, it can be an arduous process to change code which handles structured JSON data when its storage or transmission schemas are modified. Our work describes a program synthesis method to generate a program that accepts data conforming to a given input JSON Schema and automatically converts it to conform to a resulting, target JSON Schema. We use a top-down, type-directed approach to search for programs using a set of rewrite rules which constrain the ways in which a schema can be modified without unintended data loss or corruption. Once a satisfying sequence of rewrites has been found, we pass an intermediate representation of the rewrite sequence to a code generation backend, which synthesizes a program which executes the data transformation. This system allows users to quickly and efficiently modify or augment their existing systems in safe ways at their interfaces.","JSON( JavaScript 物件名称) 是一种数据编码, 使结构化数据能够在各系统之间以标准化和直截了当的方式使用。 JSON 格式化数据的图示可以使用JSON Schema 标准来构建 JSON 格式化数据,该标准描述JSON 格式化数据的数据类型、结构和含义。 JSON 通常用于存储和传输信息, 如程序配置、Web API 请求和回应或远程程序呼叫; 或数据记录, 如保健信息或其他结构化文件。 JSON 是一个简单的文本格式, 可能具有高度复杂的定义。 由于 JSON 是一个艰巨的过程, 它可以改变代码, 当JSON 格式化的存储或传输系统被修改时处理结构化 JSonson 格式化数据。 我们的工作描述了一种程序合成方法, 以接受符合给给给给定输入输入输入的 JSONSON Schema 的数据, 并自动将其转换成符合结果, 目标JSON Schemma 。 我们使用自上下、 、 类型式搜索系统来快速的系统搜索方法, , 将一个快速转换成一个中间程序。","Jack Stanek, Daniel Killough",2025-08-12T05:33:08Z,Synthesizing JSON Schema Transformers,JSON-Schema-Transformatoren synthetisieren,Json Schema 转换器合成器,http://arxiv.org/abs/2405.17681v2
7,"Despite their potential to enhance children's learning experiences, AI-enabled AR technologies are predominantly used in ways that position children as consumers rather than creators. We introduce Capybara, an AR-based and AI-powered visual programming environment that empowers children to create, customize, and program 3D characters overlaid onto the physical world. Capybara enables children to create virtual characters and accessories using text-to-3D generative AI models, and to animate these characters through auto-rigging and body tracking. In addition, our system employs vision-based AI models to recognize physical objects, allowing children to program interactive behaviors between virtual characters and their physical surroundings. We demonstrate the expressiveness of Capybara through a set of novel AR experiences. We conducted user studies with 20 children in the United States and Argentina. Our findings suggest that Capybara can empower children to harness AI in authoring personalized and engaging AR experiences that seamlessly bridge the virtual and physical worlds.","尽管有可能提高儿童的学习经验,但AI支持的AR技术主要用于将儿童定位为消费者而不是创造者。我们引入了Capybara,这是一个基于AR和AI驱动的视觉编程环境,使儿童能够创造、定制和编程3D字符,并覆盖在物理世界。Capybara使儿童能够利用文本到-3D的基因化AI模型创建虚拟字符和配件,并通过自动操纵和身体跟踪来使这些字符动画。此外,我们的系统还使用基于愿景的AI模型来识别物理物体,让儿童能够编程虚拟字符及其周围物理环境之间的交互式行为。我们通过一套新的AR经验展示了Capybara的清晰性。我们在美国和阿根廷对20名儿童进行了用户研究。我们的研究结果表明,Capybara能够让儿童利用AI来创作个人化和吸引AR经验,从而无缝地连接虚拟和物理世界。","Lei Zhang, Shuyao Zhou, Amna Liaqat, Tinney Mak, Brian Berengard, Emily Qian, Andrés Monroy-Hernández",2025-08-11T20:57:39Z,Empowering Children to Create AI-Enabled Augmented Reality Experiences,"Ermächtigen Kinder, KI-fähige Augmented Reality-Erfahrungen zu erstellen",增强儿童权能以创造独立、可实现和增强的现实经验,http://arxiv.org/abs/2508.08467v1
8,"We introduce a taxonomy of objects for EO programming language. This taxonomy is designed with a few principles in mind: non-redundancy, simplicity, and so on. The taxonomy is supposed to be used as a navigation map by EO programmers. It may also be helpful as a guideline for designers of other object-oriented languages or libraries for them.","我们为 EO 编程语言引入对象分类法。 这种分类法的设计考虑到几个原则:非冗余、简单等等。 分类法应该作为 EO 编程员的导航图使用, 也可以作为其他对象语言设计师或为它们设计的图书馆的指南。","Yegor Bugayenko, Maxim Trunnikov",2025-08-11T15:59:50Z,On the Origins of Objects by Means of Careful Selection,Über die Ursprünge von Objekten durch sorgfältige Auswahl,以仔细挑选的方式挑选物体的来源,http://arxiv.org/abs/2206.02585v5
9,"Efficient and effective data discovery is critical for many modern applications in machine learning and data science. One major bottleneck to the development of a general-purpose data discovery tool is the absence of an expressive formal language, and corresponding implementation, for characterizing and solving generic discovery queries. To this end, we present TQL, a domain-specific language for data discovery well-designed to leverage and exploit the results of programming languages research in both its syntax and semantics. In this paper, we fully and formally characterize the core language through an algebraic model, Imperative Relational Algebra with Types (ImpRAT), and implement a modular proof-of-concept system prototype.","高效和有效的数据发现对于机器学习和数据科学的许多现代应用至关重要,在开发普通用途数据发现工具方面的一个主要瓶颈是缺乏一种明确的正式语言和相应的实施,以辨别和解决通用发现查询的特征;为此,我们提出TQL,这是数据发现的一个域名语言,设计得当,目的是在其语法和语义学中利用并利用编程语言研究成果;在本文件中,我们通过代数模型,即带有类型之必有再联系代数(ImpRAT),充分、正式地描述核心语言,并采用模块式概念校准系统原型。","Andrew Kang, Yashnil Saha, Sainyam Galhotra",2025-08-11T15:18:20Z,Towards General-Purpose Data Discovery: A Programming Languages Approach,Auf dem Weg zu einer allgemeinen Zieldatenerkundung: Ein Programmiersprache-Ansatz,争取实现一般目的数据发现:方案编制语文方法,http://arxiv.org/abs/2508.08074v1
