,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"This study evaluates large language models (LLMs) in generating code from algorithm descriptions in recent NLP papers. The task requires two key competencies: (1) algorithm comprehension: synthesizing information from papers and academic literature to understand implementation logic, and (2) coding expertise: identifying dependencies and correctly implementing necessary APIs. To facilitate rigorous evaluation, we introduce SciReplicate-Bench, a benchmark of 100 tasks from 36 NLP papers published in 2024, featuring detailed annotations and comprehensive test cases. Building on SciReplicate-Bench, we propose Sci-Reproducer, a dual-agent framework consisting of a Paper Agent that interprets algorithmic concepts from literature and a Code Agent that retrieves dependencies from repositories and implements solutions. To assess algorithm understanding, we introduce reasoning graph accuracy, which quantifies similarity between generated and reference reasoning graphs derived from code comments and structure. For evaluating implementation quality, we employ execution accuracy, CodeBLEU, and repository dependency/API recall metrics. In our experiments, we evaluate various powerful non-reasoning and reasoning LLMs as foundational models. The best-performing LLM using \ModelName~achieves only 39% execution accuracy, highlighting the benchmark's difficulty. Our analysis identifies missing or inconsistent algorithm descriptions as key barriers to successful reproduction. We make available our benchmark and code at https://github.com/xyzCS/SciReplicate-Bench and project homepage at https://xyzcs.github.io/scireplicate.github.io/.","这项研究评估了从最近国家实验室规划文件的算法描述中生成代码的大型语言模型(LLMS),任务需要两项关键能力:(1) 算法理解:将文件和学术文献中的信息综合起来,以理解执行逻辑;(2) 编码专门知识:确定依赖性,正确执行必要的API。为了便利严格的评估,我们采用了SciReReclyte-Bench,这是2024年出版的36份NLPLP文件中100项任务的基准,包括详细的说明和综合测试案例。在SciReplate-Bench的基础上,我们建议Sci-Reproducer,这是一个由文件代理组成的双试体框架,它由从文献和学术文献中解释算法概念,并使用代码执行方法代理实施;为了评估算法理解,我们引入推理图精度,它能量化生成的和参考推理图与2024年出版的 http://http://http://www.cobleblU, 储存依赖性/API回顾指标。在我们的实验中,我们评估各种强大的非解释和推理LMSILS-LSILMS/CIS标准作为基础模型模型,我们使用最难的精确性标准。","Yanzheng Xiang, Hanqi Yan, Shuyin Ouyang, Lin Gui, Yulan He",2025-08-07T16:31:54Z,SciReplicate-Bench: Benchmarking LLMs in Agent-driven Algorithmic   Reproduction from Research Papers,SciReplicate-Bench: Benchmarking LLMs in agenziengetriebener algorithmischer Reproduktion aus Forschungspapieren,复制区:根据研究文件在代理驱动的代用力复制复制中确定LLMs基准,http://arxiv.org/abs/2504.00255v2
1,"High-quality labeled datasets are crucial for training and evaluating foundation models in software engineering, but creating them is often prohibitively expensive and labor-intensive. We introduce SPICE, a scalable, automated pipeline for labeling SWE-bench-style datasets with annotations for issue clarity, test coverage, and effort estimation. SPICE combines context-aware code navigation, rationale-driven prompting, and multi-pass consensus to produce labels that closely approximate expert annotations. SPICE's design was informed by our own experience and frustration in labeling more than 800 instances from SWE-Gym. SPICE achieves strong agreement with human-labeled SWE-bench Verified data while reducing the cost of labeling 1,000 instances from around $100,000 (manual annotation) to just $5.10. These results demonstrate SPICE's potential to enable cost-effective, large-scale dataset creation for SE-focused FMs. To support the community, we release both SPICE tool and SPICE Bench, a new dataset of 6,802 SPICE-labeled instances curated from 291 open-source projects in SWE-Gym (over 13x larger than SWE-bench Verified).","高品质的标签数据集对于软件工程基础模型的培训和评价至关重要,但创建这些数据集往往费用高得令人望而却步,而且耗费大量人力。我们引入了SPICE,这是一个可扩缩的自动化管道,用于标为SWE-Bench型数据集,并配有说明,以澄清问题、测试覆盖范围和工作估计。SPICE结合了符合背景的代码导航、根据理由推动的提示和多种通用的共识,以制作与专家说明相近的标签。SPICE的设计参考了我们自己在标出SWE-Gym800多个实例方面的经验和挫折感。SPICE与人类标为SWE-Bench型的SWE-Bench 验证数据达成了强烈的一致,同时将标出1,000个实例的费用从大约100 000美元(人工注)降低到仅仅5.10美元。这些结果表明SPICE具有为SE重点调频调频提供具有成本效益的大规模数据集的潜力。为了支持社区,我们发布了SPICEICE工具和SPICE Tenge,这是一个新的数据集,由6 802个超过SWE-GYME的开放源项目中291 13级的6个重)。","Gustavo A. Oliva, Gopi Krishnan Rajbahadur, Aaditya Bhatia, Haoxiang Zhang, Yihao Chen, Zhilong Chen, Arthur Leung, Dayi Lin, Boyuan Chen, Ahmed E. Hassan",2025-08-07T14:52:27Z,"SPICE: An Automated SWE-Bench Labeling Pipeline for Issue Clarity, Test   Coverage, and Effort Estimation","SPICE: Eine automatisierte SWE-Bench-Etikettierungspipeline für Ausgabeklarheit, Testabdeckung und Aufwandsabschätzung",SPICE: 用于议题清晰度、测试覆盖率和努力估算的SWE-Bennch自动标签管道,http://arxiv.org/abs/2507.09108v4
2,"While large language models have made significant strides in code generation, the pass rate of the generated code is bottlenecked on subtle errors, often requiring human intervention to pass tests, especially for complex problems. Existing LLM-based debugging systems treat generated programs as monolithic units, failing to address bugs at multiple levels of granularity, from low-level syntax errors to high-level algorithmic flaws. In this paper, we introduce Multi-Granularity Debugger (MGDebugger), a hierarchical code debugger by isolating, identifying, and resolving bugs at various levels of granularity. MGDebugger decomposes problematic code into a hierarchical tree structure of subfunctions, with each level representing a particular granularity of error. During debugging, it analyzes each subfunction and iteratively resolves bugs in a bottom-up manner. To effectively test each subfunction, we propose an LLM-simulated Python executor, which traces code execution and tracks important variable states to pinpoint errors accurately. Extensive experiments demonstrate that MGDebugger outperforms existing debugging systems, achieving an 18.9% improvement in accuracy over seed generations in HumanEval and a 97.6% repair success rate in HumanEvalFix. Furthermore, MGDebugger effectively fixes bugs across different categories and difficulty levels, demonstrating its robustness and effectiveness.","尽管大型语言模型在代码生成方面取得了显著进步,但生成代码的通过率却因微妙错误而受阻,往往需要人为干预才能通过测试,特别是复杂问题。基于 LLM 的现有调试系统将生成的程序作为单体单位处理,未能在颗粒度的多个层面解决错误,从低层次的语法错误到高层次的算法缺陷。在本文中,我们引入了多语言调试调试器(MGDebugger),一个等级代码调试器,通过分离、识别和解决不同级别颗粒的错误来调试。MGDebuger将问题代码解压缩到子功能的树级结构中,每个级别代表特定错误的颗粒性。在调时,它分析每个子功能的错误,并以自下而上的方式反复解决错误。为了有效地测试每个子功能,我们建议一个LLMM 模拟 PythonExcumentor, 跟踪代码执行和跟踪重要变量的准确定位错误。广泛的实验显示MGDebugereal将问题解析出18.9% 和人类成功等级的错误等级。","Yuling Shi, Songsong Wang, Chengcheng Wan, Min Wang, Xiaodong Gu",2025-08-07T13:10:30Z,From Code to Correctness: Closing the Last Mile of Code Generation with   Hierarchical Debugging,Vom Code zur Korrektheit: Die letzte Meile der Code-Generation mit Hierarchischem Debugging schließen,"从代码到正确性:结束代码生成的最后一步,使用等级调试",http://arxiv.org/abs/2410.01215v3
3,"The real-time data collection and automation capabilities offered by the Internet of Things (IoT) are revolutionizing and transforming Business Processes (BPs) into IoT-enhanced BPs, showing high potential for improving sustainability. Although already studied in Business Process Management (BPM), sustainability research has primarily focused on environmental concerns. However, achieving a holistic and lasting impact requires a systematic approach to address sustainability beyond the environmental dimension. This work proposes a conceptual model and a structured methodology with the goal of analyzing the potential of IoT to measure and improve the sustainability of BPs. The conceptual model formally represents key sustainability concepts, linking BPM and IoT by highlighting how IoT devices support and contribute to sustainability. The methodology guides the systematic analysis of existing BPs, identifies opportunities, and implements sustainability-aware, IoT-enhanced BPs. The approach is illustrated through a running example from the tourism domain and a case study in healthcare.","互联网“物联网”提供的实时数据收集和自动化能力正在革命性地将业务流程(BPs)转化为具有强化能力的业务流程,显示出提高可持续性的巨大潜力。虽然已在业务流程管理(BPM)中研究过,但可持续性研究主要侧重于环境问题。然而,要实现整体和持久的影响,就需要在环境层面之外采取系统的方法来解决可持续性问题。这项工作提出了一个概念模型和结构化方法,目的是分析IoT在衡量和提高BPs的可持续性方面的潜力。概念模型正式代表了关键的可持续性概念,将BPM和IoT连接起来,强调IoT装置如何支持和帮助可持续性。该方法指导了对现有BPs的系统分析,查明了机会,并实施了可持续性意识,IoT强化了BPs。该方法通过旅游领域的运行范例和保健案例研究加以说明。","Victoria Torres Bosch, Ronny Seiger, Manuela Albert Albiol, Antoni Mestre Gascon, Pedro Jose Valderas Aranda",2025-08-07T12:00:21Z,"A Conceptual Model and Methodology for Sustainability-aware,   IoT-enhanced Business Processes","Ein Konzeptmodell und Methodik für nachhaltige, IoT-verstärkte Geschäftsprozesse","可持续性意识概念模式和方法,强化的IoT商业进程",http://arxiv.org/abs/2508.05301v1
4,"Computer science education is a dynamic field with many aspects that influence the learner's path. While these aspects are usually studied in depth separately, it is also important to carry out broader large-scale studies that touch on many topics, because they allow us to put different results into each other's perspective. Past large-scale surveys have provided valuable insights, however, the emergence of new trends (e.g., AI), new learning formats (e.g., in-IDE learning), and the increasing learner diversity highlight the need for an updated comprehensive study. To address this, we conducted a survey with 18,032 learners from 173 countries, ensuring diverse representation and exploring a wide range of topics - formal education, learning formats, AI usage, challenges, motivation, and more. This paper introduces the results of this survey as an open dataset, describes our methodology and the survey questions, and highlights, as a motivating example, three possible research directions within this data: challenges in learning, emerging formats, and insights into the in-IDE format. The dataset aims to support further research and foster advancements in computer education.","计算机科学教育是一个动态领域,有许多方面影响学习者的道路。虽然这些方面通常分开深入研究,但同样重要的是要进行涉及许多专题的更广泛的大规模研究,因为这些研究使我们能够将不同的结果放在彼此的角度上。过去的大规模调查提供了宝贵的见解,然而,新趋势的出现(例如大赦国际),新的学习模式(例如,内部学习),以及不断增长的学习者多样性,突出了进行更新全面研究的必要性。为了解决这个问题,我们与173个国家的18 032名学习者进行了调查,确保了多样化的代表性,并探索了广泛的课题——正规教育、学习模式、AI的使用、挑战、动机等等。本文将这次调查的结果介绍为开放的数据集,描述了我们的方法和调查问题,并着重说明了这一数据中的三种可能的研究方向:学习方面的挑战、新出现的格式和对内部学习格式的深入了解。数据集旨在支持进一步研究和促进计算机教育的进步。","Katsiaryna Dzialets, Aleksandra Makeeva, Ilya Vlasov, Anna Potriasaeva, Aleksei Rostovskii, Yaroslav Golubev, Anastasiia Birillo",2025-08-07T11:29:29Z,"Everything You Need to Know About CS Education: Open Results from a   Survey of More Than 18,000 Participants","Alles, was Sie über CS Bildung wissen müssen: Offene Ergebnisse aus einer Umfrage von mehr als 18.000 Teilnehmern",你需要知道的关于CS教育的一切知识:对超过18 000名参与者的调查的公开结果,http://arxiv.org/abs/2508.05286v1
5,"We introduce **EvoGraph**, a framework that enables software systems to evolve their own source code, build pipelines, documentation, and tickets. EvoGraph represents every artefact in a typed directed graph, applies learned mutation operators driven by specialized small language models (SLMs), and selects survivors with a multi-objective fitness. On three benchmarks, EvoGraph fixes 83% of known security vulnerabilities, translates COBOL to Java with 93% functional equivalence (test verified), and maintains documentation freshness within two minutes. Experiments show a 40% latency reduction and a sevenfold drop in feature lead time compared with strong baselines. We extend our approach to **evoGraph**, leveraging language-specific SLMs for modernizing .NET, Lisp, CGI, ColdFusion, legacy Python, and C codebases, achieving 82-96% semantic equivalence across languages while reducing computational costs by 90% compared to large language models. EvoGraph's design responds to empirical failure modes in legacy modernization, such as implicit contracts, performance preservation, and integration evolution. Our results suggest a practical path toward Software 3.0, where systems adapt continuously yet remain under measurable control.","我们引入了** EvoGraph**, 这个框架使软件系统能够演变自己的源代码, 建立管道、 文档和门票。 EvoGraph 代表了打印方向图表中的每一种艺术, 应用了由专门小语言模式( SLMs)驱动的已知突变操作员, 并选择了多客观的幸存者。 在三个基准上, EvoGraph 固定了已知安全脆弱性的83%, 将COBOL 转换为 Java , 功能等同为93%( 测试) , 并在两分钟内保持文件更新。 实验显示40% 的延缓度下降, 与强势基线相比, 特性前导时间下降了七倍。 我们推广了 evoGraph** , 利用特定语言的 SLVS 来实现. net、 Lisp、 CGI、 ColdFusion、 遗留的 Python 和 Ccodebases, 实现82- 96% 等同, 同时将计算成本比大语言模型降低90% 。 EvoGraph 。 EvoGraph 设计对传统现代化( 3) 的操作系统进行持续调整。","Igor Costa, Christopher Baran",2025-08-07T09:36:30Z,EvoGraph: Hybrid Directed Graph Evolution toward Software 3.0,EvoGraph: Hybrid gerichtete Grafikentwicklung in Richtung Software 3.0,EvoGraph:向软件3.0的混合导导图演变,http://arxiv.org/abs/2508.05199v1
6,"In recent years, large language models (LLMs) have made significant progress in code intelligence, yet systematically evaluating their code understanding and reasoning abilities remains challenging. Mainstream benchmarks such as HumanEval and MBPP primarily assess functional correctness, while reasoning benchmarks like CRUXEVAL are limited to single-function, low-complexity scenarios. As a result, advanced models achieve nearly saturated scores, limiting their discriminative power. To address this, we present STEPWISE-CODEX-Bench (SX-Bench), a novel benchmark designed for complex multi-function understanding and fine-grained execution reasoning. SX-Bench features tasks involving collaboration among multiple sub-functions (e.g., chained calls, nested loops), shifting evaluation towards overall control and data flow modeling. It defines ""computation steps"" as the minimal execution unit and requires models to predict the total number of steps in reasoning tasks, thereby assessing a model's in-depth understanding of dynamic execution beyond simple I/O matching. Evaluation on over 20 mainstream models (including 14 reasoning-enhanced models) demonstrates that SX-Bench is highly discriminative: even the state-of-the-art OpenAI-O3 achieves only 78.37 percent accuracy on Hard-Reasoning tasks, much lower than its saturated scores on previous benchmarks, thereby revealing bottlenecks in complex and fine-grained reasoning. We also release an automated pipeline combining program synthesis, symbolic execution, and LLM-aided validation for efficient benchmark generation and quality assurance. SX-Bench advances code evaluation from ""single-function verification"" to ""multi-function dynamic reasoning,"" providing a key tool for the in-depth assessment of advanced code intelligence models.","近年来,大型语言模型(LLMS)在代码情报方面取得了显著进展,但系统地评估其代码理解和推理能力仍具有挑战性。人类经济学和MBPP等主流基准主要评估功能正确性,而CRUXEVAL等推理基准仅限于单一功能、低复杂度假设。结果,高级模型达到了几乎饱和的分数,限制了其歧视力量。为此,我们介绍了STEPWISE-CODEX-Bench(SX-Bench),这是为复杂的多功能理解和精细化执行推理而设计的新的基准。SX-Bench 特征基准涉及多个子功能(例如,链式电话、嵌入环状环)之间的合作,将评价转向总体控制和数据流模型。它把“推断步骤”定义为最小执行单位,需要模型来预测推理任务的总数,从而评估一个模型对动态执行的深入理解,超越简单的I/O匹配。对20多个主流模型(包括14个精细的精确执行模型)的评估,同时将SX-ARC-Ral-ral-ral-ral-ral-ral-ral-ral-ral-ral-ral-ration 推算(也在S-ral-ral-ral-ral-ral-ration)的进度上,Sxx) 只能在Sx-ration-ral-ral-ral-rut-ration-rut-ral-ralis-ral-ral-ral-ral-ral-lation上,在S-ral-ral-ral-ral-ration上,在S-l-ration上,在S-ration-ration上,在S-ral-ral-ral-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-ral-ral-ral-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-l-","Kaiwen Yan, Yuhang Chang, Zirui Guo, Yaling Mou, Jiang Ming, Jingwei Sun",2025-08-07T09:28:43Z,STEPWISE-CODEX-Bench: Evaluating Complex Multi-Function Comprehension   and Fine-Grained Execution Reasoning,STEPWISE-CODEX-Bench: Bewertung komplexer Multifunktionsverständlichkeit und feinkörniger Ausführungsveranlagung,STEPWESE-CODEX-Bench:评估复杂的多功能综合理解和被罚款的处决理由,http://arxiv.org/abs/2508.05193v1
7,"Model-Driven Engineering (MDE) places models at the core of system and data engineering processes. In the context of research data, these models are typically expressed as schemas that define the structure and semantics of datasets. However, many domains still lack standardized models, and creating them remains a significant barrier, especially for non-experts. We present a hybrid approach that combines large language models (LLMs) with deterministic techniques to enable JSON Schema creation, modification, and schema mapping based on natural language inputs by the user. These capabilities are integrated into the open-source tool MetaConfigurator, which already provides visual model editing, validation, code generation, and form generation from models. For data integration, we generate schema mappings from heterogeneous JSON, CSV, XML, and YAML data using LLMs, while ensuring scalability and reliability through deterministic execution of generated mapping rules. The applicability of our work is demonstrated in an application example in the field of chemistry. By combining natural language interaction with deterministic safeguards, this work significantly lowers the barrier to structured data modeling and data integration for non-experts.","模型驱动工程(MDE)将模型置于系统和数据工程过程的核心。在研究数据方面,这些模型通常表现为确定数据集结构和语义的模型,然而,许多领域仍然缺乏标准化模型,建立这些模型仍然是一个重大障碍,特别是对非专家而言。我们提出了一种混合方法,将大语言模型(LLMS)与确定性技术结合起来,使Json Schema根据用户的自然语言投入创建、修改和系统绘图成为核心。这些能力被整合到开放源工具Metconfigurator中,该工具已经提供了视觉模型编辑、验证、代码生成和模型生成形式。关于数据整合,我们利用LMMS生成的多种JSON、CSV、XML和YAML数据生成系统图谱,同时通过确定性地执行生成的绘图规则确保可扩展性和可靠性。我们工作的适用性表现在化学领域的应用中。通过将自然语言互动与确定性保障措施相结合,这项工作大大降低了结构化数据建模和数据整合的屏障。","Felix Neubauer, Jürgen Pleiss, Benjamin Uekermann",2025-08-07T09:27:10Z,AI-assisted JSON Schema Creation and Mapping,KI-unterstützte JSON-Schema-Erstellung und Mapping,AI援助的JSON Schema 设计和绘图,http://arxiv.org/abs/2508.05192v1
8,"Reinforcement learning (RL) has significantly advanced code generation for large language models (LLMs). However, current paradigms rely on outcome-based rewards from test cases, neglecting the quality of the intermediate reasoning process. While supervising the reasoning process directly is a promising direction, it is highly susceptible to reward hacking, where the policy model learns to exploit the reasoning reward signal without improving final outcomes. To address this, we introduce a unified framework that can effectively incorporate the quality of the reasoning process during RL. First, to enable reasoning evaluation, we develop LCB-RB, a benchmark comprising preference pairs of superior and inferior reasoning processes. Second, to accurately score reasoning quality, we introduce an Optimized-Degraded based (OD-based) method for reward model training. This method generates high-quality preference pairs by systematically optimizing and degrading initial reasoning paths along curated dimensions of reasoning quality, such as factual accuracy, logical rigor, and coherence. A 7B parameter reward model with this method achieves state-of-the-art (SOTA) performance on LCB-RB and generalizes well to other benchmarks. Finally, we introduce Posterior-GRPO (P-GRPO), a novel RL method that conditions process-based rewards on task success. By selectively applying rewards to the reasoning processes of only successful outcomes, P-GRPO effectively mitigates reward hacking and aligns the model's internal reasoning with final code correctness. A 7B parameter model with P-GRPO achieves superior performance across diverse code generation tasks, outperforming outcome-only baselines by 4.5%, achieving comparable performance to GPT-4-Turbo. We further demonstrate the generalizability of our approach by extending it to mathematical tasks. Our models, dataset, and code are publicly available.","强化学习(RL)对于大型语言模型(LLM)的代码生成有显著的进步。然而,目前的范例依赖测试案例的基于结果的奖赏,忽视了中间推理过程的质量。在直接监督推理过程是一个有希望的方向的同时,它极容易被奖励黑客,因为政策模型学会利用推理奖赏信号,而没有改进最终结果。为了解决这个问题,我们引入了一个统一框架,可以有效地纳入大语言模型推理过程的质量。 首先,我们开发了LCB-RB基准,这是由优劣推理过程的优比对组成的基准。第二,为了准确地分辨推理质量,我们为奖赏模型培训引入了基于最佳-降级(ODB)的可比方法。 这种方法通过系统优化和降低推理质量的初始推理路径,例如事实准确性、逻辑硬性、一致性,我们采用7BB-RB和一般推理学基准,我们通过新的推理标准,我们采用更精确的推理方法,我们采用更精确的推理的推理算方法,而只是通过新的推理推理推理的推理方法,我们公司-GRGRGRL。","Lishui Fan, Yu Zhang, Mouxiang Chen, Zhongxin Liu",2025-08-07T09:04:10Z,Posterior-GRPO: Rewarding Reasoning Processes in Code Generation,Posterior-GRPO: Rewarding Reasoning Prozesse in der Codegenerierung,Posideer-GROP: 代码生成中的奖励理由程序,http://arxiv.org/abs/2508.05170v1
9,"With the rapid evolution of large language models (LLM), reinforcement learning (RL) has emerged as a pivotal technique for code generation and optimization in various domains. This paper presents a systematic survey of the application of RL in code optimization and generation, highlighting its role in enhancing compiler optimization, resource allocation, and the development of frameworks and tools. Subsequent sections first delve into the intricate processes of compiler optimization, where RL algorithms are leveraged to improve efficiency and resource utilization. The discussion then progresses to the function of RL in resource allocation, emphasizing register allocation and system optimization. We also explore the burgeoning role of frameworks and tools in code generation, examining how RL can be integrated to bolster their capabilities. This survey aims to serve as a comprehensive resource for researchers and practitioners interested in harnessing the power of RL to advance code generation and optimization techniques.","随着大型语言模式(LLM)的迅速演变,强化学习(RL)已成为在不同领域生成和优化代码的关键技术,本文件对代码优化和生成中的RL应用进行系统调查,强调其在加强汇编优化、资源分配以及框架和工具开发方面的作用。随后各节首先探讨汇编优化的复杂过程,利用RL算法提高效率和资源利用。然后讨论RL在资源分配方面的功能,强调登记册分配和系统优化。我们还探讨框架和工具在代码生成中的新兴作用,研究如何整合RL以加强其能力。这项调查的目的是为有兴趣利用RL的力量推进代码生成和优化技术的研究人员和从业人员提供综合资源。","Junqiao Wang, Zeng Zhang, Yangfan He, Zihao Zhang, Xinyuan Song, Yuyang Song, Tianyu Shi, Yuchen Li, Hengyuan Xu, Kunyu Wu, Xin Yi, Zhongwei Wan, Xinhang Yuan, Zijun Wang, Kuan Lu, Menghao Huo, Tang Jingqun, Guangwu Qian, Keqin Li, Qiuwu Chen, Lewei He",2025-08-07T08:34:03Z,Enhancing Code LLMs with Reinforcement Learning in Code Generation: A   Survey,Verbesserung von Code LLMs mit Verstärkungslernen in der Codegenerierung: Eine Umfrage,增强法典制定中强化学习的加强守则LLMS 代码生成:调查,http://arxiv.org/abs/2412.20367v5
