,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"Machine learning is now ubiquitous in societal decision-making, for example in evaluating job candidates or loan applications, and it is increasingly important to take into account how classified agents will react to the learning algorithms. The majority of recent literature on strategic classification has focused on reducing and countering deceptive behaviors by the classified agents, but recent work of Attias et al. identifies surprising properties of learnability when the agents genuinely improve in order to attain the desirable classification, such as smaller generalization error than standard PAC-learning. In this paper we characterize so-called learnability with improvements across multiple new axes. We introduce an asymmetric variant of minimally consistent concept classes and use it to provide an exact characterization of proper learning with improvements in the realizable setting. While prior work studies learnability only under general, arbitrary agent improvement regions, we give positive results for more natural Euclidean ball improvement sets. In particular, we characterize improper learning under a mild generative assumption on the data distribution. We further show how to learn in more challenging settings, achieving lower generalization error under well-studied bounded noise models and obtaining mistake bounds in realizable and agnostic online learning. We resolve open questions posed by Attias et al. for both proper and improper learning.","在社会决策中,机器学习现已普遍存在,例如在评价求职者或贷款申请时,机器学习现已在社会决策中无处不在,而且越来越重要的是要考虑分类代理人如何对学习算法作出反应。最近关于战略分类的文献大多侧重于减少和打击分类代理人的欺骗行为,但Attias等人最近的工作指出,当代理人为了达到理想的分类而真正改进时,学习能力就具有惊人的特性,例如比标准PAC学习的简单化错误要小一些。在本文中,我们描述所谓的可学习性,并改进了多个新轴。我们引入了最低限度一致概念类的不对称变异,并用它来提供对适当学习的准确描述,在可实现的环境下加以改进。虽然以前的工作研究只在一般、任意的代理人改进地区才具有学习能力,但我们为更自然的Euclidean球改进组合提供了积极的结果。特别是,我们把不适当学习定性在数据分发的较温和的基因化假设之下。我们进一步说明如何在更具挑战性的环境中学习,在经过充分研究的噪音模型下实现较低的一般化错误。我们通过正确和不适当的在线学习来作出正确的选择。","Dravyansh Sharma, Alec Sun",2025-08-07T17:13:46Z,Conservative classifiers do consistently well with improving agents:   characterizing statistical and online learning,Konservative Klassifikatoren tun konsequent gut mit Verbesserung Agenten: Charakterisierung statistischer und Online-Lernen,保守的分类机构与改进机构保持一贯的很好:将统计和在线学习定性为特征,http://arxiv.org/abs/2506.05252v2
1,"This study evaluates large language models (LLMs) in generating code from algorithm descriptions in recent NLP papers. The task requires two key competencies: (1) algorithm comprehension: synthesizing information from papers and academic literature to understand implementation logic, and (2) coding expertise: identifying dependencies and correctly implementing necessary APIs. To facilitate rigorous evaluation, we introduce SciReplicate-Bench, a benchmark of 100 tasks from 36 NLP papers published in 2024, featuring detailed annotations and comprehensive test cases. Building on SciReplicate-Bench, we propose Sci-Reproducer, a dual-agent framework consisting of a Paper Agent that interprets algorithmic concepts from literature and a Code Agent that retrieves dependencies from repositories and implements solutions. To assess algorithm understanding, we introduce reasoning graph accuracy, which quantifies similarity between generated and reference reasoning graphs derived from code comments and structure. For evaluating implementation quality, we employ execution accuracy, CodeBLEU, and repository dependency/API recall metrics. In our experiments, we evaluate various powerful non-reasoning and reasoning LLMs as foundational models. The best-performing LLM using \ModelName~achieves only 39% execution accuracy, highlighting the benchmark's difficulty. Our analysis identifies missing or inconsistent algorithm descriptions as key barriers to successful reproduction. We make available our benchmark and code at https://github.com/xyzCS/SciReplicate-Bench and project homepage at https://xyzcs.github.io/scireplicate.github.io/.","这项研究评估了从最近国家实验室规划文件的算法描述中生成代码的大型语言模型(LLMS),任务需要两项关键能力:(1) 算法理解:将文件和学术文献中的信息综合起来,以理解执行逻辑;(2) 编码专门知识:确定依赖性,正确执行必要的API。为了便利严格的评估,我们采用了SciReReclyte-Bench,这是2024年出版的36份NLPLP文件中100项任务的基准,包括详细的说明和综合测试案例。在SciReplate-Bench的基础上,我们建议Sci-Reproducer,这是一个由文件代理组成的双试体框架,它由从文献和学术文献中解释算法概念,并使用代码执行方法代理实施;为了评估算法理解,我们引入推理图精度,它能量化生成的和参考推理图与2024年出版的 http://http://http://www.cobleblU, 储存依赖性/API回顾指标。在我们的实验中,我们评估各种强大的非解释和推理LMSILS-LSILMS/CIS标准作为基础模型模型,我们使用最难的精确性标准。","Yanzheng Xiang, Hanqi Yan, Shuyin Ouyang, Lin Gui, Yulan He",2025-08-07T16:31:54Z,SciReplicate-Bench: Benchmarking LLMs in Agent-driven Algorithmic   Reproduction from Research Papers,SciReplicate-Bench: Benchmarking LLMs in agenziengetriebener algorithmischer Reproduktion aus Forschungspapieren,复制区:根据研究文件在代理驱动的代用力复制复制中确定LLMs基准,http://arxiv.org/abs/2504.00255v2
2,"Effective robotic systems for long-horizon human-robot collaboration must adapt to a wide range of human partners, whose physical behavior, willingness to assist, and understanding of the robot's capabilities may change over time. This demands a tightly coupled communication loop that grants both agents the flexibility to propose, accept, or decline requests as they coordinate toward completing the task effectively. We apply a Mixed-Initiative dialog paradigm to Collaborative human-roBot teaming and propose MICoBot, a system that handles the common scenario where both agents, using natural language, take initiative in formulating, accepting, or rejecting proposals on who can best complete different steps of a task. To handle diverse, task-directed dialog, and find successful collaborative strategies that minimize human effort, MICoBot makes decisions at three levels: (1) a meta-planner considers human dialog to formulate and code a high-level collaboration strategy, (2) a planner optimally allocates the remaining steps to either agent based on the robot's capabilities (measured by a simulation-pretrained affordance model) and the human's estimated availability to help, and (3) an action executor decides the low-level actions to perform or words to say to the human. Our extensive evaluations in simulation and real-world -- on a physical robot with 18 unique human participants over 27 hours -- demonstrate the ability of our method to effectively collaborate with diverse human users, yielding significantly improved task success and user experience than a pure LLM baseline and other agent allocation models. See additional videos and materials at https://robin-lab.cs.utexas.edu/MicoBot/.","人类-机器人长期协作的有效机器人系统必须适应广泛的人类伙伴,这些伙伴的物理行为、援助意愿和对机器人能力的了解可能随时间而变化。这要求一个紧密配合的通信循环,让两个代理人在协调有效完成任务时有提出、接受或拒绝请求的灵活性。我们对协作人类-机器人团队工作采用混合-倡议性对话模式,并提议MICOBot,一个处理共同情景的系统,即两个代理人使用自然语言,主动制定、接受或拒绝关于谁能最好地完成任务的不同步骤的建议。要处理多样化的任务导向式对话,并找到成功的合作战略,尽量减少人类的努力,MICoBot在三个层面上做出决策:(1) 元规划员考虑人类对话,以制定和规范高级别合作战略,(2) 规划员根据机器人的能力(以模拟-预知性支付模式衡量)将剩余步骤分配给其中任何一个代理人,以及估计谁能够帮助完成任务的不同步骤。(3) 与实际用户/基准式对话,在实际操作能力方面,与实际的操作者们将一个超时的轨道- 模拟操作者将一个超时段。","Albert Yu, Chengshu Li, Luca Macesanu, Arnav Balaji, Ruchira Ray, Raymond Mooney, Roberto Martín-Martín",2025-08-07T16:09:12Z,Mixed-Initiative Dialog for Human-Robot Collaborative Manipulation,Gemischt-initiativer Dialog für die Mensch-Roboter-Kollaborative Manipulation,人类机器人合作操纵混合倡议对话,http://arxiv.org/abs/2508.05535v1
3,"Multimodal electronic health record (EHR) data provide richer, complementary insights into patient health compared to single-modality data. However, effectively integrating diverse data modalities for clinical prediction modeling remains challenging due to the substantial data requirements. We introduce a novel architecture, Mixture-of-Multimodal-Agents (MoMA), designed to leverage multiple large language model (LLM) agents for clinical prediction tasks using multimodal EHR data. MoMA employs specialized LLM agents (""specialist agents"") to convert non-textual modalities, such as medical images and laboratory results, into structured textual summaries. These summaries, together with clinical notes, are combined by another LLM (""aggregator agent"") to generate a unified multimodal summary, which is then used by a third LLM (""predictor agent"") to produce clinical predictions. Evaluating MoMA on three prediction tasks using real-world datasets with different modality combinations and prediction settings, MoMA outperforms current state-of-the-art methods, highlighting its enhanced accuracy and flexibility across various tasks.","与单一模式数据相比,多式电子健康记录(EHR)数据为病人健康提供了更丰富、互补的洞察力,但是,由于大量的数据要求,有效整合临床预测模型的各种数据模式仍具有挑战性。我们引入了一种新型结构,即Mixture-multimodal-Agentis(MOMA),旨在利用多种大语言模型(LLLM)代理物来利用多式EHR数据进行临床预测任务。MA利用专门的LLLM代理物(“专业代理物”)将非文本模式(如医疗图像和实验室结果)转换为结构化文本摘要。这些摘要与临床说明相结合,由另一个LLM(“聚合代理物”)制作一个统一的多式联运摘要,然后由第三个LLM(“前体代理物”)用来进行临床预测。MA就三种预测任务进行评价时,采用不同模式组合和预测环境的实世数据集,MAPMA超越了当前的最新工艺方法,突出了它在各种任务中的更高准确性和灵活性。","Jifan Gao, Mahmudur Rahman, John Caskey, Madeline Oguss, Ann O'Rourke, Randy Brown, Anne Stey, Anoop Mayampurath, Matthew M. Churpek, Guanhua Chen, Majid Afshar",2025-08-07T15:28:34Z,MoMA: A Mixture-of-Multimodal-Agents Architecture for Enhancing Clinical   Prediction Modelling,MoMA: Eine Mixture-of-Multimodal-Agenten-Architektur zur Verbesserung der klinischen Vorhersagemodellierung,MoMA:加强临床预测建模的混合模模模-代理结构,http://arxiv.org/abs/2508.05492v1
4,"In high-density environments where numerous autonomous agents move simultaneously in a distributed manner, streamlining global flows to mitigate local congestion is crucial to maintain overall navigation efficiency. This paper introduces a novel path-planning problem, congestion mitigation path planning (CMPP), which embeds congestion directly into the cost function, defined by the usage of incoming edges along agents' paths. CMPP assigns a flow-based multiplicative penalty to each vertex of a sparse graph, which grows steeply where frequently-traversed paths intersect, capturing the intuition that congestion intensifies where many agents enter the same area from different directions. Minimizing the total cost yields a set of coarse-level, time-independent routes that autonomous agents can follow while applying their own local collision avoidance. We formulate the problem and develop two solvers: (i) an exact mixed-integer nonlinear programming solver for small instances, and (ii) a scalable two-layer search algorithm, A-CMTS, which quickly finds suboptimal solutions for large-scale instances and iteratively refines them toward the optimum. Empirical studies show that augmenting state-of-the-art collision-avoidance planners with CMPP significantly reduces local congestion and enhances system throughput in both discrete- and continuous-space scenarios. These results indicate that CMPP improves the performance of multi-agent systems in real-world applications such as logistics and autonomous-vehicle operations.","在高密度环境中,许多自主代理同时以分布方式移动,精简全球流动以缓解当地拥堵对于维持总体导航效率至关重要。本文件介绍了一个新的路径规划问题,即减少拥堵路径规划,将拥堵直接嵌入成本功能,其定义是沿代理路径上行进边缘的用法。 CMPP为一个稀薄图的每个顶端指定了一个基于流量的多倍处罚,该图在频繁曲折的路径交错之处急剧增长,捕捉到拥堵会加剧许多代理从不同方向进入同一区域的地方的直觉。 将总成本降至最低可产生一套独立代理在使用当地避免碰撞时可以遵循的粗略、时间独立的路线。我们制定问题并开发了两个解决方案:(一) 小型情况下的精确混杂非线性非线性程序求解器,以及(二) 一个可缩放的双层搜索算法,A-CMTS,它迅速找到大规模事件不优化的解决方案,并反复将其推向最佳方向。","Takuro Kato, Keisuke Okumura, Yoko Sasaki, Naoya Yokomachi",2025-08-07T10:43:19Z,Congestion Mitigation Path Planning for Large-Scale Multi-Agent   Navigation in Dense Environments,Congestion Mitigation Path Planning for Large-Scale Multi-Agent Navigation in dichten Umgebungen,高密度环境中大型多机构大型多机构导航的减轻拥挤路径规划,http://arxiv.org/abs/2508.05253v1
5,"Generative AI is no longer a peripheral tool in higher education. It is rapidly evolving into a general-purpose infrastructure that reshapes how knowledge is generated, mediated, and validated. This paper presents findings from a controlled experiment evaluating a Socratic AI Tutor, a large language model designed to scaffold student research question development through structured dialogue grounded in constructivist theory. Conducted with 65 pre-service teacher students in Germany, the study compares interaction with the Socratic Tutor to engagement with an uninstructed AI chatbot. Students using the Socratic Tutor reported significantly greater support for critical, independent, and reflective thinking, suggesting that dialogic AI can stimulate metacognitive engagement and challenging recent narratives of de-skilling due to generative AI usage. These findings serve as a proof of concept for a broader pedagogical shift: the use of multi-agent systems (MAS) composed of specialised AI agents. To conceptualise this, we introduce the notion of orchestrated MAS, modular, pedagogically aligned agent constellations, curated by educators, that support diverse learning trajectories through differentiated roles and coordinated interaction. To anchor this shift, we propose an adapted offer-and-use model, in which students appropriate instructional offers from these agents. Beyond technical feasibility, we examine system-level implications for higher education institutions and students, including funding necessities, changes to faculty roles, curriculars, competencies and assessment practices. We conclude with a comparative cost-effectiveness analysis highlighting the scalability of such systems. In sum, this study contributes both empirical evidence and a conceptual roadmap for hybrid learning ecosystems that embed human-AI co-agency and pedagogical alignment.","在高等教育中,该研究不再是一个外围工具。它正在迅速演变成一个改变知识的产生、调解和验证方式的通用基础设施。本文件介绍了对Scorti AI Tutor(一个大型语言模型)的受控实验结果,该实验旨在通过建筑理论基础上的结构性对话,将学生研究问题的研究发展压缩成一个大型语言模型。在德国,与65名执教前师学生进行了研究,将与Scorti Tutor的互动比作与一个未经构建的AI聊天机的互动。使用Scrotic Tutor的学生报告说,对关键、独立和反思思维的支持大得多,这表明对话性AI能够刺激超常化接触和质疑最近因基因化的AI(Sconical AI)的解职说明。这些发现证明可以证明更广泛的教学转变概念:使用由专业的AI代理组成的多试系统(MAS),模块、师级校准的代理关系星座,由教育师们整理,由教育师们整理,通过差异性的角色和协调性教学能力分析支持不同的高级学习轨迹。我们提出在系统上进行这种转变,这些系统,从技术代理研究。我们对这些系统进行结论研究,从正确的研究,从技术分析,向学生们提出一个结论分析,从理论分析。","Peer-Benedikt Degen, Igor Asanov",2025-08-07T07:49:03Z,"Beyond Automation: Socratic AI, Epistemic Agency, and the Implications   of the Emergence of Orchestrated Multi-Agent Learning Architectures","Beyond Automation: Sokratische KI, Epistemic Agency und die Implikationen des Entstehens von Orchestrated Multi-Agent Learning Architectures",超越自动化:专制的AI、启迪机构、以及管弦化多机构学习架构的出现的影响,http://arxiv.org/abs/2508.05116v1
6,"This paper presents a position-based flocking model for interacting agents, balancing cohesion-separation and alignment to achieve stable collective motion. The model modifies a position-velocity-based approach by approximating velocity differences using initial and current positions, introducing a threshold weight to ensure sustained alignment. Simulations with 50 agents in 2D demonstrate that the position-based model produces stronger alignment and more rigid and compact formations compared to the position-velocity-based model. The alignment metric and separation distances highlight the efficacy of the proposed model in achieving robust flocking behavior. The model's use of positions ensures robust alignment, with applications in robotics and collective dynamics.","本文介绍了一个基于位置的交互式物剂群集模型,平衡了凝聚力分离和对齐,以实现稳定的集体运动。模型修改基于位置的速度方法,使用初始位置和当前位置近似速度差异,引入临界重量以确保持续一致。2D中50种物剂的模拟表明,与基于位置的物剂模型相比,基于位置的模型产生更强的对齐和更加僵硬和紧凑的形成。校准度和距离强调了拟议物型模型在实现稳健的群集行为方面的效力。模型对位置的利用确保了与机器人和集体动态的应用的紧密一致。",Hossein B. Jond,2025-08-07T07:15:52Z,Position-Based Flocking for Robust Alignment,Positionsbasiertes Flocken für robuste Ausrichtung,强力对齐基于位置的锁定,http://arxiv.org/abs/2508.04378v2
7,"Web navigation represents a critical and challenging domain for evaluating artificial general intelligence (AGI), demanding complex decision-making within high-entropy, dynamic environments with combinatorially explosive action spaces. Current approaches to building autonomous web agents either focus on offline imitation learning or online exploration, but rarely integrate both paradigms effectively. Inspired by the dual-process theory of human cognition, we derive a principled decomposition into fast System 1 and slow System 2 cognitive processes. This decomposition provides a unifying perspective on existing web agent methodologies, bridging the gap between offline learning of intuitive reactive behaviors and online acquisition of deliberative planning capabilities. We implement this framework in CogniWeb, a modular agent architecture that adaptively toggles between fast intuitive processing and deliberate reasoning based on task complexity. Our evaluation on WebArena demonstrates that CogniWeb achieves competitive performance (43.96% success rate) while maintaining significantly higher efficiency (75% reduction in token usage).","网络导航是评价人工一般智能(AGI)的关键和具有挑战性的领域,它要求以组合爆炸性行动空间在高热带、动态环境中进行复杂的决策。目前建立自主网络代理的方法要么侧重于离线模仿学习,要么侧重于在线探索,但很少有效地结合这两种模式。在人类认知的双重过程理论的启发下,我们在快速系统1和慢系统2认知过程中形成了原则分解。这种分解为现有网络代理方法提供了统一的观点,缩小了从离线学习直觉反应行为与在线获取议事规划能力之间的差距。我们在CogniWeb实施了这一框架,这是一个模块代理结构,在快速直觉处理和基于任务复杂性的深思熟虑推理之间有适应性地切别。我们对WebArena的评估表明,CogniWeb取得了竞争性的绩效(43.96%的成功率),同时保持了更高的效率(象征性使用率减少75% ) 。","Jiarun Liu, Chunhong Zhang, Zheng Hu",2025-08-07T07:05:22Z,Cognitive Duality for Adaptive Web Agents,Kognitive Dualität für adaptive Web-Agenten,适应性网络代理物的认知质量,http://arxiv.org/abs/2508.05081v1
8,"This study proposes a novel inference framework known as Bayesian and inverse Bayesian (BIB) inference, which incorporates symmetry bias into the Bayesian updating process to perform both conventional and inverse Bayesian updates concurrently. The model was evaluated in a sequential estimation task involving observations drawn from a Gaussian distribution with a stochastically time-varying mean. Conventional Bayesian inference is constrained by a fundamental trade-off between adaptability to abrupt environmental changes and accuracy during stable periods. The BIB framework addresses this limitation by dynamically modulating the learning rate via inverse Bayesian updates, thereby enhancing adaptive flexibility. Notably, the BIB model exhibited spontaneous bursts in the learning rate during environmental transitions, transiently entering high-sensitivity states that facilitated rapid adaptation.This burst-relaxation dynamic serves as a mechanism for balancing adaptability and accuracy. Furthermore, avalanche analysis, detrended fluctuation analysis, and power spectral analysis revealed that the BIB system likely operates near a critical state-a property not observed in standard Bayesian inference. This suggests that the BIB model uniquely achieves a coexistence of computational efficiency and critical dynamics, resolving the adaptability-accuracy trade-off while maintaining a scale-free behavior. These findings offer a new computational perspective on scale-free dynamics in natural systems and provide valuable insights for the design of adaptive inference systems in nonstationary environments.","这项研究提出了一个新的推论框架,称为巴伊西亚和反巴伊西亚(BIB)的推论,将对称偏差纳入巴伊西亚更新进程,以同时进行常规和反巴伊西亚的更新。该模型是在连续估算任务中评估的,涉及从高斯分布中得出的观测,具有先验的分流时间变化平均值。古巴伊西亚的推论受到稳定时期适应突发环境变化和准确性之间基本权衡的制约。BIB框架通过反贝伊西亚更新动态动态动态调整学习率,从而增强适应性灵活性,来解决这一局限性。值得注意的是,BIB模型在环境转型期间的学习率中自发爆发,暂时进入便利快速适应的高敏度状态。这种突变松动动态作为平衡适应性和准确性的机制。此外,对Avalanche分析、降温波动分析以及权力光谱分析表明,BIB系统很可能在标准贝伊斯时代未观察到的关键状态财产上运行,从而增强适应性灵活性。这说明,BIB的模型在稳定度模型中提供了稳定度定义性定义的模型和精确度分析,同时,在稳定度评估中提供了稳定度评估性评估性评估。","Shuji Shinohara, Daiki Morita, Hayato Hirai, Ryosuke Kuribayashi, Nobuhito Manome, Toru Moriyama, Yoshihiro Nakajima, Yukio-Pegio Gunji, Ung-il Chung",2025-08-07T02:40:00Z,Adaptive Inference through Bayesian and Inverse Bayesian Inference with   Symmetry-Bias in Nonstationary Environments,Adaptive Schlussfolgerung durch Bayesische und Inverse Bayesische Schlussfolgerung mit Symmetrie-Bias in nichtstationären Umgebungen,"在非静止环境中,通过贝耶斯和反贝耶斯和反贝耶斯的同对称-比亚推理,进行适应性推理",http://arxiv.org/abs/2505.12796v5
9,"The efficacy of AI agents in healthcare research is hindered by their reliance on static, predefined strategies. This creates a critical limitation: agents can become better tool-users but cannot learn to become better strategic planners, a crucial skill for complex domains like healthcare. We introduce HealthFlow, a self-evolving AI agent that overcomes this limitation through a novel meta-level evolution mechanism. HealthFlow autonomously refines its own high-level problem-solving policies by distilling procedural successes and failures into a durable, strategic knowledge base. To anchor our research and facilitate reproducible evaluation, we introduce EHRFlowBench, a new benchmark featuring complex, realistic health data analysis tasks derived from peer-reviewed clinical research. Our comprehensive experiments demonstrate that HealthFlow's self-evolving approach significantly outperforms state-of-the-art agent frameworks. This work marks a necessary shift from building better tool-users to designing smarter, self-evolving task-managers, paving the way for more autonomous and effective AI for scientific discovery.","AI代理商在保健研究中的功效因依赖静态的、预先界定的战略而受到阻碍。这造成了一个关键的限制:代理商可以成为更好的工具使用者,但不能学会成为更好的战略规划者,这是医疗保健等复杂领域的关键技能。我们引入了HealthFlow,这是一个自我发展的AI代理商,它通过一个新的元化进化机制克服了这一限制。Healflow自主地完善了自己的高层次解决问题政策,将程序上的成败推向一个持久的、战略性的知识库。为了巩固我们的研究并促进可复制的评价,我们引入了EHRFlowBench,这是一个新的基准,它包含了从同行审查的临床研究中得出的复杂、现实的健康数据分析任务。我们的全面实验表明,Healflow的自我演进方法大大超越了最新先进的代理商框架。这项工作标志着一个必要的转变,即从建设更好的工具用户到设计更聪明、自我演化的任务管理员,为更自主和有效的科学发现AI铺平道路。","Huiya Zhao, Yinghao Zhu, Zixiang Wang, Yasha Wang, Junyi Gao, Liantao Ma",2025-08-06T22:39:38Z,ConfAgents: A Conformal-Guided Multi-Agent Framework for Cost-Efficient   Medical Diagnosis,Confagents: Ein konform geführter Multi-Agent-Rahmen für kosteneffiziente medizinische Diagnose,客户:成本高效医疗诊断的正规指导多方支持框架,http://arxiv.org/abs/2508.04915v1
