,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"The size of a model has been a strong predictor of its quality, as well as its cost. As such, the trade-off between model cost and quality has been well-studied. Post-training optimizations like quantization and pruning have typically focused on reducing the overall volume of pre-trained models to reduce inference costs while maintaining model quality. However, recent advancements have introduced optimization techniques that, interestingly, expand models post-training, increasing model size to improve quality when reducing volume. For instance, to enable 4-bit weight and activation quantization, incoherence processing often necessitates inserting online Hadamard rotations in the compute graph, and preserving highly sensitive weights often calls for additional higher precision computations. However, if application requirements cannot be met, the prevailing solution is to relax quantization constraints. In contrast, we demonstrate post-training model expansion is a viable strategy to improve model quality within a quantization co-design space, and provide theoretical justification. We show it is possible to progressively and selectively expand the size of a pre-trained large language model (LLM) to improve model quality without end-to-end retraining. In particular, when quantizing the weights and activations to 4 bits for Llama3 1B, we reduce the gap to full-precision perplexity by an average of 9% relative to both QuaRot and SpinQuant with only 5% more parameters, which is still a 3.8% reduction in volume relative to a BF16 reference model.","模型的大小是其质量及其成本的有力预测力。 因此,模型成本和质量之间的权衡取舍已经得到了很好地研究。 培训后优化,如量化和裁剪,通常侧重于减少培训前模型的整体数量,以减少推断成本,同时保持模型质量。然而,最近的进展引入了优化技术,令人感兴趣的是,扩大模型后培训,提高模型规模,以便在减少数量时提高质量。例如,允许4比特的重量和启动量化,不一致性处理往往需要在计算图中插入在线哈达马德相对的旋转,而保持高度敏感的重量往往需要更多精确的计算。然而,如果无法满足应用要求,则普遍的解决办法是放宽量化限制。相比之下,我们展示培训后模式的扩展是一种可行的战略,目的是在量化组合组合组合的组合空间中提高模型质量,提供理论上的理由。我们显示,可以逐步和有选择地扩大经过培训的大型语言模型(LLM)的大小,在计算公式中插入了内部的相对旋转3级的旋转质量,在不进行升级的比值后,将比例降为B级的平级。","Giuseppe Franco, Pablo Monteagudo-Lago, Ian Colbert, Nicholas Fraser, Michaela Blott",2025-08-28T15:33:02Z,Improving Quantization with Post-Training Model Expansion,Verbesserung der Quantisierung durch Erweiterung des Post-Training-Modells,改进培训后模式扩展的量化,http://arxiv.org/abs/2503.17513v2
1,"SRAM-based Analog Compute-in-Memory (ACiM) demonstrates promising energy efficiency for deep neural network (DNN) processing. Nevertheless, efforts to optimize efficiency frequently compromise accuracy, and this trade-off remains insufficiently studied due to the difficulty of performing full-system validation. Specifically, existing simulation tools rarely target SRAM-based ACiM and exhibit inconsistent accuracy predictions, highlighting the need for a standardized, SRAM CiM circuit-aware evaluation methodology. This paper presents ASiM, a simulation framework for evaluating inference accuracy in SRAM-based ACiM systems. ASiM captures critical effects in SRAM based analog compute in memory systems, such as ADC quantization, bit parallel encoding, and analog noise, which must be modeled with high fidelity due to their distinct behavior in charge domain architectures compared to other memory technologies. ASiM supports a wide range of modern DNN workloads, including CNN and Transformer-based models such as ViT, and scales to large-scale tasks like ImageNet classification. Our results indicate that bit-parallel encoding can improve energy efficiency with only modest accuracy degradation; however, even 1 LSB of analog noise can significantly impair inference performance, particularly in complex tasks such as ImageNet. To address this, we explore hybrid analog-digital execution and majority voting schemes, both of which enhance robustness without negating energy savings. ASiM bridges the gap between hardware design and inference performance, offering actionable insights for energy-efficient, high-accuracy ACiM deployment.","以 SRAM 为基础的模拟分析(ACiM) 显示深神经网络(DNN) 处理的能源效率很有希望。 然而,优化效率的努力往往会降低准确性,而由于难以进行全系统的验证,这种权衡仍然不够研究。具体地说,现有的模拟工具很少针对基于 SRAM 的 ACimM ,并显示不连贯的准确性预测,突出表明需要标准化的 SRAM Cim 电路觉评估方法。本文展示了AsiM 模拟框架,用于评价基于 SRAM 的 ACIM 系统(DNN) 的推断准确性能。 ASimM 捕捉到基于 SRAM 的 SRAM 模拟系统(DNNN) 的模拟框架在存储系统中的模拟精确性能精确性( SRAM ) 的模拟性能精确性能计划(ABLSB ) , 高性能的精性能评估(BEDR) , 高性能评估(LSBA) 的精度分析(SB) , 高性能评估(SBA) 的精度操作(SB) 的精度(SB) 高性能评估(SB) 的精度操作性能、高性能评估(SB)","Wenlun Zhang, Shimpei Ando, Yung-Chin Chen, Kentaro Yoshioka",2025-08-28T14:17:59Z,ASiM: Modeling and Analyzing Inference Accuracy of SRAM-Based Analog CiM   Circuits,ASiM: Modellierung und Analyse der Inferenzgenauigkeit von SRAM-basierten analogen CiM-Schaltungen,ASIM: 以SRAM为基础的模拟 CIM 电路的建模和分析推断准确性,http://arxiv.org/abs/2411.11022v3
2,"Integrating cryptographic accelerators into modern CPU architectures presents unique microarchitectural challenges, particularly when extending instruction sets with complex and multistage operations. Hardware-assisted cryptographic instructions, such as Intel's AES-NI and ARM's custom instructions for encryption workloads, have demonstrated substantial performance improvements. However, efficient SHA-3 acceleration remains an open problem due to its distinct permutation-based structure and memory access patterns. Existing solutions primarily rely on standalone coprocessors or software optimizations, often avoiding the complexities of direct microarchitectural integration. This study investigates the architectural challenges of embedding a SHA-3 permutation operation as a custom instruction within a general-purpose processor, focusing on pipelined simultaneous execution, storage utilization, and hardware cost. In this paper, we investigated and prototyped a SHA-3 custom instruction for the RISC-V CPU architecture. Using cycle-accurate GEM5 simulations and FPGA prototyping, our results demonstrate performance improvements of up to 8.02x for RISC-V optimized SHA-3 software workloads and up to 46.31x for Keccak-specific software workloads, with only a 15.09% increase in registers and a 11.51% increase in LUT utilization. These findings provide critical insights into the feasibility and impact of SHA-3 acceleration at the microarchitectural level, highlighting practical design considerations for future cryptographic instruction set extensions.","将加密加速器纳入现代CPU结构的加密加速器纳入现代CPU结构,提出了独特的微观构造挑战,特别是在延长具有复杂和多阶段操作的教学组时,这是独特的微观构造挑战。硬件辅助加密指令,如Intel's AES-NI和ARM的加密工作量定制指令,显示出了显著的性能改进。然而,高效的 SHA-3加速器由于其不同的异同结构以及记忆存取模式,仍是一个尚未解决的问题。现有解决方案主要依靠独立联动处理器或软件优化,往往避免直接微观构造整合的复杂性。本项研究调查了将SHA-3调整操作作为定制指令嵌入普通用途处理器的建筑挑战,重点是管道同步执行、储存使用和硬件成本。在本文件中,我们调查并制作了RISC-VCPU架构的SH-3定制指令,使用周期精确的GEM5模拟和FGA节点的配置,我们的成果显示,在RISC-V优化SHA-3级级软件级的8.02x上,将SHA-3级调整作业作为定制指令的建筑定制指令的建筑工程挑战性改进,在15.31x的精确分析中,提高KACKACKA的精确定位的精确定位的精确定位的精确分析,在快速分析中,在快速分析中,在提高的精确的精确分析分析中,这些精确分析任务中,提高的精确的精确的精确定位的精确分析任务和加速度上,在提高的精确性工作。","Alperen Bolat, Sakir Sezer, Kieran McLaughlin, Henry Hui",2025-08-28T10:57:13Z,Microarchitecture Design and Benchmarking of Custom SHA-3 Instruction   for RISC-V,Microarchitecture Design und Benchmarking der benutzerdefinierten SHA-3 Anleitung für RISC-V,自订SISCVSHA-3指令的微结构设计和基准制定,http://arxiv.org/abs/2508.20653v1
3,"Memory latency, bandwidth, capacity, and energy increasingly limit performance. In this paper, we reconsider proposed system architectures that consist of huge (many-terabyte to petabyte scale) memories shared among large numbers of CPUs. We argue two practical engineering challenges, scaling and signaling, limit such designs. We propose the opposite approach. Rather than create large, shared, homogenous memories, systems explicitly break memory up into smaller slices more tightly coupled with compute elements. Leveraging advances in 2.5D/3D integration, this compute-memory node provisions private local memory, enabling accesses of node-exclusive data through micrometer-scale distances, and dramatically reduced access cost. In-package memory elements support shared state within a processor, providing far better bandwidth and energy-efficiency than DRAM, which is used as main memory for large working sets and cold data. Hardware making memory capacities and distances explicit allows software to efficiently compose this hierarchy, managing data placement and movement.","记忆延迟度、 带宽、 容量和能量日益限制性能 。 在本文件中, 我们重新考虑了由大量CPU共享的巨大( 多方字形到小字节) 记忆组成的拟议系统结构。 我们论证了两个实际工程挑战, 缩放和信号, 限制这种设计。 我们建议了相反的方法。 系统不是创建大型、 共享的、 同一的记忆, 而是将记忆断裂成与计算元素更为紧密的更小的片段。 利用 2.5D/3D 整合的进步, 这个计算- 模拟节节点提供本地私人记忆, 允许通过微米尺度距离访问节点数据, 并大幅降低访问成本 。 包装内存储元素支持在一个处理器内共享状态, 提供比 DRAM 更好的带宽度和能源效率, DRAM 是用于大型工作器和冷数据的主要记忆存储器。 硬件使记忆能力和距离清晰度允许软件高效地配置这一等级, 管理数据放置和移动 。","Shuhan Liu, Samuel Dayo, Peijing Li, Philip Levis, Subhasish Mitra, Thierry Tambe, David Tennenhouse, H. -S. Philip Wong",2025-08-28T04:46:57Z,The Future of Memory: Limits and Opportunities,Die Zukunft des Gedächtnisses: Grenzen und Chancen,记忆的未来:局限和机会,http://arxiv.org/abs/2508.20425v1
4,"As the semiconductor manufacturing process technology node shrinks into the nanometer-scale, the CMOS-based Field Programmable Gate Arrays (FPGAs) face big challenges in scalability of performance and power consumption. Multi-walled Carbon Nanotube (MWCNT) serves as a promising candidate for Cu interconnects thanks to the superior conductivity. Moreover, Carbon Nanotube Field Transistor (CNFET) also emerges as a prospective alternative to the conventional CMOS device because of high power efficiency and large noise margin. The combination of MWCNT and CNFET enables the promising CNT-based FPGAs. However, the MWCNT interconnects exhibit significant process variations due to immature fabrication process, leading to delay faults. Also, the non-ideal CNFET fabrication process may generate a few metallic CNTs (m-CNTs), rendering correlated faulty blocks. In this article, we propose a ring oscillator (RO) based testing technique to detect delay faults due to the process variation of MWCNT interconnects. Furthermore, we propose an effective testing technique for the carry chains in CLBs, and an improved circuit design based on the lookup table (LUT) is applied to speed up the fault testing of CNT-based FPGAs. In addition, we propose a testing algorithm to detect m-CNTs in CLBs. Finally, we propose a redundant spare row sharing architecture to improve the yield of CNT-based FPGA further. Experimental results show that the test time for a 6-input LUT can be reduced by 35.49% compared with conventional testing, and the proposed algorithm can achieve a high test coverage with little overhead. The proposed redundant architecture can repair the faulty segment effectively and efficiently.","随着半导体制造工艺技术节点缩小到纳米尺度,基于 CMOS 的基于 CMOS 的外地可编程门阵列(FPGAs) 在性能和电力消耗的可缩缩化性方面面临着巨大的挑战。多壁碳纳努贝(MWCNT)是Cu互连的有希望的候选体。此外,碳纳诺托贝(MNFET) 外地晶体管(CNFET) 也由于高导电率而成为常规CMOS 装置的一个可能的替代物。MWCNT 和 CNFET 的组合使得充满希望的CNTFGA(FGA) 能够使CCN 和 CCN 内部互连为一体。然而,MCNT 互连为连接的节能组合在不成熟的编程中显示出巨大的过程变化。此外,非理想的 CNFET 编程过程可能会产生一些金属的CNTT(m-CNT) , 和基于常规变换的测试表可以显示我们CCNT 的延迟的延迟,我们提议CCNT 的C-C-C-C-C-C-lUT 测试过程的节能在升级中可以实现一个有效的测试。","Siyuan Lu, Kangwei Xu, Peng Xie, Rui Wang, Yuanqing Cheng",2025-08-27T22:37:18Z,Testing and Fault Tolerance Techniques for Carbon Nanotube-Based FPGAs,Test- und Fehlertoleranztechniken für Kohlenstoff-Nanoröhren-basierte FPGAs,碳纳米气基燃料元件控制器的测试和失责容忍技术,http://arxiv.org/abs/2508.20304v1
5,"Memory allocation, though constituting only a small portion of the executed code, can have a ""butterfly effect"" on overall program performance, leading to significant and far-reaching impacts. Despite accounting for just approximately 5% of total instructions, memory allocation can result in up to a 2.7x performance variation depending on the allocator used. This effect arises from the complexity of memory allocation in modern multi-threaded multi-core systems, where allocator metadata becomes intertwined with user data, leading to cache pollution or increased cross-thread synchronization overhead. Offloading memory allocators to accelerators, e.g., Mallacc and Memento, is a potential direction to improve the allocator performance and mitigate cache pollution. However, these accelerators currently have limited support for multi-threaded applications, and synchronization between cores and accelerators remains a significant challenge.   We present SpeedMalloc, using a lightweight support-core to process memory allocation tasks in multi-threaded applications. The support-core is a lightweight programmable processor with efficient cross-core data synchronization and houses all allocator metadata in its own caches. This design minimizes cache conflicts with user data and eliminates the need for cross-core metadata synchronization. In addition, using a general-purpose core instead of domain-specific accelerators makes SpeedMalloc capable of adopting new allocator designs. We compare SpeedMalloc with state-of-the-art software and hardware allocators, including Jemalloc, TCMalloc, Mimalloc, Mallacc, and Memento. SpeedMalloc achieves 1.75x, 1.18x, 1.15x, 1.23x, and 1.18x speedups on multithreaded workloads over these five allocators, respectively.","内存分配虽然只是执行代码的一小部分,但对于总体程序性能具有“ 滴滴效应 ” , 从而产生显著和深远的影响。 尽管内存分配仅占全部指令的大约5%, 但根据使用的分解器, 内存分配可能导致2. 7x 性能变化。 这一点来自现代多读多核心系统中记忆分配的复杂性, 在那里, 分配器元数据与用户数据交织在一起, 导致缓存污染或增加交叉同步管理。 将内存所有加速器卸载所有加速器, 例如马拉克和米门托, 是一个潜在的方向, 来改善全方位指示的性能和减少缓存污染。 但是, 这些加速器目前对多读应用程序的支持有限, 核心器和加速器之间的同步仍然是巨大的挑战。 我们展示了SpeedMallic, 使用轻量支持核心- 来在多读应用程序中处理存储器分配任务, 支持核心器是一个较轻的处理器, 所有的可编程进程处理器, 包括高效的跨核心数据同步和内置的内存数据。","Ruihao Li, Qinzhe Wu, Krishna Kavi, Gayatri Mehta, Jonathan C. Beard, Neeraja J. Yadwadkar, Lizy K. John",2025-08-27T20:18:37Z,SpeedMalloc: Improving Multi-threaded Applications via a Lightweight   Core for Memory Allocation,SpeedMalloc: Multi-Threaded-Anwendungen über einen Leichtbaukern zur Speicherallokation verbessern,SpeedMalloc:通过记忆分配轻量核心改进多行应用,http://arxiv.org/abs/2508.20253v1
6,"With the growing complexity of modern integrated circuits, hardware engineers are required to devote more effort to the full design-to-manufacturing workflow. This workflow involves numerous iterations, making it both labor-intensive and error-prone. Therefore, there is an urgent demand for more efficient Electronic Design Automation (EDA) solutions to accelerate hardware development. Recently, large language models (LLMs) have shown remarkable advancements in contextual comprehension, logical reasoning, and generative capabilities. Since hardware designs and intermediate scripts can be represented as text, integrating LLM for EDA offers a promising opportunity to simplify and even automate the entire workflow. Accordingly, this paper provides a comprehensive overview of incorporating LLMs into EDA, with emphasis on their capabilities, limitations, and future opportunities. Three case studies, along with their outlook, are introduced to demonstrate the capabilities of LLMs in hardware design, testing, and optimization. Finally, future directions and challenges are highlighted to further explore the potential of LLMs in shaping the next-generation EDA, providing valuable insights for researchers interested in leveraging advanced AI technologies for EDA.","随着现代集成电路日益复杂,硬件工程师需要更加努力地完成设计到制造的工作流程,这一工作流程涉及许多迭代,使这种流程既需要劳动密集型,又容易出错,因此迫切需要更高效的电子设计自动化解决方案,以加速硬件开发;最近,大型语言模型(LLMS)在背景理解、逻辑推理和基因化能力方面显示出显著的进步;由于硬件设计和中间脚本可以作为文字体现,整合EDA的LLM为整个工作流程的简化甚至自动化提供了一个充满希望的机会;因此,本文件全面概述了将LLMS纳入EDA的情况,重点是其能力、局限性和未来机会;介绍了三个案例研究及其展望,以展示LLMS在硬件设计、测试和优化方面的能力;最后,重点介绍了今后的方向和挑战,以进一步探索LMS在塑造下一代的EDA方面的潜力,为有兴趣利用先进的AI技术促进EDA的研究人员提供宝贵的见解。","Kangwei Xu, Denis Schwachhofer, Jason Blocklove, Ilia Polian, Peter Domanski, Dirk Pflüger, Siddharth Garg, Ramesh Karri, Ozgur Sinanoglu, Johann Knechtel, Zhuorui Zhao, Ulf Schlichtmann, Bing Li",2025-08-27T16:33:51Z,Large Language Models (LLMs) for Electronic Design Automation (EDA),Große Sprachmodelle (LLMs) für elektronische Designautomatisierung (EDA),电子设计自动化大语言模型(LLMS),http://arxiv.org/abs/2508.20030v1
7,"Our goal in this dissertation is to provide tools, programming models, and system support for PIM architectures (with a focus on DRAM-based solutions), to ease the adoption of PIM in current and future systems. To this end, we make at least four new major contributions.   First, we introduce DAMOV, the first rigorous methodology to characterize memory-related data movement bottlenecks in modern workloads, and the first data movement benchmark suite. Second, we introduce MIMDRAM, a new hardware/software co-designed substrate that addresses the major current programmability and flexibility limitations of the bulk bitwise execution model of processing-using-DRAM (PUD) architectures. MIMDRAM enables the allocation and control of only the needed computing resources inside DRAM for PUD computing. Third, we introduce Proteus, the first hardware framework that addresses the high execution latency of bulk bitwise PUD operations in state-of-the-art PUD architectures by implementing a data-aware runtime engine for PUD. Proteus reduces the latency of PUD operations in three different ways: (i) Proteus concurrently executes independent in-DRAM primitives belong to a single PUD operation across DRAM arrays. (ii) Proteus dynamically reduces the bit-precision (and consequentially the latency and energy consumption) of PUD operations by exploiting narrow values (i.e., values with many leading zeros or ones). (iii) Proteus chooses and uses the most appropriate data representation and arithmetic algorithm implementation for a given PUD instruction transparently to the programmer. Fourth, we introduce DaPPA (data-parallel processing-in-memory architecture), a new programming framework that eases programmability for general-purpose PNM architectures by allowing the programmer to write efficient PIM-friendly code without the need to manage hardware resources explicitly.","我们在此分解中的目标是为PIM架构提供工具、编程模型和系统支持(重点是基于 DRAM 的解决方案),以方便当前和今后的系统中采用PIM。为此,我们至少做出4项新的主要贡献。首先,我们引入DAMOV,这是在现代工作量中描述记忆相关数据移动瓶颈的第一个严格方法,以及第一个数据移动基准套件。第二,我们引入了MIMDRAM,这是一个新的硬件/软件共同设计的基数,该基数是针对当前处理-DRAM(PUD)架构中大部分略微错误执行模式的可编程和灵活性限制。MIMRAM只能为PUD计算中所需的计算资源进行分配和控制。第三,我们引入了Proteus,第一个硬件框架,解决了在现代PUD结构中实施高执行强度的PUD操作,为此实施了数据运行运行运行的运行周期引擎。 将PUDGOD操作的宽度降为三种不同方式:(i) PRODOD 运行一个不使用原始和动态程序。",Geraldo F. Oliveira,2025-08-27T13:30:54Z,"New Tools, Programming Models, and System Support for   Processing-in-Memory Architectures","Neue Tools, Programmiermodelle und Systemunterstützung für Processing-in-Memory-Architekturen",处理记忆中结构的新工具、编程模型和系统支持,http://arxiv.org/abs/2508.19868v1
8,"Coarse-Grained Reconfigurable Arrays (CGRAs) are specialized accelerators commonly employed to boost performance in workloads with iterative structures. Existing research typically focuses on compiler or architecture optimizations aimed at improving CGRA performance, energy efficiency, flexibility, and area utilization, under the idealistic assumption that kernels can access all data from Scratchpad Memory (SPM). However, certain complex workloads-particularly in fields like graph analytics, irregular database operations, and specialized forms of high-performance computing (e.g., unstructured mesh simulations)-exhibit irregular memory access patterns that hinder CGRA utilization, sometimes dropping below 1.5%, making the CGRA memory-bound. To address this challenge, we conduct a thorough analysis of the underlying causes of performance degradation, then propose a redesigned memory subsystem and refine the memory model. With both microarchitectural and theoretical optimization, our solution can effectively manage irregular memory accesses through CGRA-specific runahead execution mechanism and cache reconfiguration techniques. Our results demonstrate that we can achieve performance comparable to the original SPM-only system while requiring only 1.27% of the storage size. The runahead execution mechanism achieves an average 3.04x speedup (up to 6.91x), with cache reconfiguration technique providing an additional 6.02% improvement, significantly enhancing CGRA performance for irregular memory access patterns.","然而,某些复杂的工作量,特别是在图形分析、不规则数据库操作和高性能计算(例如,无结构的网状模拟)和特殊形式的高性能计算(例如,无结构的网状模拟)和缓冲技术等特殊形式的超常读取模式,这些模式阻碍着中心利用,有时降到1.5 %以下,使中心记忆具有约束性。为了应对这一挑战,我们对业绩退化的根本原因进行彻底分析,然后提出重新设计的记忆子系统,并改进记忆模型。通过微观和理论优化,我们的解决办法能够有效地管理通过CGRA具体运行执行机制和缓存技术的不规则记忆存访问。我们的结果表明,我们可以实现与最初的SGRA使用模式相似的业绩,有时降到1.5 %以下,使中心记忆具有约束性。为了应对这一挑战,我们对业绩退化的根本原因进行透彻分析,然后提出重新设计记忆系统并改进记忆模型。有了微观和理论优化,我们的解决办法可以有效地管理通过CGRA具体运行头项执行机制和缓存技术等不同形式的存储访问。我们的成果表明,我们能够实现类似于CGRA的最初的升级访问模式,6.02 CRA仅需要大幅改进战略的升级机制。","Xiangfeng Liu, Zhe Jiang, Anzhen Zhu, Xiaomeng Han, Mingsong Lyu, Qingxu Deng, Nan Guan",2025-08-27T12:13:45Z,Re-thinking Memory-Bound Limitations in CGRAs,Re-thinking Memory-Bound Limitations in CGRAs,重新思考《公约》国家集团中的记忆力限制,http://arxiv.org/abs/2508.09570v2
9,"Conventional stress monitoring relies on episodic, symptom-focused interventions, missing the need for continuous, accessible, and cost-efficient solutions. State-of-the-art approaches use rigid, silicon-based wearables, which, though capable of multitasking, are not optimized for lightweight, flexible wear, limiting their practicality for continuous monitoring. In contrast, flexible electronics (FE) offer flexibility and low manufacturing costs, enabling real-time stress monitoring circuits. However, implementing complex circuits like machine learning (ML) classifiers in FE is challenging due to integration and power constraints. Previous research has explored flexible biosensors and ADCs, but classifier design for stress detection remains underexplored. This work presents the first comprehensive design space exploration of low-power, flexible stress classifiers. We cover various ML classifiers, feature selection, and neural simplification algorithms, with over 1200 flexible classifiers. To optimize hardware efficiency, fully customized circuits with low-precision arithmetic are designed in each case. Our exploration provides insights into designing real-time stress classifiers that offer higher accuracy than current methods, while being low-cost, conformable, and ensuring low power and compact size.","常规应激反应监测依靠非常规的、以症状为重点的干预,缺乏持续、无障碍和具有成本效益的解决方案; 先进的先进方法使用硬性、以硅为基础的磨损器,尽管能够多任务、灵活穿戴、限制其持续监测的实用性,但这种磨损器虽不优化,但用于轻量度、弹性穿戴、限制其实用性; 相比之下,灵活的电子(FE)提供灵活性和低制造成本,使实时压力监测电路成为可能; 然而,由于整合和电力限制,采用FE的机器学习(ML)分类器等复杂电路具有挑战性。 以往的研究已经探索了灵活的生物传感器和ADC,但压力检测的分类设计仍然没有得到充分利用。 这项工作展示了对低功率、弹性压力分类器的首次全面设计空间探索。 我们覆盖了各种ML分类、特征选择和神经简化算法,有超过1200个弹性分类器。 为了优化硬件效率,每个情况下都设计了具有低精度算术的完全定制的电路路。 我们的探索为设计实时压力分类提供了设计提供比当前方法更精确度的洞察力,同时确保低精度的精度的精度的精度,同时确保低精度和精度和精度的精度的精度的精度的精度。","Florentia Afentaki, Sri Sai Rakesh Nakkilla, Konstantinos Balaskas, Paula Carolina Lozano Duarte, Shiyi Jiang, Georgios Zervakis, Farshad Firouzi, Krishnendu Chakrabarty, Mehdi B. Tahoori",2025-08-27T08:19:52Z,Exploration of Low-Power Flexible Stress Monitoring Classifiers for   Conformal Wearables,Exploration von Low-Power-Flexiblen Stress-Monitoring-Klassifikatoren für Conformal Wearables,探索用于正规服装的低功能弹性压力监测分类,http://arxiv.org/abs/2508.19661v1
