,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"AI-driven discovery can greatly reduce design time and enhance new therapeutics' effectiveness. Models using simulators explore broad design spaces but risk violating implicit constraints due to a lack of experimental priors. For example, in a new analysis we performed on a diverse set of models on the GuacaMol benchmark using supervised classifiers, over 60\% of molecules proposed had high probability of being mutagenic. In this work, we introduce \ourdataset, a dataset of priors for design problems extracted from literature describing compounds used in lab settings. It is constructed with LLM pipelines for discovering therapeutic entities in relevant paragraphs and summarizing information in concise fair-use facts. \ourdataset~ consists of 32.3 million pairs of natural language facts, and appropriate entity representations (i.e. SMILES or refseq IDs). To demonstrate the potential of the data, we train LLM, CLIP, and LLava architectures to reason jointly about text and design targets and evaluate on tasks from the Therapeutic Data Commons (TDC). \ourdataset~is highly effective for creating models with strong priors: in supervised prediction problems that use our data as pretraining, our best models with 15M learnable parameters outperform larger 2B TxGemma on both regression and classification TDC tasks, and perform comparably to 9B models on average. Models built with \ourdataset~can be used as constraints while optimizing for novel molecules in GuacaMol, resulting in proposals that are safer and nearly as effective. We release our dataset at \href{https://huggingface.co/datasets/medexanon/Medex}{huggingface.co/datasets/medexanon/Medex}, and will provide expanded versions as available literature grows.","AI驱动的发现可以大大缩短设计时间并增强新的治疗效果。 模型使用模拟器来探索广泛的设计空间, 但由于缺少实验前科, 有可能违反隐含的限制。 例如, 在新分析中, 我们使用监管分类器对GuacaMol基准的多种模型做了分析, 提议中的60多分子有很大的诱变可能性。 在这项工作中, 我们引入了 \ our dataset, 这是从描述实验室设置中使用的化合物的文献中提取的设计问题的前置数据集。 它与LLLM 管道一起构建, 以发现相关段落中的治疗实体, 并用简明的公平用途事实来总结信息。\ ourddasset~ 包括3, 3,230万对自然语言事实和适当的实体表示( 即 SMILES 或 refseqeq ID ) 。 为了展示数据的潜力, 我们培训LLM, CLM, CLIP, 和 Lalava 架构将共同解释文本和设计目标, 并评估来自The Rematialal dateal datedality Dal Comate Ods (TDrations) 。 Exetet- exetds, us us in sweating the pregreal demodelview datedal deal deal deal deal deald.","Haydn Thomas Jones, Natalie Maus, Josh Magnus Ludan, Maggie Ziyu Huan, Jiaming Liang, Marcelo Der Torossian Torres, Jiatao Liang, Zachary Ives, Yoseph Barash, Cesar de la Fuente-Nunez, Jacob R. Gardner, Mark Yatskar",2025-08-14T17:59:37Z,A Dataset for Distilling Knowledge Priors from Literature for   Therapeutic Design,Ein Datensatz zur Destillierung von Wissensvorlagen aus der Literatur für therapeutisches Design,用于从治疗设计文学文献中提取知识前期知识的数据集,http://arxiv.org/abs/2508.10899v1
1,"With the increase in the number of parameters in large language models, the process of pre-training and fine-tuning increasingly demands larger volumes of GPU memory. A significant portion of this memory is typically consumed by the optimizer state. To overcome this challenge, recent approaches such as low-rank adaptation (LoRA (Hu et al., 2021)), low-rank gradient projection (GaLore (Zhao et al., 2024)), and blockwise optimization (BAdam (Luo et al., 2024)) have been proposed. However, in all these algorithms, the $\textit{effective rank of the weight updates remains low-rank}$, which can lead to a substantial loss of information from the gradient. This loss can be critically important, especially during the pre-training stage. In this paper, we introduce $\texttt{FRUGAL}$ ($\textbf{F}$ull-$\textbf{R}$ank $\textbf{U}$pdates with $\textbf{G}$r$\textbf{A}$dient sp$\textbf{L}$itting), a new memory-efficient optimization framework. $\texttt{FRUGAL}$ leverages gradient splitting to perform low-dimensional updates using advanced algorithms (such as Adam), while updates along the remaining directions are executed via state-free methods like SGD or signSGD (Bernstein et al., 2018). Our framework can be integrated with various low-rank update selection techniques, including GaLore and BAdam. We provide theoretical convergence guarantees for our framework when using SGDM for low-dimensional updates and SGD for state-free updates. Additionally, our method consistently outperforms concurrent approaches across various fixed memory budgets, achieving state-of-the-art results in pre-training and fine-tuning tasks while balancing memory efficiency and performance metrics.","随着大语言模型参数数量的增加, 培训前和微调进程要求增加 GPU 的记忆量。 大部分的记忆量通常由优化状态消耗。 要克服这一挑战, 最近的一些方法, 如低级别适应( LoRA (Hu等人, 2021) )、 低级别梯度预测( GaLore (Zhao等人, 2024) ) 和块式优化( Badam (Luo 等人, 2024) 。 然而, 在所有这些算法中, 重量更新的 $\ textit{ 有效级别仍然是低 美元 。 这可能导致从梯度中大量丢失信息。 特别是在培训前阶段, 这一损失可能至关重要 。 在本文中, 我们引入 $ textt{FGAL} 低级别预测( textbfrealf f) 之前, 低级别框架可以实现 lex- developlex, levelopates fral- developates exfreal- developtal fral dislations ex dislations, ex dislations ex dislation ex dislations exlations slations slationslations, exlations exlations. slations listlations. lexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx","Philip Zmushko, Aleksandr Beznosikov, Martin Takáč, Samuel Horváth",2025-08-14T17:59:26Z,FRUGAL: Memory-Efficient Optimization by Reducing State Overhead for   Scalable Training,FRUGAL: Memory-Efficient Optimization durch Reduzierung des staatlichen Overheads für skalierbares Training,"FRUGAL:通过减少国家可扩展培训的间接费用,实现记忆-有效优化",http://arxiv.org/abs/2411.07837v3
2,"Understanding biases and stereotypes encoded in the weights of Large Language Models (LLMs) is crucial for developing effective mitigation strategies. Biased behaviour is often subtle and non-trivial to isolate, even when deliberately elicited, making systematic analysis and debiasing particularly challenging. To address this, we introduce BiasGym, a simple, cost-effective, and generalizable framework for reliably injecting, analyzing, and mitigating conceptual associations within LLMs. BiasGym consists of two components: BiasInject, which injects specific biases into the model via token-based fine-tuning while keeping the model frozen, and BiasScope, which leverages these injected signals to identify and steer the components responsible for biased behavior. Our method enables consistent bias elicitation for mechanistic analysis, supports targeted debiasing without degrading performance on downstream tasks, and generalizes to biases unseen during token-based fine-tuning. We demonstrate the effectiveness of BiasGym in reducing real-world stereotypes (e.g., people from Italy being `reckless drivers') and in probing fictional associations (e.g., people from a fictional country having `blue skin'), showing its utility for both safety interventions and interpretability research.","BiasGym由两个部分组成:BiasGym通过象征性微调给模式注入具体偏向,同时保持模式的冻结,BiasScope利用这些注入的信号来识别和指导对偏向行为负责的成分。我们采用的方法为机械分析提供一贯的偏向,支持在不降低下游任务业绩的情况下有针对性地消除偏向,并概括在象征性微调过程中看不到的偏向。我们展示了BiasGym在减少现实世界陈规定型观念方面的效力(例如,来自意大利的人是“冷却的驱动者”)和在进行虚拟化研究时展示其实用性协会(例如,来自虚拟国家的人们是“冷漠的”和具有虚拟安全性协会)。","Sekh Mainul Islam, Nadav Borenstein, Siddhesh Milind Pawar, Haeun Yu, Arnav Arora, Isabelle Augenstein",2025-08-14T17:57:53Z,BiasGym: Fantastic LLM Biases and How to Find (and Remove) Them,BiasGym: Fantastische LLM-Biasen und wie man sie findet (und entfernt),BiasGym: 了不起的LLM Biaases 和如何查找(和删除)它们,http://arxiv.org/abs/2508.08855v2
3,"This paper examines Echo State Network, a reservoir computer, performance using four different benchmark problems, then proposes heuristics or rules of thumb for configuring the architecture, as well as the selection of parameters and their values, which are applicable to problems within the same domain, to help serve to fill the experience gap needed by those entering this field of study. The influence of various parameter selections and their value adjustments, as well as architectural changes made to an Echo State Network, a powerful recurrent neural network configured as a reservoir computer, can be challenging to fully comprehend without experience in the field, and even some hyperparameter optimization algorithms may have difficulty adjusting parameter values without proper manual selections made first. Therefore, it is imperative to understand the effects of parameters and their value selection on Echo State Network architecture performance for a successful build. Thus, to address the requirement for an extensive background in Echo State Network architecture, as well as examine how Echo State Network performance is affected with respect to variations in architecture, design, and parameter selection and values, a series of benchmark tasks representing different problem domains, including time series prediction, pattern generation, chaotic system prediction, and time series classification, were modeled and experimented on to show the impact on the performance of Echo State Network.","本文审视了“回声国家网络”,一个储油层计算机,其性能使用四种不同基准问题,然后提出用于结构配置的超光速或大拇指规则,以及适用于同一领域问题的参数及其价值的选择,以帮助填补进入这一研究领域的人所需的经验差距,各种参数选择的影响及其价值调整,以及对“回声国家网络”的建筑变化,即作为储油库计算机配置的强大的经常性神经网络的建筑变化,可能具有挑战性,无法在没有实地经验的情况下充分理解,甚至一些超参数优化算法可能难以调整参数值,而没有首先进行适当的手工选择,因此,必须了解参数的影响及其对于“回声国家网络”结构业绩的价值选择,以便成功建设。因此,满足对“回声国家网络”结构中广泛背景的要求,并研究“回声国家网络”业绩如何在结构、设计和参数选择和价值变化方面受到影响,一系列代表不同问题领域的基准任务,包括时间序列预测、模式生成、系统混乱预测和时间序列分类,以及时间序列对“回声网络”的绩效进行了模型和实验,以显示国家对“回声网络”的影响。","Brooke R. Weborg, Gursel Serpen",2025-08-14T17:55:47Z,Empirical Investigation into Configuring Echo State Networks for   Representative Benchmark Problem Domains,Empirische Untersuchung der Konfiguration von Echo State Networks für repräsentative Benchmark-Problembereiche,对为具有代表性的基准问题域域配置回声州网络的经验调查,http://arxiv.org/abs/2508.10887v1
4,"We study the role of contextual information in the online learning problem of brokerage between traders. In this sequential problem, at each time step, two traders arrive with secret valuations about an asset they wish to trade. The learner (a broker) suggests a trading (or brokerage) price based on contextual data about the asset and the market conditions. Then, the traders reveal their willingness to buy or sell based on whether their valuations are higher or lower than the brokerage price. A trade occurs if one of the two traders decides to buy and the other to sell, i.e., if the broker's proposed price falls between the smallest and the largest of their two valuations. We design algorithms for this problem and prove optimal theoretical regret guarantees under various standard assumptions.","我们研究了背景信息在交易商之间经纪交易的在线学习问题中的作用。在这个相继问题中,每一步,两个交易商就他们希望交易的资产进行秘密估值。学习者(经纪人)根据资产和市场条件的背景数据提出交易(或经纪)价格。然后,交易商根据他们的估值是否高于或低于经纪交易价格来表明他们愿意买卖。如果两个交易商中的一方决定购买,而另一个决定出售,即经纪人提出的价格在他们两次估值中最小和最大的之间下跌,交易就会发生。我们设计了这一问题的算法,并证明在各种标准假设下的最佳理论遗憾保证。","François Bachoc, Tommaso Cesari, Roberto Colomboni",2025-08-14T17:53:29Z,A Parametric Contextual Online Learning Theory of Brokerage,Eine parametrische Kontext-Online-Lerntheorie der Brokerage,中介商的模拟背景在线学习理论,http://arxiv.org/abs/2407.01566v2
5,"Database systems are extensively used to store critical data across various domains. However, the frequency of abnormal database access behaviors, such as database intrusion by internal and external attacks, continues to rise. Internal masqueraders often have greater organizational knowledge, making it easier to mimic employee behavior effectively. In contrast, external masqueraders may behave differently due to their lack of familiarity with the organization. Current approaches lack the granularity needed to detect anomalies at the operational level, frequently misclassifying entire sequences of operations as anomalies, even though most operations are likely to represent normal behavior. On the other hand, some anomalous behaviors often resemble normal activities, making them difficult for existing detection methods to identify. This paper introduces a two-tiered anomaly detection approach for Structured Query Language (SQL) using the Bidirectional Encoder Representations from Transformers (BERT) model, specifically DistilBERT, a more efficient, pre-trained version. Our method combines both unsupervised and supervised machine learning techniques to accurately identify anomalous activities while minimizing the need for data labeling. First, the unsupervised method uses ensemble anomaly detectors that flag embedding vectors distant from learned normal patterns of typical user behavior across the database (out-of-scope queries). Second, the supervised method uses fine-tuned transformer-based models to detect internal attacks with high precision (in-scope queries), using role-labeled classification, even on limited labeled SQL data. Our findings make a significant contribution by providing an effective solution for safeguarding critical database systems from sophisticated threats.","数据库系统被广泛用于储存不同领域的关键数据。 但是,异常数据库访问行为,例如数据库受到内部和外部攻击等异常数据库访问行为的频率继续上升。 内部模拟器往往拥有更多的组织知识,从而更容易有效地模仿雇员的行为。 相比之下,外部模拟器(SQL)由于对组织缺乏熟悉度,其行为可能不同。 目前的方法缺乏在业务一级检测异常所需的颗粒性,经常错误地将整个操作序列归为异常,尽管大多数操作都可能代表正常行为。 另一方面,一些异常行为往往类似于正常活动,使其难以被现有的检测方法所识别。 本文为结构查询语言(SQL)引入了两级异常检测方法,因为其使用的是来自变异器(BERT)模型的双向电解码显示器,特别是DistillBERT, 一种效率更高的、经过预先培训的版本。 我们的方法将不精密的机器学习技术与精确识别异常活动结合起来,同时尽可能减少数据标签的精确性活动。 首先, 常规的服务器(Sloverical Roder) 使用一种常规的系统, 一种高清晰的检测方法。","Meital Shlezinger, Shay Akirav, Lei Zhou, Liang Guo, Avi Kessel, Guoliang Li",2025-08-14T17:51:40Z,Leveraging large language models for SQL behavior-based database   intrusion detection,Nutzung großer Sprachmodelle für SQL-Verhaltensbasierte Datenbankintrusionserkennung,利用大型语言模型进行基于SQL行为数据库入侵探测,http://arxiv.org/abs/2508.05690v2
6,"Given $n$ i.i.d. random matrices $A_i \in \mathbb{R}^{d \times d}$ that share a common expectation $\Sigma$, the objective of Differentially Private Stochastic PCA is to identify a subspace of dimension $k$ that captures the largest variance directions of $\Sigma$, while preserving differential privacy (DP) of each individual $A_i$. Existing methods either (i) require the sample size $n$ to scale super-linearly with dimension $d$, even under Gaussian assumptions on the $A_i$, or (ii) introduce excessive noise for DP even when the intrinsic randomness within $A_i$ is small. Liu et al. (2022a) addressed these issues for sub-Gaussian data but only for estimating the top eigenvector ($k=1$) using their algorithm DP-PCA. We propose the first algorithm capable of estimating the top $k$ eigenvectors for arbitrary $k \leq d$, whilst overcoming both limitations above. For $k=1$ our algorithm matches the utility guarantees of DP-PCA, achieving near-optimal statistical error even when $n = \tilde{\!O}(d)$. We further provide a lower bound for general $k > 1$, matching our upper bound up to a factor of $k$, and experimentally demonstrate the advantages of our algorithm over comparable baselines.","以 i. i. d. 随机基质 $A_i = comlication $ gathbb{Rd\ time d} 美元, 共同期待$\Sigma$, 相异私私私的私人Stochastic CCA的目标是确定一个维度的子空间 $k$, 捕捉最大的差异方向 $\Sigma$, 同时保留每个人的差别隐私(DP) 。 现有的方法要么是 (一) 要求样本规模 $n 美元, 以比值为美元, 即便在Ga_ i 美元内部随机性很小的情况下, 也给DP带来过度的噪音。 刘等人(2022a) 解决了这些维度的子维度空间问题,但仅用于使用他们的算法 DP- PC 来估算顶端点的隐私(DP) 。 我们建议第一种算法, 能够估算顶值 $ 美元 = leq 美元 美元 美元 的顶端值 的比值 美元 。","Johanna Düngler, Amartya Sanyal",2025-08-14T17:48:45Z,An Iterative Algorithm for Differentially Private $k$-PCA with Adaptive   Noise,Ein iterativer Algorithmus für unterschiedlich private $k$-PCA mit adaptivem Rauschen,配有适应性噪音的有区别私募美元-PCA的迭代比值,http://arxiv.org/abs/2508.10879v1
7,"Diffusion Language Models (DLMs) are rapidly emerging as a powerful and promising alternative to the dominant autoregressive (AR) paradigm. By generating tokens in parallel through an iterative denoising process, DLMs possess inherent advantages in reducing inference latency and capturing bidirectional context, thereby enabling fine-grained control over the generation process. While achieving a several-fold speed-up, recent advancements have allowed DLMs to show performance comparable to their autoregressive counterparts, making them a compelling choice for various natural language processing tasks. In this survey, we provide a holistic overview of the current DLM landscape. We trace its evolution and relationship with other paradigms, such as autoregressive and masked language models, and cover both foundational principles and state-of-the-art models. Our work offers an up-to-date, comprehensive taxonomy and an in-depth analysis of current techniques, from pre-training strategies to advanced post-training methods. Another contribution of this survey is a thorough review of DLM inference strategies and optimizations, including improvements in decoding parallelism, caching mechanisms, and generation quality. We also highlight the latest approaches to multimodal extensions of DLMs and delineate their applications across various practical scenarios. Furthermore, our discussion addresses the limitations and challenges of DLMs, including efficiency, long-sequence handling, and infrastructure requirements, while outlining future research directions to sustain progress in this rapidly evolving field. Project GitHub is available at https://github.com/VILA-Lab/Awesome-DLMs.","语言模型(DLM)正在迅速形成,成为主导自动递减(AR)范式的强大和有希望的替代物;通过迭代拆解过程,同时产生象征物,DLM在减少推推推潜潜延度和捕捉双向环境方面具有内在优势,从而能够对生成过程进行细化控制;虽然取得了几倍的加速,但最近的进展使得DLM能够显示与自动递增的对应方相比的效绩,使其成为各种自然语言处理任务的令人信服的选择;在本次调查中,我们提供了当前DLM景观的整体概览;我们追踪了DLM的演变及其与其他范式的关系,例如自动递减和遮蔽的语言模型,并覆盖了基本原理和双向的双向环境,从而得以对生成过程进行细化控制;我们的工作提供了最新、全面的分类和对当前技术的深入分析,从培训前战略到高级培训后方法;本次调查的另一个贡献是对DLMM的推导策略和实地优化,包括改进了DLMM的实地质量和实地讨论,包括了对DMLM系统的最新分析;在模拟分析中,还展示了我们的最新质量和模拟分析,还展示了各种方法。","Tianyi Li, Mingda Chen, Bowei Guo, Zhiqiang Shen",2025-08-14T17:47:22Z,A Survey on Diffusion Language Models,Eine Umfrage über Diffusions-Sprachmodelle,传播语言模型调查,http://arxiv.org/abs/2508.10875v1
8,"Machine learning (ML) defenses protect against various risks to security, privacy, and fairness. Real-life models need simultaneous protection against multiple different risks which necessitates combining multiple defenses. But combining defenses with conflicting interactions in an ML model can be ineffective, incurring a significant drop in the effectiveness of one or more defenses being combined. Practitioners need a way to determine if a given combination can be effective. Experimentally identifying effective combinations can be time-consuming and expensive, particularly when multiple defenses need to be combined. We need an inexpensive, easy-to-use combination technique to identify effective combinations. Ideally, a combination technique should be (a) accurate (correctly identifies whether a combination is effective or not), (b) scalable (allows combining multiple defenses), (c) non-invasive (requires no change to the defenses being combined), and (d) general (is applicable to different types of defenses). Prior works have identified several ad-hoc techniques but none satisfy all the requirements above. We propose a principled combination technique, Def\Con, to identify effective defense combinations. Def\Con meets all requirements, achieving 90% accuracy on eight combinations explored in prior work and 81% in 30 previously unexplored combinations that we empirically evaluate in this paper.","机器学习( ML) 防御可以防止安全、 隐私和公平方面的各种风险。 现实生活模型需要同时保护, 防止多种不同风险, 而这需要结合多重防御。 但是, 在 ML 模型中将防御与相互冲突的互动结合起来可能无效, 导致一种或多种防御组合的效果显著下降。 执业者需要一种方法来确定某种组合是否有效。 实验性地确定有效的组合可能是耗时和昂贵的, 特别是在需要结合多种防御的情况下。 我们需要一种廉价的、 容易使用的组合技术, 以确定有效的组合。 理想的情况是, 组合技术应该:(a) 准确( 正确确定组合是否有效 ) , (b) 可扩展( 将多重防御组合起来的弹性 ) , (c) 非入侵性( 要求组合的防御不会发生任何变化 ) 。 和 (d) 一般性的( 适用于不同类型的防御 ) 。 先前的工程已经确定了几种 adhoc 技术, 但是没有满足所有上述要求。 我们提议一种有原则的组合技术, Def\ Con, 确定有效的防御组合。","Vasisht Duddu, Rui Zhang, N. Asokan",2025-08-14T17:44:57Z,Combining Machine Learning Defenses without Conflicts,Kombination von maschinellem Lernen Verteidigungen ohne Konflikte,"结合机械学习防御,不发生冲突",http://arxiv.org/abs/2411.09776v2
9,"Data attribution methods aim to answer useful counterfactual questions like ""what would a ML model's prediction be if it were trained on a different dataset?"" However, estimation of data attribution models through techniques like empirical influence or ""datamodeling"" remains very computationally expensive. This causes a critical trust issue: if only a few computationally rich parties can obtain data attributions, how can resource-constrained parties trust that the provided attributions are indeed ""good,"" especially when they are used for important downstream applications (e.g., data pricing)? In this paper, we address this trust issue by proposing an interactive verification paradigm for data attribution. An untrusted and computationally powerful Prover learns data attributions, and then engages in an interactive proof with a resource-constrained Verifier. Our main result is a protocol that provides formal completeness, soundness, and efficiency guarantees in the sense of Probably-Approximately-Correct (PAC) verification. Specifically, if both Prover and Verifier follow the protocol, the Verifier accepts data attributions that are {\epsilon}-close to the optimal data attributions (in terms of the Mean Squared Error) with probability 1-{\delta}. Conversely, if the Prover arbitrarily deviates from the protocol, even with infinite compute, then this is detected (or it still yields data attributions to the Verifier) except with probability {\delta}. Importantly, our protocol ensures the Verifier's workload, measured by the number of independent model retrainings it must perform, scales only as O(1/{\epsilon}); i.e., independently of the dataset size. At a technical level, our results apply to efficiently verifying any linear function over the boolean hypercube computed by the Prover, making them broadly applicable to various attribution tasks.","数据归属方法旨在解答有用的反事实问题, 比如“ ML 模型的预测会是什么? ” 然而, 通过经验影响或“ 数据建模” 等技术对数据归属模型的估计仍然非常昂贵。 这造成了一个关键的信任问题: 如果只有几个计算上丰富的缔约方能够获得数据属性, 资源受限制的各方如何相信所提供的属性确实“ 良好 ” ? 特别是当它们被用于重要的下游应用程序( 如数据定价) 时? 在本文中,我们通过提出数据归属的互动核查模式来解决这一信任问题。 一个不受信任和计算上强大的Prover 学习数据属性,然后与一个资源受限制的验证者一起进行互动验证。 我们的主要结果是一个协议, 提供形式的完整性、 可靠性和效率保证, 特别是当它们被用于重要的下游应用程序( 例如, 数据定价) , 验证者接受数据属性是 ; 最精确的精确度 , 其精确值是 。","Ari Karchmer, Seth Neel, Martin Pawelczyk",2025-08-14T17:36:01Z,Efficiently Verifiable Proofs of Data Attribution,Effizient überprüfbare Nachweise der Datenzuweisung,可有效核实的数据证明,http://arxiv.org/abs/2508.10866v1
