,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"Public Code Review (PCR) is developed in the Software Question Answering (SQA) community, assisting developers in exploring high-quality and efficient review services. Current methods on PCR mainly focus on the reviewer's perspective, including finding a capable reviewer, predicting comment quality, and recommending/generating review comments. However, it is not well studied that how to satisfy the review necessity requests posted by developers which can increase their visibility, which in turn acts as a prerequisite for better review responses. To this end, we propose K nowledge-guided P rompt learning for P ublic Code Review (KP-PCR) to achieve developer-based code review request quality assurance (i.e., predicting request necessity and recommending tags subtask). Specifically, we reformulate the two subtasks via 1) text prompt tuning which converts both of them into a Masked Language Model (MLM) by constructing prompt templates using hard prompt; and 2) knowledge and code prefix tuning which introduces knowledge guidance from fine-tuned large language models by soft prompt, and uses program dependence graph to characterize code snippets. Finally, both of the request necessity prediction and tag recommendation subtasks output predicted results through an answer engineering module. In addition, we further analysis the time complexity of our KP-PCR that has lightweight prefix based the operation of introducing knowledge guidance. Experimental results on the PCR dataset for the period 2011-2023 demonstrate that our KP-PCR outperforms baselines by 2.3%-8.4% in the request necessity prediction and by 1.4%-6.9% in the tag recommendation. The code implementation is released at https://github.com/WUT-IDEA/KP-PCR.","公共代码审查(PCR)是在软件问答(SQA)社区开发的,帮助开发者探索高质量和高效的审查服务。当前关于 PCR的方法主要侧重于审查者的观点,包括寻找一个有能力的审查者,预测评论质量,建议/生成审查意见。然而,对于如何满足开发者提出的审查必要性要求,这可以提高他们的可见度,反过来又成为更好地审查回应的先决条件,我们未进行充分研究。为此,我们提议K (即时) P-20 Bublic 代码审查(KP-PCR) 以获得基于开发的1.4 代码审查(KP-PCR) 实现基于开发的代码审查要求的质量保证(即,预测需求的必要性,建议子塔克) 。具体地说,我们通过1 重新配置两个子任务,文本即快速调整,将两者转换成一个有节制语言模型(MLMM),通过硬性地迅速建立快速的模板;以及) 知识和代码前缀调,通过软性地调整大语言模型(KP-CRRRU) 引入知识指导,并使用程序依赖性图表显示为代码定义的 Rex-rus-rum-lix-lix-lix-lix-lix-lix-liferal 需要分析结果。最后,通过我们通过Seral-limaxx-list IM 要求的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出的输出。","Lin Li, Xinchun Yu, Xinyu Chen, Peng Liang",2025-08-21T17:33:04Z,Knowledge-Guided Prompt Learning for Request Quality Assurance in Public   Code Review,Knowledge-Guided Prompt Learning for Request Quality Assurance in Public Code Review,"在《公共法典审查》审查中,通过知识指导快速学习,要求获得质量保证",http://arxiv.org/abs/2410.21673v3
1,"Realisation of significant advances in capabilities of sensors, computing, timing, and communication enabled by quantum technologies is dependent on engineering highly complex systems that integrate quantum devices into existing classical infrastructure. A systems engineering approach is considered to address the growing need for quantum-secure telecommunications that overcome the threat to encryption caused by maturing quantum computation. This work explores a range of existing and future quantum communication networks, specifically quantum key distribution network proposals, to model and demonstrate the evolution of quantum key distribution network architectures. Leveraging Orthogonal Variability Modelling and Systems Modelling Language as candidate modelling languages, the study creates traceable artefacts to promote modular architectures that are reusable for future studies. We propose a variability-driven framework for managing fast-evolving network architectures with respect to increasing stakeholder expectations. The result contributes to the systematic development of viable quantum key distribution networks and supports the investigation of similar integration challenges relevant to the broader context of quantum systems engineering.","实现由量子技术促成的传感器、计算、计时和通信能力的重大进步,取决于将量子装置纳入现有古典基础设施的高度复杂系统的工程设计; 一种系统工程方法被认为能够满足对量子安全电信日益增长的需求,从而克服因量子计算成熟而对加密造成的威胁; 这项工作探索一系列现有和未来量子通信网络,特别是量子钥匙分配网络建议,以模拟和展示量子关键分配网络结构的演变; 利用奥氏变异模型和系统模拟语言作为候选模拟语言,该研究创造可追踪的工艺品,以推广可用于今后研究的模块结构; 我们提议一个可变性驱动的框架,用以管理快速变化的网络结构,提高利益攸关方的期望; 其结果有助于系统开发可行的量子关键分配网络,并支持调查与量子系统工程这一更广泛背景有关的类似整合挑战。","Hayato Ishida, Amal Elsokary, Maria Aslam, Catherine White, Michael J. de C. Henshaw, Siyuan Ji",2025-08-21T17:21:03Z,Exploration of Evolving Quantum Key Distribution Network Architecture   Using Model-Based Systems Engineering,Exploration von Evolving Quantum Key Distribution Network Architecture mittels modellbasierter Systemtechnik,"利用基于模型的系统工程,探索不断演进的量子键基分配网结构",http://arxiv.org/abs/2508.15733v1
2,"Unit tests (UTs) play an instrumental role in assessing code correctness as well as providing feedback to large language models (LLMs), motivating automated test generation. However, we uncover a trade-off between generating unit test inputs that reveal errors when given a faulty code and correctly predicting the unit test output without access to the gold solution. To address this trade-off, we propose UTGen, which teaches LLMs to generate unit test inputs that reveal errors along with their correct expected outputs based on task descriptions. Since model-generated tests can provide noisy signals (e.g., from incorrectly predicted outputs), we propose UTDebug that (i) scales UTGen via test-time compute to improve UT output prediction, and (ii) validates and backtracks edits based on multiple generated UTs to avoid overfitting, and helps LLMs debug effectively. We show that UTGen outperforms other LLM-based baselines by 7.59% based on a metric measuring the presence of both error-revealing UT inputs and correct UT outputs. When used with UTDebug, we find that feedback from UTGen's unit tests improves pass@1 accuracy of Qwen2.5 32B on HumanEvalFix and our own harder debugging split of MBPP+ by over 3.17% and 12.35% (respectively) over other LLM-based UT generation baselines. Moreover, we observe that feedback from Qwen2.5 32B-based UTGen model can enhance debugging with frontier LLMs like GPT-4o by 13.8%. Lastly, we demonstrate that UTGen is a better judge for code correctness, outperforming a state-of-the-art trained 8B reward model by 4.43% on HumanEval+ with best-of-10 sampling using Qwen2.5 7B.","单位测试( UTs) 在评估代码正确性以及向大型语言模型( LLMs)提供反馈、鼓励自动测试生成的过程中, 股测试( UTs) 在评估代码正确性以及向大型语言模型( LLMs) 提供反馈方面发挥着有益的作用。 然而, 我们发现在生成单位测试输入时, 出现错误, 并准确预测单位测试输出输出, 而没有黄金解决方案。 为解决这一交易, 我们提议 UTGen, 教LMs生成单位测试输入单位测试输入显示错误性输入, 以及基于任务描述的正确预期产出。 由于模型生成的测试可以提供噪音信号( 例如, 来自错误预测的产出), 我们提议 UTDbbb, (一) 通过测试时间计算显示 UTG 显示 UTG 显示, 8G 显示和 回溯回调基于多个 ULMSMs 的 G.","Archiki Prasad, Elias Stengel-Eskin, Justin Chih-Yao Chen, Zaid Khan, Mohit Bansal",2025-08-21T16:27:02Z,Learning to Generate Unit Tests for Automated Debugging,Erzeugen von Unit-Tests für automatisiertes Debuggen,学习生成自动调试的单位测试,http://arxiv.org/abs/2502.01619v3
3,"React has become the most widely used web front-end framework, enabling the creation of user interfaces in a declarative and compositional manner. Hooks are a set of APIs that manage side effects in function components in React. However, their semantics are often seen as opaque to developers, leading to UI bugs. We introduce React-tRace, a formalization of the semantics of the essence of React Hooks, providing a semantics that clarifies their behavior. We demonstrate that our model captures the behavior of React, by theoretically showing that it embodies essential properties of Hooks and empirically comparing our React-tRace-definitional interpreter against a test suite. Furthermore, we showcase a practical visualization tool based on the formalization to demonstrate how developers can better understand the semantics of Hooks.","重新反应已成为最广泛使用的网络前端框架, 使得能够以声明和组成方式创建用户界面。 钩子是一套控制反应功能组件副作用的API。 但是, 它们的语义对于开发者来说常常被视为不透明, 导致 UI 错误。 我们引入了 React- trace, 将 React- trace 精髓的语义正规化, 提供了一种能澄清其行为的语义。 我们证明我们的模型能够捕捉回行为, 从理论上表明它体现了 Hooks 的基本特性, 并从经验上比较了我们的 React- trace- 定义解释器与测试套件。 此外, 我们展示了一个基于正规化的实用的可视化工具, 以显示开发者如何更好地理解 Hooks 的语义 。","Jay Lee, Joongwon Ahn, Kwangkeun Yi",2025-08-21T14:24:35Z,React-tRace: A Semantics for Understanding React Hooks,React-tRace: Eine Semantik zum Verständnis von React Hooks,React-trace:理解反应钩的语义,http://arxiv.org/abs/2507.05234v2
4,"Complex and large industrial systems often misbehave, for instance, due to wear, misuse, or faults. To cope with these incidents, it is important to timely detect their occurrences, localize the sources of the problems, and implement the appropriate countermeasures. This paper reports our experience with a state-of-the-art failure prediction method, PREVENT, and its extension with a troubleshooting module, REACT, applied to naval systems developed by Fincantieri. Our results show how to integrate anomaly detection with troubleshooting procedures. We conclude by discussing a lesson learned, which may help deploy and extend these analyses to other industrial products.","复杂和大型的工业系统往往因穿戴、滥用或过失等原因而行为不当。为了应对这些事件,必须及时发现这些事件,确定问题的来源,并采取适当的对策。本文报告了我们使用最先进的故障预测方法Pravente及其延伸的经验,即Fincantieri开发的海军系统使用排除故障模块REACT。我们的结果表明如何将异常发现与故障排除程序结合起来。我们最后通过讨论所汲取的教训,这些教训可能有助于将分析推广到其他工业产品。","Maria Teresa Rossi, Leonardo Mariani, Oliviero Riganelli",2025-08-21T13:57:14Z,From PREVENTion to REACTion: Enhancing Failure Resolution in Naval   Systems,Von der PRÄVENTION zur REAKTION: Verbesserung der Fehlerbehebung in Schiffssystemen,从预防到补救:加强海上系统解决故障的方法,http://arxiv.org/abs/2508.15584v1
5,"Context. Technical debt (TD) items are constructs in a software system providing short-term benefits but hindering future changes. TD management (TDM) is frequently researched but rarely adopted in practice. Goal. This study aimed to establish a TDM process in an IT company based on a predefined workshop concept. We analyzed which research approaches practitioners adopted for each TD activity and the TDM's long-term effect on TD awareness. Method. We used action research (five action cycles in 16 months) with an IT team that creates IT solutions for signal processing. To examine TD awareness, we (1) analyzed questionnaires completed during each workshop, (2) observed team meetings, (3) adopted a method from psychology for measuring awareness in decision-making situations called TD-SAGAT, and (4) evaluated the backlog data. Results. Practitioners preferred TD repayment and prioritization based on the system's evolution and cost calculations, i.e., repayment of so-called low-hanging fruits. Reminders in the backlog items, such as checkboxes or text templates, led to a sustainable rise in TD awareness. Conclusions. We showed that a workshop-based approach is feasible and leads to sustainable process changes. New ideas for TDM applicable to other IT teams emerged, e.g., using a re-submission date, using a Talked about TD checkbox, and using visualizations for TD prioritization.","技术债务(TD)项目是在一个提供短期利益但阻碍未来变化的软件系统中建造的。TD管理(TDM)项目经常受到研究,但很少在实践中采用。目标:这项研究旨在根据预先界定的讲习班概念,在信息技术公司内建立一个TDM进程。我们分析了每项TD活动所采用的研究方法以及TDM对TD认识的长期影响。方法。我们与一个信息技术小组使用行动研究(在16个月中五个行动周期),为信号处理创造信息技术解决办法。为了审查TD认识,我们(1)分析了每次讲习班期间完成的问卷,(2)观察小组会议,(3)从心理学角度出发,衡量决策情况中的认识,称为TD-SAGAT,以及(4)评估积压数据。结果。从业者倾向于根据该系统的演变和成本计算,即所谓的低挂水果的偿还和优先排序。在积压项目中,例如核对箱或文本模板,催醒了对TDD认识的可持续提高。我们表明,基于讲习班的方法是可行的,并导致采用可持续程序变化的方法,即利用可应用的TDB箱、新的TDB 更新了TDB 。","Marion Wiese, Kamila Serwa, Anastasia Besier, Ariane S. Marion-Jetten, Eva Bittner",2025-08-21T13:44:01Z,Establishing Technical Debt Management -- A Five-Step Workshop Approach   and an Action Research Study,Aufbau eines technischen Schuldenmanagements -- Ein fünfstufiger Workshop-Ansatz und eine Aktionsforschungsstudie,建立技术债务管理 -- -- 五步讲习班方法和行动研究,http://arxiv.org/abs/2508.15570v1
6,"Hierarchical Evolutionary Agent Simulation (HEAS) is a Python framework that unifies layered agent-based modeling with evolutionary optimization and tournament evaluation in a single, reproducible workflow. HEAS represents models as hierarchies of lightweight processes (""streams"") scheduled in deterministic layers that read and write a shared context, making cross-scale couplings explicit and auditable. A compact API and CLI-simulate, optimize, evaluate-expose single- and multi-objective evolution, PyTorch policy integration via parameter flattening/unflattening, and general tournament tooling with user-defined scoring and voting rules. The framework standardizes evaluation through uniform per-step and episode metrics, persists seeds, logbooks, and hall-of-fame archives, and provides plotting helpers for traces, Pareto fronts, and comparative outcomes, reducing glue code and improving comparability across studies. HEAS emphasizes separation of mechanism from orchestration, allowing exogenous drivers, endogenous agents, and aggregators to be composed and swapped without refactoring, while the same model can be used for forward simulation, optimization, or systematic comparison. We illustrate usage with two compact examples-an ecological system and an enterprise decision-making setting. HEAS offers a practical foundation for cross-disciplinary, multi-level inquiry, yielding reliable, reproducible results.","HEAS是一个基于分层的代理模型,在单一的、可复制的工作流程中以进化优化和比赛评价为单一的、可复制的流程中以进化优化和竞技评价为单一的分层的模型。HEAS将模型作为定点层的轻量工艺(“流”)的等级结构,用于读和写共同的背景,使跨比例的联结变得明确和可审计。API和CLI(HEAS)是一个紧凑的PyTerch政策整合框架,它通过参数平缓/松缩和一般竞技工具在一个单一的、可复制的工作流程中进行分层的模型。该框架通过统一的单步和分级标准、固存种子、日志和全局档案将评价标准化,为追踪、 Pareto战线和比较结果提供绘图帮助者,减少粘固码,提高各种研究的可比性。HEAS强调将机制与调控机制分开,允许外源驱动者、内生代理商和聚合者组成和交换工具,而不用用户定义的评分级的评分级规则。该框架通过统一的每步制模型、系统进行模拟和交叉比较。我们可以用来进行企业决策。","Ruiyu Zhang, Lin Nie, Xin Zhao",2025-08-21T13:35:46Z,HEAS: Hierarchical Evolutionary Agent Simulation Framework for   Cross-Scale Modeling and Multi-Objective Search,HEAS: Hierarchisches Evolutions-Agenten-Simulations-Framework für Cross-Scale-Modellierung und Multi-Objective-Suche,HEAS:跨尺度建模和多目标搜索的等级进化剂模拟框架,http://arxiv.org/abs/2508.15555v1
7,"FPGA (Field-Programmable Gate Array) logic synthesis tools are key components in the EDA (Electronic Design Automation) toolchain. They convert hardware designs written in description languages such as Verilog into gate-level representations for FPGAs. However, defects in these tools may lead to unexpected behaviors and pose security risks. Therefore, it is crucial to harden these tools through testing. Although several methods have been proposed to automatically test FPGA logic synthesis tools, the challenge remains of insufficient semantic and logical complexity in test programs. In this paper, we propose VERMEI, a new method for testing FPGA logic synthesis tools. VERMEI consists of three modules: preprocessing, equivalent mutation, and bug identification. The preprocessing module identifies zombie logic (inactive code with no impact on the circuit output) in seed programs through simulation and coverage analysis. The equivalent mutation module generates equivalent variants of seed programs by pruning or inserting logic fragments in zombie areas. It uses Bayesian sampling to extract logic fragments from historical Verilog designs, making the generated variants have complex control flows and structures. The bug identification module, based on differential testing, compares the synthesized outputs of seed and variant programs to identify bugs. Experiments on Yosys, Vivado, and Quartus demonstrate that VERMEI outperforms the state-of-the-art methods. Within five months, VERMEI reported 15 bugs to vendors, 9 of which were confirmed as new.","FPGA(现场可编程门面阵列)逻辑合成工具是EDA(电子设计自动化)工具链中的关键组成部分。它们将用Verilog等描述语言写成的硬件设计转换成FPGAs的门级演示。然而,这些工具的缺陷可能导致出乎意料的行为,并带来安全风险。因此,通过测试使这些工具更加硬化至关重要。虽然已经提出了多种方法来自动测试FPGA逻辑合成工具,但测试程序中语义和逻辑复杂性不足的挑战依然存在。在本文中,我们建议采用VERMEI,这是测试FPGA逻辑合成工具的新方法。VERMEI由三个模块组成:预处理、等效的突变和错误识别。这些预处理模块通过模拟和覆盖分析在种子程序中识别僵尸逻辑(对电路输出没有影响的非活动代码),因此对这些工具进行硬化。等同的突变模块通过在僵尸区修或插入逻辑碎片块块来生成种子程序。它抽样用于从历史 VERI 设计中提取逻辑碎片碎片,使生成的变数变量变数数据,使生成的变式变异模型的变的变数程序在15个模型中进行测试和变数模型中进行。根据生成的变数测试和变式的变数模型测试,并测试。微变式模型模型模型的模型模型的变式模型确认了VVVVVVLI。","Yi Zhang, He Jiang, Xiaochen Li, Shikai Guo, Peiyu Zou, Zun Wang",2025-08-21T13:11:59Z,A Novel Mutation Based Method for Detecting FPGA Logic Synthesis Tool   Bugs,"Eine neuartige, auf Mutation basierende Methode zur Erkennung von FPGA Logic Synthesis Tool Bugs",用于检测FPGA逻辑合成工具错误的新式基于变异的方法,http://arxiv.org/abs/2508.15536v1
8,"Maintainable source code is essential for sustainable development in any software organization. Unfortunately, many studies show that maintainability often receives less attention than its importance warrants. We argue that requirements engineering can address this gap the problem by fostering discussions and setting appropriate targets in a responsible manner. In this preliminary work, we conducted an exploratory study of industry practices related to requirements engineering for maintainability. Our findings confirm previous studies: maintainability remains a second-class quality concern. Explicit requirements often make sweeping references to coding conventions. Tools providing maintainability proxies are common but typically only used in implicit requirements related to engineering practices. To address this, we propose QUPER-MAn, a maintainability adaption of the QUPER model, which was originally developed to help organizations set targets for performance requirements. Developed using a design science approach, QUPER-MAn, integrates maintainability benchmarks and supports target setting. We posit that it can shift maintainability from an overlooked development consequence to an actively managed goal driven by informed and responsible engineering decisions.","不幸的是,许多研究表明,维护能力往往没有得到比其重要授权更多的重视。我们认为,要求工程可以通过促进讨论和以负责的方式确定适当的目标来弥补这一差距。在这项初步工作中,我们对与维护性要求工程有关的行业做法进行了探索性研究。我们的调查结果证实了以前的研究:维护性仍然是一个二等质量问题。明确要求常常泛泛地提及编码公约。提供维护性代理人的工具是常见的,但通常仅用于与工程实践有关的隐含要求。为了解决这个问题,我们提议对QUPER-MAn模型进行维护性调整,该模型最初是用来帮助各组织制定绩效要求指标的。我们采用设计科学方法,QUPER-MAn,将维护性基准整合起来,并支持目标的设定。我们假设,它能够将维护性从被忽视的发展后果转变为由知情和负责任的工程决定所驱动的积极管理目标。","Markus Borg, Martin Larsson, Philip Breid, Nadim Hagatulah",2025-08-21T12:38:38Z,QUPER-MAn: Benchmark-Guided Target Setting for Maintainability   Requirements,QUPER-MAn: Benchmark-geführte Zieleinstellung für die Einhaltung der Anforderungen,QUPER-MAn:维护要求基准指导目标设置,http://arxiv.org/abs/2508.15512v1
9,"Large language models (LLMs) are increasingly being integrated into software engineering (SE) research and practice, yet their non-determinism, opaque training data, and evolving architectures complicate the reproduction and replication of empirical studies. We present a community effort to scope this space, introducing a taxonomy of LLM-based study types together with eight guidelines for designing and reporting empirical studies involving LLMs. The guidelines present essential (must) criteria as well as desired (should) criteria and target transparency throughout the research process. Our recommendations, contextualized by our study types, are: (1) to declare LLM usage and role; (2) to report model versions, configurations, and fine-tuning; (3) to document tool architectures; (4) to disclose prompts and interaction logs; (5) to use human validation; (6) to employ an open LLM as a baseline; (7) to report suitable baselines, benchmarks, and metrics; and (8) to openly articulate limitations and mitigations. Our goal is to enable reproducibility and replicability despite LLM-specific barriers to open science. We maintain the study types and guidelines online as a living resource for the community to use and shape (llm-guidelines.org).","大型语言模型(LLMS)正日益被纳入软件工程研究和实践,然而,其非确定性、不透明的培训数据和不断演变的结构使经验研究的复制和复制变得复杂起来。我们介绍了为扩大这一空间而作出的一项社区努力,引进了以LLM为基础的研究类型分类,以及八项设计与报告涉及LLMM的经验研究的准则。准则在整个研究过程中提出了基本(必须)标准以及所希望(应该)的标准和目标透明度。我们根据研究类型提出的建议包括:(1) 宣布LLLM的使用和作用;(2) 报告示范版本、配置和微调;(3) 记录工具结构;(4) 披露提示和互动记录;(5) 使用人类验证;(6) 使用开放的LMM作为基线;(7) 报告适当的基线、基准和衡量标准;(8) 公开阐述限制和缓解措施。我们的目标是,尽管LLM在开放科学方面存在特定障碍,但仍然能够实现可重复性和可复制性。我们保留研究类型和准则作为社区使用和形状(llm指导准则)的在线生物资源。","Sebastian Baltes, Florian Angermeir, Chetan Arora, Marvin Muñoz Barón, Chunyang Chen, Lukas Böhme, Fabio Calefato, Neil Ernst, Davide Falessi, Brian Fitzgerald, Davide Fucci, Marcos Kalinowski, Stefano Lambiase, Daniel Russo, Mircea Lungu, Lutz Prechelt, Paul Ralph, Christoph Treude, Stefan Wagner",2025-08-21T12:30:30Z,Evaluation Guidelines for Empirical Studies in Software Engineering   involving LLMs,Bewertungsrichtlinien für Empirische Studien in der Software-Engineering unter Beteiligung von LLMs,涉及LLMM的软件工程经验研究评价准则,http://arxiv.org/abs/2508.15503v1
