,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"We address the problem of detecting adversarial attacks against cooperative multi-agent reinforcement learning with continuous action space. We propose a decentralized detector that relies solely on the local observations of the agents and makes use of a statistical characterization of the normal behavior of observable agents. The proposed detector utilizes deep neural networks to approximate the normal behavior of agents as parametric multivariate Gaussian distributions. Based on the predicted density functions, we define a normality score and provide a characterization of its mean and variance. This characterization allows us to employ a two-sided CUSUM procedure for detecting deviations of the normality score from its mean, serving as a detector of anomalous behavior in real-time. We evaluate our scheme on various multi-agent PettingZoo benchmarks against different state-of-the-art attack methods, and our results demonstrate the effectiveness of our method in detecting impactful adversarial attacks. Particularly, it outperforms the discrete counterpart by achieving AUC-ROC scores of over 0.95 against the most impactful attacks in all evaluated environments.","我们处理对合作性多试剂强化学习的持续行动空间的对抗性攻击的探测问题。我们建议建立一个完全依靠代理人当地观察的分散式探测器,并使用对可观测物剂正常行为的统计特征。拟议的探测器利用深神经网络,将物剂的正常行为近似于参数多变高斯分布。根据预测的密度功能,我们定义了正常度分数,并提供了其平均值和差异的定性。这种定性使我们能够使用一种两面的CUUUM程序来检测正常度分数偏离其平均值的情况,作为实时异常行为的检测器。我们评估了我们针对不同最新攻击方法的各种多剂PettingZoo基准的计划,以及我们的结果表明我们探测撞击性对抗性攻击的方法的有效性。特别是,通过在所有评估环境中对影响最大的攻击达到ACC-ROC分数超过0.95,从而超越了对离性攻击的分数。","Kiarash Kazari, Ezzeldin Shereen, György Dán",2025-08-21T17:58:36Z,Distributed Detection of Adversarial Attacks in Multi-Agent   Reinforcement Learning with Continuous Action Space,Distributed Detection von Adversarial Attacks in Multi-Agent Verstärkung Lernen mit kontinuierlichen Aktionsraum,利用持续行动空间在多机构加强学习中分散分布式侦查反对攻击,http://arxiv.org/abs/2508.15764v1
1,"Configuration optimization remains a critical bottleneck in machine learning, requiring coordinated tuning across model architecture, training strategy, feature engineering, and hyperparameters. Traditional approaches treat these dimensions independently and lack interpretability, while recent automated methods struggle with dynamic adaptability and semantic reasoning about optimization decisions. We introduce Language-Guided Tuning (LGT), a novel framework that employs multi-agent Large Language Models to intelligently optimize configurations through natural language reasoning. We apply textual gradients - qualitative feedback signals that complement numerical optimization by providing semantic understanding of training dynamics and configuration interdependencies. LGT coordinates three specialized agents: an Advisor that proposes configuration changes, an Evaluator that assesses progress, and an Optimizer that refines the decision-making process, creating a self-improving feedback loop. Through comprehensive evaluation on six diverse datasets, LGT demonstrates substantial improvements over traditional optimization methods, achieving performance gains while maintaining high interpretability.","配置优化仍然是机器学习中的一个关键瓶颈,需要在整个模型结构、培训战略、特征工程和超参数之间协调调整。传统方法独立处理这些层面,缺乏可解释性。传统方法独立处理这些层面,而最近的自动化方法则与动态适应性和优化决策的语义推理相抗衡。我们引入了语言引导图灵(LGT)这个新颖框架,它利用多媒介大语言模型,通过自然语言推理智能优化配置。我们应用了文字梯度-质量反馈信号,通过提供对培训动态和配置相互依存的语义理解来补充数字优化。LGT协调了三个专业代理:提出配置变化的顾问、评估进展的评价员和完善决策进程的优化工具,创建了自我改进反馈回路。通过对六种不同数据集的全面评价,LGT展示了对传统优化方法的重大改进,在保持高可解释性的同时实现了绩效增益。","Yuxing Lu, Yucheng Hu, Nan Sun, Xukai Zhao",2025-08-21T17:55:07Z,Language-Guided Tuning: Enhancing Numeric Optimization with Textual   Feedback,Sprachgesteuertes Tuning: Numerische Optimierung mit Textfeedback verbessern,以语言指导的图示:用文字反馈加强数字优化,http://arxiv.org/abs/2508.15757v1
2,"Large-language models (LLMs) and agentic systems present exciting opportunities to accelerate drug discovery. In this study, we examine the modularity of LLM-based agentic systems for drug discovery, i.e., whether parts of the system such as the LLM and type of agent are interchangeable, a topic that has received limited attention in drug discovery. We compare the performance of different LLMs and the effectiveness of tool-calling agents versus code-generating agents. Our case study, comparing performance in orchestrating tools for chemistry and drug discovery using an LLM-as-a-judge score, shows that Claude-3.5-Sonnet, Claude-3.7-Sonnet and GPT-4o outperform alternative language models such as Llama-3.1-8B, Llama-3.1-70B, GPT-3.5-Turbo, and Nova-Micro. Although we confirm that code-generating agents outperform the tool-calling ones on average, we show that this is highly question- and model-dependent. Furthermore, the impact of replacing system prompts is dependent on the question and model, underscoring that even in this particular domain one cannot just replace components of the system without re-engineering. Our study highlights the necessity of further research into the modularity of agentic systems to enable the development of reliable and modular solutions for real-world problems.","大型语言模型(LLMS)和药剂系统为加速药物发现提供了令人兴奋的机会。在本研究中,我们研究了以LLM为基础的药物发现毒剂系统的模块化,即LLM和药剂类型等系统的某些部分是否可互换,这个问题在药物发现方面受到的关注有限。我们比较了不同的LLM的性能和调用工具与代码生成剂的功效。我们比较了利用LLM-as-a-评分来比较化学和药物发现协调工具的性能的案例研究,发现CLLM-3.5-Sonnet、Claude-3-Sonnet和GPT-4o的药剂系统组合化替代语言模式,例如Llama-3.1-8B、Llama-3.1-70B、GPT-3.5-Turbo和Nova-Micro。虽然我们确认,代码生成工具的性能超越了平均调用工具的性能,但我们证明,这高度依赖问题和模式。此外,系统替换快速性系统的影响取决于问题和模型,它的影响取决于问题和模型,强调即使在这一特定地域研究中不能取代可靠的发展系统的系统。","Laura van Weesep, Samuel Genheden, Ola Engkvist, Jens Sjölund",2025-08-21T15:36:46Z,Exploring Modularity of Agentic Systems for Drug Discovery,Erforschung der Modularität von Wirkstoffsystemen für die Drogenentdeckung,探索药物发现剂系统模式,http://arxiv.org/abs/2506.22189v2
3,"To reliably deploy Multi-Agent Reinforcement Learning (MARL) systems, it is crucial to understand individual agent behaviors within a team. While prior work typically evaluates overall team performance based on explicit reward signals or learned value functions, it is unclear how to infer agent contributions in the absence of any value feedback. In this work, we investigate whether meaningful insights into agent behaviors can be extracted that are consistent with the underlying value functions, solely by analyzing the policy distribution. Inspired by the phenomenon that intelligent agents tend to pursue convergent instrumental values, which generally increase the likelihood of task success, we introduce Intended Cooperation Values (ICVs), a method based on information-theoretic Shapley values for quantifying each agent's causal influence on their co-players' instrumental empowerment. Specifically, ICVs measure an agent's action effect on its teammates' policies by assessing their decision uncertainty and preference alignment. The analysis across cooperative and competitive MARL environments reveals the extent to which agents adopt similar or diverse strategies. By comparing action effects between policies and value functions, our method identifies which agent behaviors are beneficial to team success, either by fostering deterministic decisions or by preserving flexibility for future action choices. Our proposed method offers novel insights into cooperation dynamics and enhances explainability in MARL systems.","要可靠地部署多机构强化学习系统,关键是要理解团队内部单个代理人的行为。虽然先前的工作通常根据明确的奖励信号或学习的价值功能来评价团队总体业绩,但尚不清楚在没有任何价值反馈的情况下如何推断代理人的贡献。在这项工作中,我们调查是否可以仅仅通过分析政策分布来得出符合基本价值功能的对代理人行为的有意义的洞察力。受智能代理人倾向于追求普遍增加任务成功可能性的趋同性工具价值这一现象的启发,我们引入了基于信息理论结构模型的合作价值(ICVs),这种方法以量化每个代理人对其共同参与者的推动性赋权的因果关系。具体地说,ICVs通过评估其决定不确定性和偏好一致性,衡量代理人对其团队伙伴政策的行动影响。对合作性和竞争性MARL环境的分析揭示了代理人采取类似或不同战略的程度。通过比较政策和价值功能之间的行动效果,我们的方法确定了哪些代理人行为有利于团队的成功,或者通过促进确定性选择,或者通过促进未来行动的灵活性,或者通过促进未来行动的灵活性,从而提高我们提出的灵活度决定。","Ardian Selmonaj, Miroslav Strupl, Oleg Szehr, Alessandro Antonucci",2025-08-21T15:35:59Z,Understanding Action Effects through Instrumental Empowerment in   Multi-Agent Reinforcement Learning,Verständnis von Wirkungseffekten durch instrumentelle Empowerment im Mehr-Agenten-Verstärkungs-Lernen,通过在多机构强化学习中赋予手段上的权力来理解行动效果,http://arxiv.org/abs/2508.15652v1
4,"Hierarchical Evolutionary Agent Simulation (HEAS) is a Python framework that unifies layered agent-based modeling with evolutionary optimization and tournament evaluation in a single, reproducible workflow. HEAS represents models as hierarchies of lightweight processes (""streams"") scheduled in deterministic layers that read and write a shared context, making cross-scale couplings explicit and auditable. A compact API and CLI-simulate, optimize, evaluate-expose single- and multi-objective evolution, PyTorch policy integration via parameter flattening/unflattening, and general tournament tooling with user-defined scoring and voting rules. The framework standardizes evaluation through uniform per-step and episode metrics, persists seeds, logbooks, and hall-of-fame archives, and provides plotting helpers for traces, Pareto fronts, and comparative outcomes, reducing glue code and improving comparability across studies. HEAS emphasizes separation of mechanism from orchestration, allowing exogenous drivers, endogenous agents, and aggregators to be composed and swapped without refactoring, while the same model can be used for forward simulation, optimization, or systematic comparison. We illustrate usage with two compact examples-an ecological system and an enterprise decision-making setting. HEAS offers a practical foundation for cross-disciplinary, multi-level inquiry, yielding reliable, reproducible results.","HEAS是一个基于分层的代理模型,在单一的、可复制的工作流程中以进化优化和比赛评价为单一的、可复制的流程中以进化优化和竞技评价为单一的分层的模型。HEAS将模型作为定点层的轻量工艺(“流”)的等级结构,用于读和写共同的背景,使跨比例的联结变得明确和可审计。API和CLI(HEAS)是一个紧凑的PyTerch政策整合框架,它通过参数平缓/松缩和一般竞技工具在一个单一的、可复制的工作流程中进行分层的模型。该框架通过统一的单步和分级标准、固存种子、日志和全局档案将评价标准化,为追踪、 Pareto战线和比较结果提供绘图帮助者,减少粘固码,提高各种研究的可比性。HEAS强调将机制与调控机制分开,允许外源驱动者、内生代理商和聚合者组成和交换工具,而不用用户定义的评分级的评分级规则。该框架通过统一的每步制模型、系统进行模拟和交叉比较。我们可以用来进行企业决策。","Ruiyu Zhang, Lin Nie, Xin Zhao",2025-08-21T13:35:46Z,HEAS: Hierarchical Evolutionary Agent Simulation Framework for   Cross-Scale Modeling and Multi-Objective Search,HEAS: Hierarchisches Evolutions-Agenten-Simulations-Framework für Cross-Scale-Modellierung und Multi-Objective-Suche,HEAS:跨尺度建模和多目标搜索的等级进化剂模拟框架,http://arxiv.org/abs/2508.15555v1
5,"We present the first upper bound on the convergence time to consensus of the well-known $h$-majority dynamics with $k$ opinions, in the synchronous setting, for $h$ and $k$ that are both non-constant values. We suppose that, at the beginning of the process, there is some initial additive bias towards some plurality opinion, that is, there is an opinion that is supported by $x$ nodes while any other opinion is supported by strictly fewer nodes. We prove that, with high probability, if the bias is $\omega(\sqrt{x})$ and the initial plurality opinion is supported by at least $x = \omega(\log n)$ nodes, then the process converges to plurality consensus in $O(\log n)$ rounds whenever $h = \omega(n \log n / x)$. A main corollary is the following: if $k = o(n / \log n)$ and the process starts from an almost-balanced configuration with an initial bias of magnitude $\omega(\sqrt{n/k})$ towards the initial plurality opinion, then any function $h = \omega(k \log n)$ suffices to guarantee convergence to consensus in $O(\log n)$ rounds, with high probability. Our upper bound shows that the lower bound of $\Omega(k / h^2)$ rounds to reach consensus given by Becchetti et al. (2017) cannot be pushed further than $\widetilde{\Omega}(k / h)$. Moreover, the bias we require is asymptotically smaller than the $\Omega(\sqrt{n\log n})$ bias that guarantees plurality consensus in the $3$-majority dynamics: in our case, the required bias is at most any (arbitrarily small) function in $\omega(\sqrt{x})$ for any value of $k \ge 2$.","在同步环境下,我们展示了在趋同时间的首个附加值 { 已知的 $ h$- 多数动态与 $k$ 意见的共识 。 我们认为, 在进程开始时, 有一些初始添加性偏向某些多元观点的偏向, 也就是说, 一种观点得到 $x 的偏向的支持, 而任何其他观点则得到 绝对更少的偏向的支持 。 我们证明, 很有可能, 如果偏差是$\ omga (\ sqrt{x} 美元) 和初始多元观点得到至少 $x =\ omga (\\ log n) 美元支持。 那么, 当 $ = 3 log n/ x 美元时, 进程会趋同 。 如果 $k = oq orma( n/ ilog n) 任何偏差( lig) , 则进程从初始偏差为 $\\ rock= 美元 美元 yal\\\ yal 函数显示, ral= $ leqm yal yal 。","Francesco d'Amore, Niccolò D'Archivio, George Giakkoupis, Emanuele Natale",2025-08-21T13:28:47Z,On the $h$-majority dynamics with many opinions,Auf der $h$-Mehrheitsdynamik mit vielen Meinungen,"关于以美元为多数的动态,",http://arxiv.org/abs/2506.20218v3
6,"Generative AI (GenAI) has emerged as a transformative technology, demonstrating remarkable capabilities across diverse application domains. However, GenAI faces several major challenges in developing reliable and efficient GenAI-empowered systems due to its unpredictability and inefficiency. This paper advocates for a paradigm shift: future GenAI-native systems should integrate GenAI's cognitive capabilities with traditional software engineering principles to create robust, adaptive, and efficient systems.   We introduce foundational GenAI-native design principles centered around five key pillars -- reliability, excellence, evolvability, self-reliance, and assurance -- and propose architectural patterns such as GenAI-native cells, organic substrates, and programmable routers to guide the creation of resilient and self-evolving systems. Additionally, we outline the key ingredients of a GenAI-native software stack and discuss the impact of these systems from technical, user adoption, economic, and legal perspectives, underscoring the need for further validation and experimentation. Our work aims to inspire future research and encourage relevant communities to implement and refine this conceptual framework.","创世的大赦国际(GenAI)已成为一种变革性技术,显示了不同应用领域的非凡能力,然而,GenAI因其不可预测性和低效率,在开发可靠和高效的GenAI动力系统方面面临若干重大挑战。本文件主张范式转变:未来的GenAI原型系统应当将GenAI的认知能力与传统软件工程原则相结合,以创建强大、适应性和高效的系统。我们引入了以五个关键支柱 -- -- 可靠性、优异性、可变性、自力更生和保证 -- -- 为中心的GenAI原型设计基本原则,并提出建筑模式,如GenAI原型细胞、有机子体和可编程路由器,以指导创建具有复原力和自我演进能力的系统。此外,我们概述了GenAI原型软件库的关键内容,从技术、用户的采用、经济和法律角度讨论了这些系统的影响,强调需要进一步验证和实验。我们的工作旨在激励未来研究,鼓励相关社区实施和完善这一概念框架。",Frederik Vandeputte,2025-08-21T10:05:18Z,Foundational Design Principles and Patterns for Building Robust and   Adaptive GenAI-Native Systems,Grundlagen-Design-Prinzipien und -Muster für das Bauen robuster und adaptiver GenAI-Native Systeme,建设强力和适应性基因创新-现代系统的基础设计原则和模式,http://arxiv.org/abs/2508.15411v1
7,"An agent powered by large language models have achieved impressive results, but effectively handling the vast amounts of historical data generated during interactions remains a challenge. The current approach is to design a memory module for the agent to process these data. However, existing methods, such as MemoryBank and A-MEM, have poor quality of stored memory content, which affects recall performance and response quality. In order to better construct high-quality long-term memory content, we have designed a multiple memory system (MMS) inspired by cognitive psychology theory. The system processes short-term memory to multiple long-term memory fragments, and constructs retrieval memory units and contextual memory units based on these fragments, with a one-to-one correspondence between the two. During the retrieval phase, MMS will match the most relevant retrieval memory units based on the user's query. Then, the corresponding contextual memory units is obtained as the context for the response stage to enhance knowledge, thereby effectively utilizing historical data. Experiments on LoCoMo dataset compared our method with three others, proving its effectiveness. Ablation studies confirmed the rationality of our memory units. We also analyzed the robustness regarding the number of selected memory segments and the storage overhead, demonstrating its practical value.","由大型语言模型驱动的代理人已经取得了令人印象深刻的成果,但有效处理在互动过程中产生的大量历史数据仍然是一项挑战。目前的做法是为处理这些数据的代理人设计一个记忆模块;然而,现有方法,如内存银行和A-MEM等存储的内存内容质量差,影响回溯性能和响应质量。为了更好地构建高质量的长期内存内容,我们设计了一个多种内存系统(MMS),这是由认知心理学理论启发的。系统处理短期内存到多个长期内存碎片,并根据这些碎片建立检索内存单位和背景内存单位,两者间一对一对一的对应。在检索阶段,MMS将匹配基于用户查询的最相关的内存单位。随后,获得相应的上下文内存单位,作为响应阶段的背景,以增进知识,从而有效地利用历史数据。对LoCoMo数据集进行实验,将其与其他三种方法进行比较,证明了其有效性。对比研究证实了我们的内存单位的合理性。我们还分析了关于所选的内存部分的实际内存价值的坚固性。","Gaoke Zhang, Bo Wang, Yunlong Ma, Dongming Zhao, Zifei Yu",2025-08-21T06:29:42Z,Multiple Memory Systems for Enhancing the Long-term Memory of Agent,Mehrere Speichersysteme zur Verbesserung des Langzeitgedächtnisses von Agenten,增强剂长期记忆的多记忆系统,http://arxiv.org/abs/2508.15294v1
8,"We study sketch-to-diagram generation: converting rough hand sketches into precise, compositional diagrams. Diffusion models excel at photorealism but struggle with the spatial precision, alignment, and symbolic structure required for flowcharts. We introduce See it. Say it. Sorted., a training-free agentic system that couples a Vision-Language Model (VLM) with Large Language Models (LLMs) to produce editable Scalable Vector Graphics (SVG) programs. The system runs an iterative loop in which a Critic VLM proposes a small set of qualitative, relational edits; multiple candidate LLMs synthesize SVG updates with diverse strategies (conservative->aggressive, alternative, focused); and a Judge VLM selects the best candidate, ensuring stable improvement. This design prioritizes qualitative reasoning over brittle numerical estimates, preserves global constraints (e.g., alignment, connectivity), and naturally supports human-in-the-loop corrections. On 10 sketches derived from flowcharts in published papers, our method more faithfully reconstructs layout and structure than two frontier closed-source image generation LLMs (GPT-5 and Gemini-2.5-Pro), accurately composing primitives (e.g., multi-headed arrows) without inserting unwanted text. Because outputs are programmatic SVGs, the approach is readily extensible to presentation tools (e.g., PowerPoint) via APIs and can be specialized with improved prompts and task-specific tools. The codebase is open-sourced at https://github.com/hantaoZhangrichard/see_it_say_it_sorted.git.","我们研究草图到直方图的生成:将粗手草图转换成精确的成像图。 传播模型在光现实主义中非常出色, 但与空间精确度、 校正和流程图所需的象征结构相抗争。 我们介绍它。 说 。 排序 。 一个没有培训的代理系统, 将具有大语言模型的视觉语言模型( VLM ) 合并在一起, 以生成可编辑的可缩放矢量图形( SVG) 程序。 系统运行一个迭接合循环, Critic VLM 提议一套小的质量、 关联编辑; 多位候选人 LLMS 合成 SVG 最新版本, 包含多种战略( 保守的 > 侵略性、 替代性、 焦点); 法官VLLMM 选择最佳候选人, 以确保稳定的改进。 设计将质量推理比小数的数值估计, 保留全球限制( 如, 校正、 连通) 和自然支持人际阵列策略的校对。 10个草图来自出版中的流程、 我们的方法更忠实地重建的SRO- 25 格式和结构- fal- fal- mal- mal- mal- mass- g- mass- 而不是两个封闭的G- mass- blas- broal- sal- sal- bal- bal- bal- sal- bal- 。","Hantao Zhang, Jingyang Liu, Ed Li",2025-08-21T04:20:36Z,See it. Say it. Sorted: Agentic System for Compositional Diagram   Generation,Sehen Sie es. Sagen Sie es. Sortiert: Agentisches System für kompositorische Diagramm-Generierung,"看吧,说吧 分类: 组成图生成的示意系统",http://arxiv.org/abs/2508.15222v1
9,"Coordinating workflows across heterogeneous control systems remains a central challenge in safety-critical environments such as scientific facilities, industrial plants, and energy infrastructures. Language-model-driven agents offer a natural interface for these tasks, but existing approaches often lack scalability, reliability, and human oversight. We introduce the Alpha Berkeley Framework, a production-ready architecture for scalable agentic systems that integrate conversational context with robust tool orchestration. The framework features dynamic capability classification to select only relevant tools per task, a plan-first orchestration model that generates execution plans with explicit dependencies and optional human approval, context-aware task extraction that combines dialogue history with external memory and domain resources, and production-ready execution environments with checkpointing, artifact management, and modular deployment. We demonstrate its versatility through two case studies: a tutorial-style wind farm monitoring example and a deployment at the Advanced Light Source particle accelerator. These results establish Alpha Berkeley as a reliable and transparent framework for agentic systems in high-stakes domains.","在科学设施、工业工厂和能源基础设施等安全关键环境中,协调各不同控制系统的工作流程仍然是一项中心挑战,语言模型驱动的代理商为这些任务提供了天然的界面,但现有办法往往缺乏可缩放性、可靠性和人力监督。我们引入了阿尔法伯克利框架,这是一个可缩放的代理系统的生产准备架构,将谈话环境与强有力的工具管束结合起来。框架具有动态能力分类,只选择每个任务的相关工具,一个计划-第一个管弦模型,产生具有明确依赖性和任选性的人的执行计划,一个符合环境需要的任务提取,将对话历史与外部记忆和域资源相结合,以及具有检查站、文物管理和模块部署的为生产准备的执行环境。我们通过两个案例研究展示其多功能性:一个轮廓式风力农场监测范例和在高级光源粒子加速器的部署。这些结果将阿尔法伯克利作为高采样区的代理系统的一个可靠和透明的框架。","Thorsten Hellert, João Montenegro, Antonin Sulc",2025-08-20T20:57:13Z,Alpha Berkeley: A Scalable Framework for the Orchestration of Agentic   Systems,Alpha Berkeley: Ein skalierbarer Rahmen für die Orchestrierung von Agentensystemen,Alpha Berkeley:一个可缩放的制剂系统管弦化框架,http://arxiv.org/abs/2508.15066v1
