,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"<p>Article URL: <a href=""https://www.theregister.com/2025/08/21/aws_ceo_entry_level_jobs_opinion/"">https://www.theregister.com/2025/08/21/aws_ceo_entry_level_jobs_opinion/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44972151"">https://news.ycombinator.com/item?id=44972151</a></p> <p>Points: 1301</p> <p># Comments: 520</p>","<a href=""https://www.theregister.com/2025/08/21/aws_ceo_entry_level_jobs_opinion/""<https://www.theegister.com/2025/08/21/aws_ceo_entry_level_jobs_opinion/ </a>",JustExAWS,2025-08-21T12:53:16+00:00,AWS CEO says using AI to replace junior staff is 'Dumbest thing I've ever heard',"AWS CEO sagt, die Verwendung von KI, um Nachwuchskräfte zu ersetzen, ist 'Dumbestes, was ich je gehört habe'","AWS首席执行官说,用AI来取代初级员工 是“我听过的最好的事情”",https://www.theregister.com/2025/08/21/aws_ceo_entry_level_jobs_opinion/
1,"<p>Article URL: <a href=""https://www.telegraph.co.uk/business/2025/08/21/zuckerberg-freezes-ai-hiring-amid-bubble-fears/"">https://www.telegraph.co.uk/business/2025/08/21/zuckerberg-freezes-ai-hiring-amid-bubble-fears/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44971273"">https://news.ycombinator.com/item?id=44971273</a></p> <p>Points: 731</p> <p># Comments: 775</p>","<a href=""https://www.telegraph.co.uk/business/2025/08/21/zuckerberg-freezes-ai-hiring-amid-bubble-fears/""https://www.telegraph.co.uk/business/2025/08/21/zuckerberg-freezes-ai-hiring-amid-bubble-fears/ </a>",pera,2025-08-21T11:04:08+00:00,Mark Zuckerberg freezes AI hiring amid bubble fears,Mark Zuckerberg friert KI Einstellung inmitten Blasen Ängste,Mark Zuckerberg 冻结AI在泡沫恐惧中雇用员工,https://www.telegraph.co.uk/business/2025/08/21/zuckerberg-freezes-ai-hiring-amid-bubble-fears/
2,"<p>Article URL: <a href=""https://lock.cmpxchg8b.com/anubis.html"">https://lock.cmpxchg8b.com/anubis.html</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44962529"">https://news.ycombinator.com/item?id=44962529</a></p> <p>Points: 783</p> <p># Comments: 859</p>",<a href=>https://lock.cmpxchg8b.com/anubis.html>https://lock.cmpxchg8b.com/anubis.html </a>,taviso,2025-08-20T14:54:45+00:00,Why are anime catgirls blocking my access to the Linux kernel?,Warum blockieren Anime Catgirls meinen Zugriff auf den Linux-Kernel?,为什么花花公子会阻止我进入Linux内核?,https://lock.cmpxchg8b.com/anubis.html
3,"<p>I was wondering how I can arrange objects along a spherical helix path, and read some articles on it.<p>I ended up learning about parametric equations again, and make this visualization to document what I learned:<p><a href=""https://visualrambling.space/moving-objects-in-3d/"" rel=""nofollow"">https://visualrambling.space/moving-objects-in-3d/</a><p>feel free to visit and let me know what you think!</p> <hr /> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44962066"">https://news.ycombinator.com/item?id=44962066</a></p> <p>Points: 835</p> <p># Comments: 132</p>",<p> 条次 URL: </p>,damarberlari,2025-08-20T14:02:47+00:00,"Show HN: I was curious about spherical helix, ended up making this visualization","Show HN: Ich war neugierig auf sphärische Helix, am Ende machte diese Visualisierung","Show HN:我很好奇球螺旋,",https://visualrambling.space/moving-objects-in-3d/
4,"<p>Article URL: <a href=""https://pistachioapp.com/blog/copilot-broke-your-audit-log"">https://pistachioapp.com/blog/copilot-broke-your-audit-log</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44957454"">https://news.ycombinator.com/item?id=44957454</a></p> <p>Points: 796</p> <p># Comments: 297</p>",<a href=>https://pistachioapp.com/blog/copilot-broke-your-audit-log>>https://pistachioapp.com/blog/copilot-broke-your-audit-log </a>,Sayrus,2025-08-20T00:18:00+00:00,"Copilot broke audit logs, but Microsoft won't tell customers","Copilot brach Audit-Protokolle, aber Microsoft wird nicht sagen, Kunden",副驾驶员打破了审计日志 但微软不会告诉客户,https://pistachioapp.com/blog/copilot-broke-your-audit-log
5,"<p>Article URL: <a href=""https://agents.md/"">https://agents.md/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44957443"">https://news.ycombinator.com/item?id=44957443</a></p> <p>Points: 813</p> <p># Comments: 381</p>","<a href=""https://agents.md/"" >https://gents.md/ </a>",ghuntley,2025-08-20T00:15:03+00:00,AGENTS.md – Open format for guiding coding agents,AGENTS.md – Offenes Format zur Steuerung von Codierungsmitteln,AGENTS.md - 指导编码代理器的开放格式,https://agents.md/
6,"<p>Article URL: <a href=""https://annas-archive.org/blog/an-update-from-the-team.html"">https://annas-archive.org/blog/an-update-from-the-team.html</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44942501"">https://news.ycombinator.com/item?id=44942501</a></p> <p>Points: 1060</p> <p># Comments: 531</p>",<a href=>https://anans-archive.org/blog/an- update-from-the-team.html>https://anns-archive.org/blog/an- update-from-the-team.html </a>,jerheinze,2025-08-18T16:31:48+00:00,Anna's Archive: An Update from the Team,Annas Archiv: Ein Update aus dem Team,Anna的档案:来自调查组的最新消息,https://annas-archive.org/blog/an-update-from-the-team.html
7,"<p>Article URL: <a href=""https://www.seangoedecke.com/good-system-design/"">https://www.seangoedecke.com/good-system-design/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44921137"">https://news.ycombinator.com/item?id=44921137</a></p> <p>Points: 936</p> <p># Comments: 389</p>","<a href=""https://www.seangoedecke.com/good-system-design/"" >https://www.seangoedecke.com/good-system-design/ </a>",dondraper36,2025-08-16T07:38:46+00:00,Good system design,Gutes Systemdesign,良好的系统设计,https://www.seangoedecke.com/good-system-design/
8,"<p>Article URL: <a href=""https://yro.slashdot.org/comments.pl?sid=23765914&amp;cid=65583466"">https://yro.slashdot.org/comments.pl?sid=23765914&amp;cid=65583466</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44903803"">https://news.ycombinator.com/item?id=44903803</a></p> <p>Points: 949</p> <p># Comments: 619</p>","<a href=""https://yro.slashdot.org/comments.pl?sid=23765914&amp;cid=65583466"" >https://yro.slashdot.org/comments.pl?sid=23765914&amp;cid=65583466 </a>",MilnerRoute,2025-08-14T18:19:42+00:00,"Steve Wozniak: Life to me was never about accomplishment, but about happiness","Steve Wozniak: Das Leben für mich war nie über Leistung, sondern über Glück","史蒂夫·沃兹尼亚克:我的生命从来不是为了成就,而是为了幸福",https://yro.slashdot.org/comments.pl?sid=23765914&cid=65583466
9,"<p>Article URL: <a href=""https://www.theguardian.com/film/2025/aug/14/cant-pay-wont-pay-impoverished-streaming-services-are-driving-viewers-back-to-piracy"">https://www.theguardian.com/film/2025/aug/14/cant-pay-wont-pay-impoverished-streaming-services-are-driving-viewers-back-to-piracy</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44902797"">https://news.ycombinator.com/item?id=44902797</a></p> <p>Points: 1125</p> <p># Comments: 917</p>","<a href=""https://www.theguardian.com/film/2025/aug/14/cant-pay-wont-pay-wint-impoverished-fivering-services-are-driving-viewers-back-to-previews-back-previews-by-previews.com/film/2025/ang/14/cant-pay-wont-pay-wot-poverished-driveing-services-are-driving-viewers-back-to-prevical </a>",nemoniac,2025-08-14T16:56:31+00:00,Streaming services are driving viewers back to piracy,Streaming-Dienste treiben Zuschauer zurück zur Piraterie,串流服务是推动观看者回到海盗活动的驱动者,https://www.theguardian.com/film/2025/aug/14/cant-pay-wont-pay-impoverished-streaming-services-are-driving-viewers-back-to-piracy
