,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
0,"<p>Article URL: <a href=""https://metr.org/blog/2025-07-10-early-2025-ai-experienced-os-dev-study/"">https://metr.org/blog/2025-07-10-early-2025-ai-experienced-os-dev-study/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44522772"">https://news.ycombinator.com/item?id=44522772</a></p> <p>Points: 597</p> <p># Comments: 392</p>","<a href=""https://metr.org/blog/2025-07-10early-2025-ai-经验丰富的-os-dev-study/""https://metr.org/blog/2025-07-early-2025-ai-经验丰富的-os-dev-study/ </a>",dheerajvs,2025-07-10T16:29:18+00:00,Measuring the impact of AI on experienced open-source developer productivity,Messung der Auswirkungen von KI auf die erfahrene Open-Source-Entwicklerproduktivität,衡量大赦国际对经验丰富的开放源码开发商生产力的影响,https://metr.org/blog/2025-07-10-early-2025-ai-experienced-os-dev-study/
1,"<p>Article URL: <a href=""https://www.nytimes.com/2025/07/09/technology/linda-yaccarino-x-steps-down.html"">https://www.nytimes.com/2025/07/09/technology/linda-yaccarino-x-steps-down.html</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44510731"">https://news.ycombinator.com/item?id=44510731</a></p> <p>Points: 539</p> <p># Comments: 1004</p>","<a href=""https://www.nytimes.com/2025/07/09/technology/linda-yaccarino-x-steps-down.html>https://www.nytims.com/2025/07/09/technology/linda-yaccarino-x-steps-down.html </a>",donohoe,2025-07-09T14:52:04+00:00,Linda Yaccarino is leaving X,Linda Yaccarino verlässt X,琳达雅卡琳诺要离开X了,https://www.nytimes.com/2025/07/09/technology/linda-yaccarino-x-steps-down.html
2,"<p>Article URL: <a href=""https://plf.inf.ethz.ch/research/pldi25-tree-borrows.html"">https://plf.inf.ethz.ch/research/pldi25-tree-borrows.html</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44510600"">https://news.ycombinator.com/item?id=44510600</a></p> <p>Points: 565</p> <p># Comments: 145</p>",<a href=>https://plf.inf.ethz.ch/research/pldi25-tree-borrows.html>https://plf.inf.ethz.ch/research/pldi25-tree-borrows.html </a>,zdw,2025-07-09T14:40:24+00:00,Tree Borrows,Baumanleihen,树木借款,https://plf.inf.ethz.ch/research/pldi25-tree-borrows.html
3,"<p>Article URL: <a href=""https://arstechnica.com/tech-policy/2025/07/us-court-cancels-ftc-rule-that-would-have-made-canceling-subscriptions-easier/"">https://arstechnica.com/tech-policy/2025/07/us-court-cancels-ftc-rule-that-would-have-made-canceling-subscriptions-easier/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44504699"">https://news.ycombinator.com/item?id=44504699</a></p> <p>Points: 575</p> <p># Comments: 533</p>","<a href=""https://arstechnica.com/tech-policy/2025/07/us-court-cancels-ftc-rule-dat-doune-have-maid-canceling-sublications-easier/""<https://arstechnica.com/tech-policy/2025/07/us-court-cancels-ftc-rules-trules-dond-have-canceling-sublications-asier/ </a>",gausswho,2025-07-08T22:42:39+00:00,US Court nullifies FTC requirement for click-to-cancel,US-Gericht annulliert FTC-Erfordernis für Click-to-Cancel,美国法院废除了公平贸易委员会点击到取消的要求,https://arstechnica.com/tech-policy/2025/07/us-court-cancels-ftc-rule-that-would-have-made-canceling-subscriptions-easier/
4,"<p>Article URL: <a href=""https://www.generalanalysis.com/blog/supabase-mcp-blog"">https://www.generalanalysis.com/blog/supabase-mcp-blog</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44502318"">https://news.ycombinator.com/item?id=44502318</a></p> <p>Points: 826</p> <p># Comments: 461</p>",<a href=>https://www.generalanalysis.com/blog/supabase-mcp-blog>https://www.generalanalysis.com/blog/supabase-mcp-blog </a>,rexpository,2025-07-08T17:46:55+00:00,Supabase MCP can leak your entire SQL database,Supabase MCP kann Ihre gesamte SQL-Datenbank auslaufen,Supabase MCP 可以泄露你所有 SQL 数据库,https://www.generalanalysis.com/blog/supabase-mcp-blog
5,"<p>Article URL: <a href=""https://www.neowin.net/guides/google-can-now-read-your-whatsapp-messages-heres-how-to-stop-it/"">https://www.neowin.net/guides/google-can-now-read-your-whatsapp-messages-heres-how-to-stop-it/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44501379"">https://news.ycombinator.com/item?id=44501379</a></p> <p>Points: 467</p> <p># Comments: 320</p>","<a href=""https://www.neowin.net/guides/google-can-now-read-wow-read-whats-app-messages-heres-how-to-stop-it/""<https://www.neowin.net/guides/google-can-now-read-read-waite-what-mapsages-heres-show-to-stop-it/ </a>",bundie,2025-07-08T16:11:20+00:00,Google can now read your WhatsApp messages,Google kann jetzt Ihre WhatsApp-Nachrichten lesen,Google 现在可以读取您的 WhatsApp 消息,https://www.neowin.net/guides/google-can-now-read-your-whatsapp-messages-heres-how-to-stop-it/
6,"<p>Article URL: <a href=""https://koaning.io/posts/svg-gifs/"">https://koaning.io/posts/svg-gifs/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44498133"">https://news.ycombinator.com/item?id=44498133</a></p> <p>Points: 519</p> <p># Comments: 128</p>","<a href=""https://koaning.io/posts/svg-gifs/""<https://koaning.io/poss/svg-gifs/ </a>",cantdutchthis,2025-07-08T08:23:05+00:00,SVGs that feel like GIFs,"SVGs, die sich wie GIFs anfühlen",感觉像GIFs的SVGs(SVGs),https://koaning.io/posts/svg-gifs/
7,"<p>Open Letter: <a href=""https://docs.google.com/document/d/1n3926pSPNwXd8j7I716CBJEzqT_vJjdab6cOQkFCCXk/edit?tab=t.0"" rel=""nofollow"">https://docs.google.com/document/d/1n3926pSPNwXd8j7I716CBJEz...</a></p> <hr /> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44496391"">https://news.ycombinator.com/item?id=44496391</a></p> <p>Points: 523</p> <p># Comments: 353</p>",<p> 条次 URL: </p>,mhga,2025-07-08T02:18:01+00:00,Open letter accuses BBC board member of having a conflict of interest on Gaza,"Offener Brief beschuldigt Mitglied des BBC-Vorstands, einen Interessenkonflikt gegen Gaza gehabt zu haben","公开信指控BBC董事在加沙有利益冲突,",https://www.theguardian.com/media/2025/jul/02/more-than-400-media-figures-urge-bbc-board-to-remove-robbie-gibb-over-gaza
8,"<p>Article URL: <a href=""https://projectionlab.com/blog/we-reached-1m-arr-with-zero-funding"">https://projectionlab.com/blog/we-reached-1m-arr-with-zero-funding</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44495428"">https://news.ycombinator.com/item?id=44495428</a></p> <p>Points: 930</p> <p># Comments: 248</p>","<a href=""https://projectionlab.com/blog/we-reached-1m-ar-arr- with-zero-funding"" >https://projectionlab.com/blog/we-reached-1m-ar- with-zero-funding </a>",jonkuipers,2025-07-07T22:58:45+00:00,Bootstrapping a side project into a profitable seven-figure business,Bootstrapping ein Nebenprojekt in ein profitables siebenstelliges Geschäft,将一个侧面项目 推入一个利润丰厚的七位数企业,https://projectionlab.com/blog/we-reached-1m-arr-with-zero-funding
9,"<p>Article URL: <a href=""https://www.holovaty.com/writing/chatgpt-fake-feature/"">https://www.holovaty.com/writing/chatgpt-fake-feature/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44491071"">https://news.ycombinator.com/item?id=44491071</a></p> <p>Points: 1246</p> <p># Comments: 418</p>","<a href=""https://www.holovaty.com/ working/chatgpt-fake-feature/""<https://www.holovaty.com/ working/chatgpt-fake-fetature/ </a>",adrianh,2025-07-07T14:58:09+00:00,Adding a feature because ChatGPT incorrectly thinks it exists,"Hinzufügen einer Funktion, weil ChatGPT fälschlicherweise glaubt, dass es existiert","添加一个功能, 因为 ChatGPT 错误地认为它存在",https://www.holovaty.com/writing/chatgpt-fake-feature/
10,"<p>Article URL: <a href=""https://noperator.dev/posts/o3-pocket-profile/"">https://noperator.dev/posts/o3-pocket-profile/</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44489803"">https://news.ycombinator.com/item?id=44489803</a></p> <p>Points: 525</p> <p># Comments: 201</p>",<a href=>https://noperator.dev/posts/o3-philip-profile/><https://noperator.dev/posts/o3-philip-profile/ </a>,noperator,2025-07-07T12:44:19+00:00,I used o3 to profile myself from my saved Pocket links,"Ich habe o3 benutzt, um mich von meinen gespeicherten Pocket Links zu profilieren",我用 O3 来从我保存的 Pocket 链接中描述自己,https://noperator.dev/posts/o3-pocket-profile/
11,"<p>Article URL: <a href=""https://arxiv.org/abs/2506.17298"">https://arxiv.org/abs/2506.17298</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44489690"">https://news.ycombinator.com/item?id=44489690</a></p> <p>Points: 566</p> <p># Comments: 241</p>","<a href=""https://arxiv.org/abs/2506.17298><https://arxiv.org/abs/2506.17298 </a>",PaulHoule,2025-07-07T12:31:08+00:00,Mercury: Ultra-fast language models based on diffusion,Merkur: Ultraschnelle Sprachmodelle basierend auf Diffusion,汞:基于传播的超快语言模型,https://arxiv.org/abs/2506.17298
12,"<p>Article URL: <a href=""https://www.businessinsider.com/anthropic-cut-pirated-millions-used-books-train-claude-copyright-2025-6"">https://www.businessinsider.com/anthropic-cut-pirated-millions-used-books-train-claude-copyright-2025-6</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44488331"">https://news.ycombinator.com/item?id=44488331</a></p> <p>Points: 492</p> <p># Comments: 647</p>",<a href=>https://www.businessinsider.com/humanic-cut-pirated- millions-used- books-train-claude-coplyright-2025-6><https://www.businessinsider.com/humanic-cut-pirifed- millions-used-books-train-claude-coplyright-2025-6>/a>,pyman,2025-07-07T09:20:38+00:00,"Anthropic cut up millions of used books, and downloaded 7M pirated ones – judge","Anthropoc schneiden Millionen von gebrauchten Büchern, und heruntergeladen 7M Piraten – Richter",并下载了7M盗版7M的盗版书 — — 法官,https://www.businessinsider.com/anthropic-cut-pirated-millions-used-books-train-claude-copyright-2025-6
13,"<p>Article URL: <a href=""https://github.com/jackjackbits/bitchat"">https://github.com/jackjackbits/bitchat</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44485342"">https://news.ycombinator.com/item?id=44485342</a></p> <p>Points: 770</p> <p># Comments: 394</p>",<a href=>https://github.com/jackbits/bitchat>https://github.com/jackbits/bitchat </a>,ananddtyagi,2025-07-07T00:05:46+00:00,Bitchat – A decentralized messaging app that works over Bluetooth mesh networks,"Bitchat – Eine dezentrale Messaging-App, die über Bluetooth-Netze funktioniert",Bitchat — — 一个在蓝牙网网网网络上运作的分散式邮件应用程序,https://github.com/jackjackbits/bitchat
14,"<p>Article URL: <a href=""http://addxorrol.blogspot.com/2025/07/a-non-anthropomorphized-view-of-llms.html"">http://addxorrol.blogspot.com/2025/07/a-non-anthropomorphized-view-of-llms.html</a></p> <p>Comments URL: <a href=""https://news.ycombinator.com/item?id=44484682"">https://news.ycombinator.com/item?id=44484682</a></p> <p>Points: 475</p> <p># Comments: 414</p>",<a href=>http://addxorrol.blogspot.com/2025/07/a-un-humanicalized-view-of-llms.html>http://addxorrol.blogspot.com/2025/07/a-non-humansocialized-view-of-llms.html </a>,zdw,2025-07-06T22:26:44+00:00,A non-anthropomorphized view of LLMs,Eine nicht-anthropomorphisierte Sicht von LLMs,对LLMMs的非人类形态化视图,http://addxorrol.blogspot.com/2025/07/a-non-anthropomorphized-view-of-llms.html
